config,AvgToleranceRate
SPEA2-random_dense-UX,0.1881314127779792
SPEA2-random_dense-UX,0.18204010771582885
SPEA2-random_dense-UX,0.19149395506195555
SPEA2-random_dense-UX,0.19123741330829044
SPEA2-random_dense-UX,0.19777570362734095
SPEA2-random_dense-UX,0.18770946802757685
SPEA2-random_dense-UX,0.2012674848289936
SPEA2-random_dense-UX,0.19006494866265716
SPEA2-random_dense-UX,0.1953725707212053
SPEA2-random_dense-UX,0.19292270937453906
SPEA2-random_dense-UX,0.18857740495405176
SPEA2-random_dense-UX,0.18991620548908625
SPEA2-random_dense-UX,0.19234190272023916
SPEA2-random_dense-UX,0.1804980264580156
SPEA2-random_dense-UX,0.18552058915326566
SPEA2-random_dense-UX,0.18262741027959328
SPEA2-random_dense-UX,0.19322846779583325
SPEA2-random_dense-UX,0.19191358384891052
SPEA2-random_dense-UX,0.1838929646231568
SPEA2-random_dense-UX,0.19283636163098503
SPEA2-random_dense-UX,0.1895552926241993
SPEA2-random_dense-UX,0.19412909480843024
SPEA2-random_dense-UX,0.20035970035473125
SPEA2-random_dense-UX,0.19116646538521323
SPEA2-random_dense-UX,0.1944166108075751
SPEA2-random_dense-UX,0.17996956788898874
SPEA2-random_dense-UX,0.19658388640386726
SPEA2-random_dense-UX,0.19436111511032228
SPEA2-random_dense-UX,0.19501342438338207
SPEA2-random_dense-UX,0.19656561820117052
SPEA2-random_dense-UX,0.19829000422406262
SPEA2-random_dense-HUX,0.1875609664318877
SPEA2-random_dense-HUX,0.1933028625284557
SPEA2-random_dense-HUX,0.19972330470580843
SPEA2-random_dense-HUX,0.1940032658562191
SPEA2-random_dense-HUX,0.1957197889519938
SPEA2-random_dense-HUX,0.18932793595766553
SPEA2-random_dense-HUX,0.19355861308911063
SPEA2-random_dense-HUX,0.19498682102854414
SPEA2-random_dense-HUX,0.1874870248365964
SPEA2-random_dense-HUX,0.19209417910424478
SPEA2-random_dense-HUX,0.18765470845176385
SPEA2-random_dense-HUX,0.18858411389632762
SPEA2-random_dense-HUX,0.19312143439781415
SPEA2-random_dense-HUX,0.19276507425092324
SPEA2-random_dense-HUX,0.1909522320796554
