config,MinSum
SPEA2-random_dense-UX,1.4910735894621496
SPEA2-random_dense-UX,1.5049288245399766
SPEA2-random_dense-UX,1.4760228756425595
SPEA2-random_dense-UX,1.4741834164892333
SPEA2-random_dense-UX,1.4723828115877096
SPEA2-random_dense-UX,1.4902245661467446
SPEA2-random_dense-UX,1.453869414916956
SPEA2-random_dense-UX,1.4765391595247928
SPEA2-random_dense-UX,1.4713534291121124
SPEA2-random_dense-UX,1.471738115107725
SPEA2-random_dense-UX,1.4756244061733124
SPEA2-random_dense-UX,1.4785787398688457
SPEA2-random_dense-UX,1.486284560671058
SPEA2-random_dense-UX,1.5021136476251387
SPEA2-random_dense-UX,1.4838068830866151
SPEA2-random_dense-UX,1.5148778836654804
SPEA2-random_dense-UX,1.500590261821749
SPEA2-random_dense-UX,1.476573167263233
SPEA2-random_dense-UX,1.4778022687154049
SPEA2-random_dense-UX,1.4946974582697665
SPEA2-random_dense-UX,1.4858462759813746
SPEA2-random_dense-UX,1.4742579911358045
SPEA2-random_dense-UX,1.446334090399665
SPEA2-random_dense-UX,1.4834479737920256
SPEA2-random_dense-UX,1.4798853996091266
SPEA2-random_dense-UX,1.5068175076271102
SPEA2-random_dense-UX,1.4819565955809013
SPEA2-random_dense-UX,1.460155994704622
SPEA2-random_dense-UX,1.4702357583532142
SPEA2-random_dense-UX,1.4650649669907614
SPEA2-random_dense-UX,1.4650229775608627
SPEA2-random_dense-HUX,1.4787819656092593
SPEA2-random_dense-HUX,1.457657179390423
SPEA2-random_dense-HUX,1.4641813288620389
SPEA2-random_dense-HUX,1.4595261285351377
SPEA2-random_dense-HUX,1.4683918892579209
SPEA2-random_dense-HUX,1.4714625299950082
SPEA2-random_dense-HUX,1.4785956307396235
SPEA2-random_dense-HUX,1.4881598269887761
SPEA2-random_dense-HUX,1.4763137531631783
SPEA2-random_dense-HUX,1.470213133783497
SPEA2-random_dense-HUX,1.505404639678498
SPEA2-random_dense-HUX,1.479145646260096
SPEA2-random_dense-HUX,1.4561119205344717
SPEA2-random_dense-HUX,1.506145266298035
SPEA2-random_dense-HUX,1.4747462138972716
SPEA2-random_dense-HUX,1.4803569808904542
SPEA2-random_dense-HUX,1.4888762716173494
SPEA2-random_dense-HUX,1.492909075750994
SPEA2-random_dense-HUX,1.4887552328077394
SPEA2-random_dense-HUX,1.4616694420689917
SPEA2-random_dense-HUX,1.4776235423782365
SPEA2-random_dense-HUX,1.48864927125305
SPEA2-random_dense-HUX,1.4801186022931039
SPEA2-random_dense-HUX,1.4757239278585874
SPEA2-random_dense-HUX,1.5055447634902723
SPEA2-random_dense-HUX,1.504369926197791
SPEA2-random_dense-HUX,1.457878586983007
SPEA2-random_dense-HUX,1.4700762440172417
SPEA2-random_dense-HUX,1.4859047256568576
SPEA2-random_dense-HUX,1.477218846962729
SPEA2-random_dense-HUX,1.4737043301723054
SPEA2-random_dense-1P,1.500008384529353
SPEA2-random_dense-1P,1.4937379790503178
SPEA2-random_dense-1P,1.498382436027375
SPEA2-random_dense-1P,1.5069812334347947
SPEA2-random_dense-1P,1.516933822079281
SPEA2-random_dense-1P,1.5205635304771938
SPEA2-random_dense-1P,1.5056627400339848
SPEA2-random_dense-1P,1.5275084867118056
SPEA2-random_dense-1P,1.504526891773464
SPEA2-random_dense-1P,1.543919264670988
SPEA2-random_dense-1P,1.501689928844195
SPEA2-random_dense-1P,1.5084677311229457
SPEA2-random_dense-1P,1.4760186254499355
SPEA2-random_dense-1P,1.531691875979065
SPEA2-random_dense-1P,1.4961161578607531
SPEA2-random_dense-1P,1.522674627654188
SPEA2-random_dense-1P,1.5330504346673157
SPEA2-random_dense-1P,1.5139288349568036
SPEA2-random_dense-1P,1.5177688886151088
SPEA2-random_dense-1P,1.5025991211745902
SPEA2-random_dense-1P,1.5255885514139227
SPEA2-random_dense-1P,1.5039084350595515
SPEA2-random_dense-1P,1.5201654239645086
SPEA2-random_dense-1P,1.491676111555883
SPEA2-random_dense-1P,1.5220491703201149
SPEA2-random_dense-1P,1.529212070656122
SPEA2-random_dense-1P,1.515014285451033
SPEA2-random_dense-1P,1.5084183666908435
SPEA2-random_dense-1P,1.562566124626268
SPEA2-random_dense-1P,1.5256817679385555
