Compacidad,Tolerancia,Hamming,Balance
18.0,0.0,9.168439716312056,6.453897565514832
7.0,0.0,3.381205673758865,1.5816325889039693
31.0,5.0,15.650709219858156,8.324804461546204
44.0,11.0,22.227836879432623,18.032310214526433
49.0,12.0,24.326241134751772,20.631155374478215
40.0,6.0,20.288120567375888,17.933830510286203
15.0,2.0,7.613475177304965,3.187477994064644
49.0,10.0,24.606382978723403,21.97272521502945
28.0,2.0,14.22163120567376,8.17073776469993
31.0,7.0,15.324468085106384,7.6713162064282665
40.0,8.0,19.615248226950353,11.834235576681285
33.0,7.0,16.729609929078013,10.186640982596453
36.0,9.0,18.007978723404257,10.452950524370001
29.0,4.0,14.75177304964539,11.69370253005383
51.0,12.0,25.56294326241135,24.042137436497125
43.0,8.0,21.796985815602838,19.996905808309393
42.0,10.0,21.11436170212766,14.87078664931339
10.0,0.0,5.086879432624113,2.1981257230521605
36.0,5.0,18.247340425531913,12.916659593330275
25.0,5.0,12.51418439716312,5.969656958905491
