Compacidad,Tolerancia,Hamming,Balance
13.0,0.0,4.439716312056738,2.5619687138473948
323.0,68.0,123.15425531914893,491.430106005734
89.0,13.0,29.147163120567377,32.29039975353361
41.0,0.0,17.072695035460992,23.487623233237812
308.0,32.0,114.28191489361703,307.73967292892723
259.0,36.0,91.13297872340425,175.0780613399727
417.0,70.0,150.41932624113474,574.3374633758369
379.0,50.0,138.31205673758865,446.2288617272774
431.0,87.0,150.99290780141843,511.5673255872442
58.0,2.0,25.608156028368793,108.68333773452032
316.0,68.0,109.89716312056737,247.63836074644124
393.0,82.0,137.6631205673759,401.2269377797901
286.0,65.0,108.78457446808511,351.3800102799154
376.0,83.0,138.9113475177305,500.69426839696155
339.0,55.0,119.02836879432624,279.719053367537
149.0,23.0,61.908687943262414,224.356023810422
264.0,53.0,98.08067375886525,257.6131725956945
418.0,83.0,154.1054964539007,644.0376293634627
214.0,28.0,86.20833333333333,277.52308658392434
181.0,34.0,65.57890070921985,125.51682432347434
250.0,48.0,99.73581560283688,391.39119951209653
110.0,5.0,46.406028368794324,146.86705585735123
238.0,50.0,82.16666666666667,150.97222222222263
306.0,51.0,120.12145390070921,431.1049298010659
206.0,11.0,78.55585106382979,176.96673881469752
347.0,70.0,125.63475177304964,382.43396961923463
