Compacidad,Tolerancia,Hamming,Balance
402.0,72.0,150.53989361702128,597.1828056624422
352.0,71.0,131.17109929078015,410.9928881532621
244.0,54.0,86.55939716312056,151.1507272961619
297.0,34.0,114.15159574468085,347.94067121246366
337.0,57.0,123.9459219858156,311.3153379797288
266.0,55.0,102.08421985815603,272.7508857388964
321.0,47.0,126.18173758865248,475.68239698078594
111.0,5.0,47.9113475177305,167.03114782958596
378.0,84.0,140.76241134751774,538.4931970222818
40.0,0.0,18.590425531914892,24.502461521050165
98.0,13.0,33.358156028368796,39.68378099693182
262.0,38.0,95.35549645390071,177.51280666842692
266.0,34.0,106.42021276595744,416.2063999547306
50.0,2.0,23.217198581560282,101.0884630740406
307.0,71.0,109.96897163120568,242.18964007720945
246.0,50.0,98.57624113475177,400.7672369347622
334.0,68.0,129.90159574468086,561.5851747585638
289.0,65.0,111.59574468085107,388.1202655802024
211.0,24.0,85.19503546099291,355.3839469845571
185.0,36.0,70.75443262411348,140.80228531638255
205.0,18.0,79.61968085106383,198.09205947261225
146.0,23.0,61.53900709219858,254.37613802122627
436.0,88.0,154.87943262411346,576.0812081887232
19.0,2.0,8.789893617021276,5.7510680737890425
216.0,49.0,85.97163120567376,222.50274131079934
127.0,27.0,50.98936170212766,105.2658442734269
440.0,89.0,160.7836879432624,690.8964715054581
