Compacidad,Tolerancia,Hamming,Balance
30.0,7.0,14.554078014184396,6.858777696041457
29.0,7.0,14.51595744680851,7.283433303153764
28.0,5.0,13.747340425531915,6.453007111060789
26.0,4.0,12.640070921985815,5.739245385040987
40.0,9.0,19.640070921985817,12.065486519792776
19.0,2.0,9.64450354609929,6.411742838639853
20.0,3.0,9.6427304964539,4.3892024734671375
27.0,5.0,13.710106382978724,9.142025520597505
37.0,7.0,18.673758865248228,12.478673104974622
16.0,0.0,8.143617021276595,4.521927342688967
23.0,5.0,11.61436170212766,5.272382393994287
40.0,9.0,20.02304964539007,13.761880061365064
23.0,2.0,11.63918439716312,5.273180895075699
36.0,9.0,18.036347517730498,10.522615028167634
9.0,0.0,4.571808510638298,1.9735669420552218
7.0,0.0,3.381205673758865,1.5816325889039693
29.0,3.0,14.73758865248227,10.331849504552084
24.0,3.0,12.195921985815604,6.903990461998871
32.0,5.0,16.213652482269502,10.410912900508034
13.0,1.0,6.1445035460992905,2.7229130514058357
35.0,7.0,17.15159574468085,9.084288233740736
32.0,6.0,15.64982269503546,7.5998935855842396
29.0,4.0,14.664893617021276,7.806143428398997
33.0,6.0,16.706560283687942,11.86513426764244
