Compacidad,Tolerancia,Hamming,Balance
7.0,0.0,3.381205673758865,1.5816325889039693
10.0,1.0,5.01063829787234,2.2552059755545386
16.0,3.0,8.087765957446809,3.5268716047985404
19.0,4.0,9.570035460992909,4.406442551933999
14.0,2.0,7.1037234042553195,3.4227520937075577
25.0,5.0,12.703014184397164,8.476515737387466
26.0,6.0,13.14982269503546,7.450070890548758
23.0,5.0,11.49645390070922,5.062044162768471
33.0,8.0,15.656028368794326,8.115726070117178
38.0,8.0,19.25354609929078,16.58819664503796
27.0,6.0,13.203900709219859,6.075445777375289
16.0,1.0,8.134751773049645,3.5775866405110546
25.0,6.0,12.272163120567376,6.08461517906545
45.0,11.0,21.79432624113475,16.624364971580857
33.0,8.0,16.666666666666668,10.392434988179682
12.0,0.0,6.086879432624113,2.6768491273074884
25.0,4.0,12.726063829787234,10.014497981741325
15.0,0.0,7.63918439716312,6.358287278054417
48.0,10.0,22.411347517730498,15.036466978522176
28.0,2.0,14.181737588652481,7.398709037523249
40.0,10.0,19.19858156028369,11.570494441929458
30.0,7.0,14.039893617021276,6.720926229817375
24.0,4.0,12.213652482269504,8.705239141642801
35.0,8.0,17.227836879432623,9.87450879608669
12.0,0.0,6.098404255319149,4.039075467783306
41.0,9.0,20.68528368794326,17.4656699549822
47.0,11.0,22.80851063829787,19.580353100950664
46.0,6.0,22.859929078014183,18.686053895679272
33.0,6.0,16.757978723404257,15.924581730043792
28.0,4.0,14.247340425531915,13.77836172098987
43.0,11.0,20.548758865248228,13.875282147527773
20.0,2.0,10.179964539007091,8.161761700870162
49.0,8.0,23.35904255319149,17.648570714501275
51.0,9.0,24.18794326241135,19.028507117348212
39.0,7.0,18.42641843971631,10.203805612142245
26.0,2.0,13.169326241134751,6.4403002552688315
43.0,10.0,21.00531914893617,16.031886600271655
51.0,10.0,23.63031914893617,17.12131479176092
28.0,5.0,14.224290780141844,12.150934780695117
37.0,8.0,17.3031914893617,9.358429530707676
33.0,5.0,15.683510638297872,7.987600441376181
31.0,7.0,14.443262411347519,6.973731200643781
43.0,8.0,21.743794326241133,19.805812553443005
