Compacidad,Tolerancia,Hamming,Balance
218.0,51.0,81.5,143.00886524822695
218.0,50.0,82.66666666666667,158.60165484633612
219.0,50.0,83.16312056737588,164.14005834716582
211.0,47.0,77.55053191489361,124.86446780217298
214.0,45.0,78.68528368794327,128.09332952945016
229.0,54.0,87.67641843971631,189.13908930008606
223.0,52.0,82.38297872340425,140.6972989286253
234.0,55.0,89.85460992907801,209.06751420954654
230.0,54.0,85.59574468085107,154.52452089935133
240.0,54.0,92.47606382978724,223.7121930172021
232.0,54.0,87.21010638297872,167.41064254187398
226.0,50.0,81.29964539007092,126.66907788843616
241.0,47.0,89.62765957446808,177.69824204013915
227.0,50.0,81.38120567375887,126.89368932649408
255.0,60.0,99.1959219858156,266.49086989462324
252.0,60.0,94.51773049645391,199.63621045219054
241.0,56.0,87.83333333333333,154.6601654846338
266.0,61.0,103.37411347517731,287.15791144811556
259.0,60.0,96.98670212765957,220.92978770559816
252.0,58.0,91.12234042553192,163.26162856496134
274.0,51.0,102.83067375886525,247.89420096448833
261.0,52.0,93.88297872340425,174.39056133997317
293.0,65.0,112.43617021276596,323.745925758262
274.0,64.0,102.98670212765957,251.28794373396738
265.0,62.0,97.46808510638297,195.35891051757935
289.0,65.0,109.48936170212765,285.82435491172447
276.0,63.0,100.55762411347517,212.09951634097857
315.0,59.0,116.48581560283688,322.6966073135155
292.0,58.0,106.16843971631205,232.0957415371461
299.0,66.0,109.93617021276596,258.69805341783564
313.0,63.0,115.43528368794327,300.79368413937954
