Compacidad,Tolerancia,Hamming,Balance
10.0,0.0,5.085992907801418,2.227534297822043
27.0,2.0,13.711879432624114,7.604043276243676
7.0,0.0,3.381205673758865,1.5816325889039693
24.0,4.0,12.042553191489361,5.98755092802178
44.0,11.0,22.23936170212766,17.492351365625485
39.0,8.0,19.60195035460993,12.110173501081409
50.0,12.0,25.104609929078013,23.208914918766723
48.0,10.0,24.21631205673759,22.126967959358222
41.0,10.0,20.618794326241133,14.397235425783386
39.0,6.0,19.789893617021278,16.614543251094048
29.0,3.0,14.747340425531915,11.497333352195591
18.0,0.0,9.159574468085106,6.0951033650218625
48.0,12.0,24.08067375886525,20.418137134701475
37.0,9.0,18.601063829787233,11.716736456918685
33.0,7.0,16.7322695035461,10.265199813892684
35.0,4.0,17.779255319148938,15.709250509280253
31.0,5.0,15.673758865248226,8.287183743272458
15.0,2.0,7.601950354609929,3.244925274131126
35.0,4.0,17.76241134751773,12.287523263417318
