Compacidad,Tolerancia,Hamming,Balance
298.0,62.0,114.1063829787234,293.50641315829165
446.0,99.0,171.7668439716312,757.5936879118245
401.0,91.0,159.90159574468086,582.5674442621091
310.0,68.0,121.07712765957447,332.47011515391563
334.0,77.0,131.99556737588654,373.14448389794245
367.0,82.0,148.4831560283688,495.5670921671445
350.0,78.0,140.0718085106383,417.5152336087216
356.0,85.0,143.67730496453902,459.29657713394704
361.0,85.0,145.95390070921985,469.7212791107079
353.0,80.0,142.46453900709218,434.7381042201095
379.0,85.0,151.57269503546098,491.3315948644435
373.0,88.0,150.41489361702128,508.20020371208744
368.0,86.0,148.4840425531915,472.03875245209025
372.0,86.0,150.47783687943263,504.0509272358028
375.0,87.0,150.25,482.2460106382979
321.0,69.0,125.12411347517731,350.7292766963429
374.0,87.0,149.9290780141844,478.8353956038432
374.0,85.0,150.00531914893617,477.71982986268347
379.0,87.0,152.38918439716312,505.0143156468475
375.0,86.0,150.6418439716312,485.70151149338506
382.0,89.0,153.1622340425532,510.55258082465673
375.0,88.0,150.16932624113474,480.95980380136865
341.0,76.0,135.5700354609929,392.3355205661179
356.0,82.0,143.34929078014184,444.5092016246665
376.0,86.0,151.20212765957447,493.6187188773206
363.0,85.0,146.04166666666666,450.41936317966656
376.0,87.0,150.89893617021278,487.46850950656477
311.0,62.0,118.53812056737588,315.2024475315627
383.0,89.0,154.56560283687944,535.4495969770129
371.0,84.0,148.8945035460993,469.25571446984594
368.0,86.0,147.6090425531915,463.15123028897
362.0,84.0,146.40159574468086,467.9584017089187
328.0,75.0,129.61258865248226,366.8703025187361
445.0,99.0,171.45567375886526,755.7143472410844
359.0,83.0,144.9459219858156,455.48732379533294
393.0,91.0,156.86524822695034,550.286806498667
387.0,89.0,154.0177304964539,513.8046501685016
372.0,85.0,149.21010638297872,472.5134794213069
390.0,90.0,155.13652482269504,531.0558290578936
362.0,82.0,145.56382978723406,450.69982646748156
371.0,87.0,149.20567375886526,476.18464865952404
379.0,90.0,152.9663120567376,528.622978597656
364.0,86.0,145.5744680851064,447.04941904330747
376.0,86.0,151.8218085106383,509.0382832541119
383.0,86.0,152.9663120567376,505.5520566118404
362.0,84.0,146.01241134751774,464.8828246818591
376.0,89.0,152.23492907801418,517.5503047822042
369.0,86.0,148.1950354609929,465.4974221618627
373.0,88.0,150.35106382978722,500.68171872642097
389.0,85.0,154.9113475177305,528.2510059856145
357.0,82.0,144.58067375886526,455.77186053895605
368.0,86.0,148.0913120567376,467.0936124629042
356.0,82.0,143.2118794326241,436.615568098938
343.0,76.0,137.375,410.8354388297872
360.0,85.0,145.39361702127658,453.8805266334684
372.0,83.0,149.8040780141844,479.72313939816854
376.0,84.0,151.02836879432624,487.88217393491357
374.0,83.0,150.21099290780143,481.0405883758361
365.0,86.0,146.73138297872342,462.42873142070346
373.0,84.0,149.7331560283688,478.3498935855839
339.0,75.0,135.73936170212767,409.66611023087376
375.0,87.0,150.4787234042553,483.89493737739497
354.0,80.0,142.79787234042553,439.50524370001483
367.0,85.0,146.63563829787233,451.811389486193
348.0,79.0,139.2171985815603,421.021087187516
373.0,87.0,150.3581560283688,507.7830717770731
368.0,82.0,148.57978723404256,477.7879602384187
348.0,81.0,140.06294326241135,424.8816764435896
364.0,84.0,146.16932624113474,456.13001656732627
379.0,87.0,153.0195035460993,517.4145132287106
365.0,86.0,147.8368794326241,487.4131079925561
374.0,86.0,150.14893617021278,480.6090236909614
390.0,90.0,155.5195035460993,537.520896207434
348.0,79.0,138.97783687943263,417.19188468261143
374.0,85.0,150.18085106382978,482.63041346008714
373.0,84.0,150.12677304964538,482.28091440948646
377.0,83.0,151.28191489361703,489.59782895729586
410.0,90.0,162.1586879432624,642.3533642359531
375.0,88.0,150.91932624113474,493.02629316307025
370.0,86.0,148.80230496453902,472.0646400772088
368.0,86.0,147.25531914893617,458.60147879885307
367.0,86.0,148.29343971631207,472.2605243385648
317.0,68.0,124.56737588652483,352.11780091544625
352.0,81.0,141.5159574468085,423.9784687641466
377.0,83.0,150.97340425531914,487.50283876565584
376.0,85.0,151.2659574468085,492.8618907499623
354.0,81.0,142.70212765957447,439.067300437604
370.0,84.0,149.61879432624113,488.9929801066325
353.0,83.0,142.5035460992908,438.6045973542586
372.0,87.0,150.13209219858157,514.1306012964637
359.0,84.0,144.39893617021278,450.70255205975593
380.0,87.0,150.92021276595744,483.7028538554405
372.0,85.0,149.10106382978722,471.46496340727333
409.0,92.0,159.68439716312056,611.9181253458087
349.0,79.0,140.4804964539007,448.8542295407677
363.0,83.0,145.00886524822695,445.0211980031182
377.0,86.0,150.92375886524823,484.77432913334343
376.0,88.0,151.57978723404256,510.4475347065044
370.0,83.0,149.11524822695034,475.8980653639155
366.0,84.0,146.8031914893617,452.67757846687806
384.0,87.0,153.27304964539007,506.5921105578186
381.0,86.0,152.63297872340425,510.92203297117896
377.0,83.0,151.6799645390071,495.8151304951983
365.0,84.0,147.03546099290782,461.97391982294624
360.0,82.0,145.8031914893617,461.53218839595604
390.0,91.0,156.92464539007094,569.1654209735462
372.0,84.0,149.8572695035461,480.829805310346
361.0,85.0,144.6427304964539,442.71012445928307
358.0,82.0,145.50620567375887,477.38648631230933
367.0,83.0,147.79787234042553,465.31020823902253
388.0,85.0,155.6090425531915,556.2363366719474
371.0,86.0,148.86258865248226,471.34016067476387
372.0,87.0,149.13297872340425,474.59933793571724
367.0,85.0,147.65070921985816,461.1226768019721
358.0,83.0,143.76329787234042,441.34024869850606
336.0,75.0,131.88031914893617,370.9918821676481
343.0,77.0,136.43705673758865,396.07050623082375
365.0,85.0,146.80141843971631,465.6272320305821
372.0,86.0,150.0195035460993,490.6272791861578
361.0,83.0,145.26241134751774,450.5587998591616
374.0,86.0,149.26152482269504,467.82256221392305
426.0,96.0,163.5168439716312,657.4571630891307
351.0,83.0,141.71453900709218,437.3404978371315
390.0,85.0,155.66666666666666,532.264775413712
384.0,91.0,154.57358156028369,539.9147985199436
379.0,86.0,151.87322695035462,495.3731129910478
341.0,77.0,134.55851063829786,393.0958672853482
383.0,90.0,154.32358156028369,532.1532736972492
369.0,86.0,148.29964539007094,467.48113462602515
377.0,88.0,152.10106382978722,513.8018428398979
376.0,86.0,151.14804964539007,491.4966983237769
355.0,80.0,143.5328014184397,448.12481059176974
364.0,83.0,146.11347517730496,455.4516623912275
307.0,65.0,118.42021276595744,322.45817300437557
367.0,86.0,147.72606382978722,467.81414337181167
359.0,82.0,145.6755319148936,466.74933039082526
347.0,75.0,137.15336879432624,397.6050241122177
361.0,82.0,146.0008865248227,458.87145311478326
370.0,85.0,149.2872340425532,478.07707107288337
375.0,87.0,151.7171985815603,521.5290659109202
384.0,90.0,153.97606382978722,526.1262001094018
378.0,87.0,151.48670212765958,490.6257096914138
385.0,84.0,153.47163120567376,508.14281223278425
367.0,86.0,147.54698581560282,461.5350263756857
340.0,75.0,134.37056737588654,378.41232520999927
309.0,64.0,118.2145390070922,310.4078737236561
