algorithm,init,crossover,Range_mean,Range_std,MinSum_mean,MinSum_std,SumMin_mean,SumMin_std,MaxToleranceRate_mean,MaxToleranceRate_std,AvgToleranceRate_mean,AvgToleranceRate_std,AvgHammingDistance_mean,AvgHammingDistance_std,Hypervolume_mean,Hypervolume_std,IGD+_mean,IGD+_std,GD+_mean,GD+_std,Average Ranking Overall,Average Ranking (Algorithm),Average Ranking (Initialization),Average Ranking (Crossover),elapsed_sec_mean,elapsed_sec_std,n_solutions_final_front_mean,n_solutions_final_front_std,n_infeasible_final_front_mean,n_infeasible_final_front_std
SMSEMOA,greedy_ting,1P,2.072008856890533,0.04356231222541416,1.5408989404819806,0.025028318290103744,0.7485165214648603,0.022394089230525226,0.25348160600422265,0.00652629690118449,0.21524586428893067,0.006497966093969751,88.37726029519712,12.85326176633258,0.410707123131015,0.00893320093408777,0.0126550050588784,0.0032158268376490224,0.4298733407778427,0.07750850082527386,30.444444444444443,4.222222222222222,2.0,4.0,0.0,0.0,219.5483870967742,0.8098851637699144,0.45161290322580644,0.8098851637699159
SMSEMOA,greedy_ting,2P,2.079296098864133,0.049316975735622895,1.5153006528775073,0.028395467632360092,0.7390104508619681,0.024770202928317452,0.2625989924955886,0.00643949545608864,0.22491256592399878,0.005631267008334797,93.30757547801042,13.08832120397412,0.420696534623262,0.010439011927115438,0.012780022735542693,0.003651953001964645,0.4484066403360972,0.07844166405397762,25.88888888888889,4.222222222222222,2.0,3.0,0.0,0.0,219.96774193548387,0.1796053020267753,0.03225806451612903,0.1796053020267749
SMSEMOA,greedy_ting,HUX,1.9987022176343825,0.03377465769212693,1.533382834219359,0.01621745640265027,0.7959834475575618,0.01702891285955285,0.2768060786880035,0.004556508850527205,0.2483765369584139,0.0036205002053217535,81.12666710862919,4.5082665027156095,0.39736018445046234,0.007256704139980015,0.009448300537369708,0.0025350839460272197,0.36737462040042507,0.025189910948596253,28.666666666666668,4.222222222222222,2.0,1.3333333333333333,0.0,0.0,220.0,0.0,0.0,0.0
SMSEMOA,greedy_ting,UX,2.0038683392034744,0.03167514339324897,1.5315415200445657,0.016284912072021568,0.7943276756879127,0.015503346793063299,0.27661136858517305,0.0066825080551545825,0.24721627630199652,0.005030105192226138,82.28456133919843,7.858615521294873,0.39885288800724567,0.005632372618222004,0.008861639750710524,0.0018785751792082443,0.37539897172947034,0.04597560033595527,28.0,4.222222222222222,2.0,1.6666666666666667,0.0,0.0,220.0,0.0,0.0,0.0
SMSEMOA,random_dense,1P,0.7692134860172175,0.05889338565197099,1.447980078176383,0.012206529725816892,1.1809769081849644,0.020340022897050055,0.23998770179725504,0.004040293744391034,0.22813749677776046,0.004135017635769895,138.41003093505603,4.565649008258362,0.377505744240235,0.007325732970587281,0.5767010477807792,0.0179857287969655,0.7315844145667596,0.03454022869782282,41.666666666666664,4.222222222222222,1.7777777777777777,4.0,0.0,0.0,218.19354838709677,1.7780017780026662,1.8064516129032258,1.7780017780026671
SMSEMOA,random_dense,2P,0.9041330734344076,0.06851856352837993,1.4249812491513845,0.008192045696518577,1.092114873613098,0.027986741484191512,0.24579333240674114,0.0032550078203283156,0.23275401129645015,0.0028708938931072737,141.24428080716172,3.8571763017288445,0.4108809151041102,0.009442296599032606,0.5522876578178963,0.023972237143753294,0.735779452434342,0.029219696132492978,36.44444444444444,4.222222222222222,1.7777777777777777,3.0,0.0,0.0,219.48387096774192,1.0605334425635478,0.5161290322580645,1.060533442563552
SMSEMOA,random_dense,HUX,0.6519260687576354,0.06278778904933077,1.3838736021224194,0.007405653866826702,1.137662435372319,0.021952927722185975,0.25262691052010866,0.0025079026744522434,0.24217379899134683,0.002003251513304968,143.7604329152888,2.5243059586019347,0.4031597695915456,0.007397642294763684,0.5756825863759557,0.016718693175777566,0.7149793896998196,0.017761247505194696,35.44444444444444,4.222222222222222,1.7777777777777777,1.3333333333333333,0.0,0.0,220.0,0.0,0.0,0.0
SMSEMOA,random_dense,UX,0.6644293763996016,0.047377414453768155,1.3838303367649487,0.005574494239554229,1.137893176774876,0.0194737554452732,0.2540112863433471,0.002531007015276669,0.24350408068655136,0.0020177484841537785,142.90512520538257,3.836375398029486,0.4030605734940071,0.007480583830157297,0.567538376732517,0.02050488500531638,0.7087177372621042,0.02646714615483842,34.888888888888886,4.222222222222222,1.7777777777777777,1.6666666666666667,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_multi,1P,0.206688614786363,0.021576372381899512,1.8874568681802688,0.010897346892594202,1.8331171372296056,0.016208102467584334,0.28709815913328707,0.005900533548290359,0.18188009366589322,0.008355074183133191,14.816873349139993,1.5534058887557463,0.04260792322890068,0.003884045592240732,0.006414066576508786,0.00428074040772766,0.04200700396416676,0.0060846514844141815,51.22222222222222,5.333333333333333,2.2222222222222223,4.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_multi,2P,0.21080636836548952,0.018500476202842425,1.8846206619232597,0.010075165625433986,1.828874854288405,0.01443388756316487,0.2845594186406123,0.007830220633874993,0.18153450537358407,0.008112933076802133,16.040150605228675,1.5321533356283796,0.044138845615194454,0.003680204487821507,0.010419005499721362,0.004857049631696551,0.04660054813989752,0.0060812828439582856,52.44444444444444,5.333333333333333,2.2222222222222223,3.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_multi,HUX,0.32412209930374475,0.025147376103691315,1.8425362760597894,0.011414725623164547,1.7517711284824167,0.01755760191035091,0.2874089473454086,0.005977398156241543,0.18838823911006153,0.008568638637801095,21.866547336785843,1.593390064350779,0.06226693379120098,0.00473126358283143,0.00940641849356442,0.006064387485460581,0.06926793621755657,0.006385942842278756,45.888888888888886,5.333333333333333,2.2222222222222223,1.3333333333333333,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_multi,UX,0.30256291441487315,0.02965875666579256,1.8480130612951786,0.012790183522228635,1.7647245116544863,0.020487895975474353,0.2851105888994512,0.005813443783074446,0.18894502400272475,0.005988916632091055,21.45867455439779,1.6195922886031022,0.05976816364350227,0.005287927133393838,0.013384079044020624,0.005301691547282349,0.06759752127468283,0.006482895732305661,47.55555555555556,5.333333333333333,2.2222222222222223,1.6666666666666667,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_ting,1P,1.8148378052093563,0.09161686071491372,1.533778177879537,0.018155023913461212,0.8740313749003941,0.04095466584030689,0.22567508936434405,0.0045006040335219604,0.1490574113076209,0.006589261549910597,107.05842562550696,4.397162531793875,0.4133718994520351,0.012270876699731733,0.20289437329359572,0.0386123730117177,0.6050432509711319,0.02988254901452086,45.77777777777778,5.333333333333333,2.0,4.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_ting,2P,1.6100861625809102,0.07991727345963061,1.5413933452878563,0.021085700029952123,0.9663723979154176,0.04332219419162537,0.22840771460474374,0.006237961595321639,0.15650160573316793,0.009117907225714011,109.29036430710676,5.500787770619665,0.3950824951537157,0.01638102105294744,0.25454297293654776,0.037524297720091124,0.6072846548235158,0.03794194517739331,48.44444444444444,5.333333333333333,2.0,3.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_ting,HUX,1.924161417750703,0.09896233724658465,1.5345475249206022,0.021764364915144295,0.8180409789496268,0.04889745605196538,0.23283843755384953,0.005621262200188787,0.16575760789405325,0.005925095825401049,105.26961572658638,3.767627500952301,0.406460514240394,0.015671542556488678,0.08362345390058205,0.03621503138235849,0.5705206111893957,0.02535959132916571,42.666666666666664,5.333333333333333,2.0,1.3333333333333333,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,greedy_ting,UX,1.8588475435530742,0.12370532872311299,1.536890784694909,0.017360551003903865,0.8494784971661428,0.055092590875954514,0.23350563198121763,0.005804562977252724,0.16467430076113182,0.007040596372164131,105.32085452153657,3.8064688260100765,0.40104018627567756,0.012442266023954303,0.10412973007094468,0.0430102016786955,0.5689408677824049,0.029375671631901322,43.44444444444444,5.333333333333333,2.0,1.6666666666666667,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,1P,1.1716184802708116,0.0788012114117402,1.5143751779303856,0.016976299962230875,1.0898207052043363,0.028821631037298734,0.22300233991380594,0.00508467230076475,0.18254678586909232,0.007971235480383499,140.55892387325554,4.002183424328913,0.39704269627446465,0.009301204958647401,0.557417717402788,0.030387158772634953,0.8310871972094083,0.03743657945097163,53.333333333333336,5.333333333333333,1.7777777777777777,4.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,2P,1.1491475858904638,0.061522225803288096,1.5002333183436893,0.01594647348371462,1.0827379263616377,0.02875628818945424,0.22888567938412102,0.005171057062757526,0.18600820753517175,0.0054595896495511775,139.61785801564028,4.001463356884994,0.4023953625340013,0.008904125569298036,0.5449079465106996,0.03356985169214122,0.8068467825538492,0.033949267660194786,50.333333333333336,5.333333333333333,1.7777777777777777,3.0,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,HUX,1.2915977217076937,0.06951743027669818,1.4788457039803853,0.014277929855468595,1.0036325411997622,0.03103769474581865,0.23323357806779474,0.004727903255936556,0.19058195655290217,0.0037056480310733737,152.53316707743184,3.969791206726437,0.4308892536345118,0.009299930214904665,0.5786686172811378,0.0276472748514146,0.8871933353631561,0.032508095352229316,43.77777777777778,5.333333333333333,1.7777777777777777,1.3333333333333333,0.0,0.0,220.0,0.0,0.0,0.0
SPEA2,random_dense,UX,1.2693198171910651,0.08517633640628237,1.4803964842395494,0.015382178304442306,1.0130466194004808,0.04062927158484528,0.23301693068125545,0.00410854931176098,0.19128320875004667,0.005557796987395676,151.48920974501362,3.747096602333902,0.4277290309942443,0.01159820542116774,0.5722688458856938,0.039337436053457096,0.8766652605956315,0.02905034433117724,43.888888888888886,5.333333333333333,1.7777777777777777,1.6666666666666667,0.0,0.0,220.0,0.0,0.0,0.0
UNSGA3,greedy_multi,1P,0.19372621555303776,0.017434021309768635,1.8977457587730189,0.008998266695050435,1.845979199494183,0.013408681740545539,0.26916263106469474,0.008806999543185066,0.18973933788049094,0.010357776296343053,13.23538012732306,0.8632286784369837,0.03885234129112725,0.0028570944050371225,0.0010025419535681808,0.0005521556770780579,0.036736816353578956,0.0033738465604916394,53.666666666666664,3.2222222222222223,2.2222222222222223,4.0,0.0,0.0,22.806451612903224,3.081334719876109,0.0,0.0
UNSGA3,greedy_multi,2P,0.20083305389694192,0.016009682672222778,1.896146482704376,0.008883573235139068,1.8418549983085217,0.012521261459094338,0.27391757066073746,0.009214583429835957,0.1938800162034383,0.007983602425493161,13.91221903215925,0.7325372869730552,0.039690176018385856,0.0026401060594549693,0.0009424943582425132,0.00021463860574674404,0.03921791733680244,0.002938053179682098,52.0,3.2222222222222223,2.2222222222222223,3.0,0.0,0.0,24.096774193548388,2.599420944616671,0.0,0.0
UNSGA3,greedy_multi,HUX,0.248206429174521,0.018173952875206005,1.8767866527941472,0.007930922347870937,1.807981623659385,0.012466533671109984,0.27507037936377093,0.009152943494843269,0.19972122555269733,0.008072942977267817,16.866734081565216,0.9266505238125925,0.047271731243271914,0.0028021716387417357,0.0022232412562905486,0.0021655316959681833,0.049751822101098374,0.0035932731418279167,47.666666666666664,3.2222222222222223,2.2222222222222223,1.3333333333333333,0.0,0.0,22.129032258064516,2.093512765407637,0.0,0.0
UNSGA3,greedy_multi,UX,0.2594893941869788,0.020286745046690972,1.870421035445843,0.008493734475241932,1.7992525611736578,0.014153467552859213,0.2775605716186148,0.006898763009582276,0.2028293395807221,0.00503102658034979,17.36534272343441,1.178142728846464,0.04919785541573535,0.0032696517509062956,0.0017374128723426333,0.0019131853835317025,0.051639737153686395,0.004530137172467996,45.22222222222222,3.2222222222222223,2.2222222222222223,1.6666666666666667,0.0,0.0,21.612903225806452,2.3047403231143515,0.0,0.0
UNSGA3,greedy_ting,1P,2.0891921724855247,0.07972290878617393,1.5182547082789473,0.015148328556485123,0.7360017620981852,0.03276868853024784,0.2243041154007326,0.0042324279082339225,0.15559963287631653,0.006157421833996071,95.16736765664938,3.714965980728047,0.4054919578309974,0.010261569358227998,0.027435879503403784,0.024303454023133678,0.5375650425058233,0.03057525528150476,42.888888888888886,3.2222222222222223,2.0,4.0,0.0,0.0,26.774193548387096,2.246622315378575,0.0,0.0
UNSGA3,greedy_ting,2P,2.1450496970929893,0.0892672428599462,1.492719410025972,0.011692571262924464,0.7059253888798349,0.03893827410267273,0.23198784362859431,0.004916909886631956,0.16447144543457573,0.005781583851953598,95.96439481742227,3.7912585262141243,0.42269797855466806,0.010429941006449495,0.023688046390754492,0.018210435344463635,0.5362467093989375,0.029359279037572728,36.44444444444444,3.2222222222222223,2.0,3.0,0.0,0.0,28.451612903225808,1.7481172668029519,0.0,0.0
UNSGA3,greedy_ting,HUX,2.0009126535419925,0.06519958071220369,1.4766886894568532,0.009748241015678057,0.7516888673978294,0.03207117505071418,0.24649837041753248,0.005965673341095676,0.1958470843900394,0.006742307672346711,90.28412770827101,2.6721909736430893,0.41685152675705744,0.008604724924859811,0.017305249316593677,0.010865621516846719,0.461344363954447,0.01913042776245847,32.44444444444444,3.2222222222222223,2.0,1.3333333333333333,0.0,0.0,20.806451612903224,1.4701327567878506,0.0,0.0
UNSGA3,greedy_ting,UX,1.9997774973252844,0.05913354142277217,1.471897883164362,0.01065269358271455,0.7494014338719504,0.0267549702136705,0.24714748288170332,0.006161879574051106,0.19314475329881217,0.008007845015680127,89.92313717368087,1.9250137214209984,0.417533476514588,0.00811160338858677,0.016364403506839282,0.009041677774098146,0.45756786207181854,0.014819835665828613,32.333333333333336,3.2222222222222223,2.0,1.6666666666666667,0.0,0.0,20.258064516129032,1.4825145740820196,0.0,0.0
UNSGA3,random_dense,1P,1.0591405249677068,0.07228667076922357,1.4963281785711633,0.015909556327882424,1.0972276152321772,0.025626032026691982,0.22835323422683618,0.003922397079959235,0.19972961045052487,0.004707287650975095,134.28994671283175,4.110424558283004,0.39513161597476937,0.006852795146857237,0.5421089574903045,0.024424632420795452,0.7756792997316422,0.033203614075594357,49.0,3.2222222222222223,1.7777777777777777,4.0,0.0,0.0,32.29032258064516,3.634955739181215,0.0,0.0
UNSGA3,random_dense,2P,1.1679811910581757,0.06652046630352089,1.469795457182296,0.01360991682685102,1.0296261873076304,0.03179691402223721,0.2343088972683726,0.004076316317913345,0.20238839119120022,0.00552288704960666,136.26319875738153,4.4190192921542675,0.4201064595240525,0.010949076718787058,0.5198481072682872,0.024294313873753845,0.7771429070554162,0.03312098738843804,41.888888888888886,3.2222222222222223,1.7777777777777777,3.0,0.0,0.0,32.12903225806452,2.1251185925162073,0.0,0.0
UNSGA3,random_dense,HUX,1.3564689873907976,0.0647722104054418,1.422203173800942,0.00811464954246471,0.8889971877947154,0.026511813026778384,0.2515488727963499,0.004539571242162072,0.2240748379153404,0.0034377231244208284,141.0328465252342,3.554745967464105,0.47555175651247983,0.008038224805511267,0.4735735204723376,0.01872772391545069,0.7659805151991174,0.024714880881616958,28.666666666666668,3.2222222222222223,1.7777777777777777,1.3333333333333333,0.0,0.0,26.35483870967742,1.9756583222945236,0.0,0.0
UNSGA3,random_dense,UX,1.3773604741750394,0.05541036037184647,1.421082791747854,0.01262674758336586,0.8812724648899338,0.022925216661659715,0.2518944567019375,0.004166692830157966,0.22456728851610616,0.004671973238030296,141.30705218899516,3.048794358461729,0.4775184878169529,0.006664730006039056,0.47372879329668544,0.022965495395523453,0.768755911896336,0.022935112906736672,27.444444444444443,3.2222222222222223,1.7777777777777777,1.6666666666666667,0.0,0.0,25.903225806451612,2.343143738793068,0.0,0.0
