Compacidad,Tolerancia,Disimilitud,Balance
11.0,1.0,4.093085106382978,2.2067606948845686
14.0,1.0,6.601063829787234,3.7982967406066206
93.0,12.0,33.244680851063826,73.99686886977527
101.0,10.0,36.45301418439716,90.70523914164269
71.0,10.0,23.10549645390071,19.957842129420058
171.0,26.0,59.9281914893617,170.84502084276463
122.0,22.0,42.691489361702125,65.17077863286556
177.0,23.0,64.56117021276596,199.63455607741034
156.0,26.0,52.101063829787236,99.52170099592567
109.0,16.0,34.559397163120565,41.97342233162351
191.0,24.0,62.63475177304964,145.4977994064687
257.0,40.0,88.13386524822695,308.87126449248024
185.0,33.0,64.98670212765957,154.74539054247768
284.0,48.0,99.65780141843972,356.6453114782968
226.0,42.0,78.52393617021276,193.5118384072735
333.0,58.0,113.47517730496453,427.65363915295967
292.0,50.0,98.83156028368795,314.9113443740255
