Compacidad,Tolerancia,Disimilitud,Balance
8.0,1.0,3.7828014184397163,1.8491013719128784
9.0,1.0,4.523936170212766,2.1430440810321496
15.0,1.0,7.375886524822695,7.376439816910599
13.0,2.0,6.581560283687943,4.144057139982906
16.0,1.0,8.065602836879433,7.293568608218894
13.0,1.0,6.591312056737588,5.216839413258896
12.0,1.0,5.997340425531915,2.7650638486494747
20.0,2.0,10.125886524822695,11.55507456868369
18.0,2.0,8.90868794326241,7.382619555102839
16.0,2.0,7.302304964539007,3.9485053254363303
20.0,2.0,9.798758865248226,8.334502005683841
18.0,3.0,8.611702127659575,4.760572280066344
20.0,2.0,9.365248226950355,4.763756853277013
22.0,3.0,11.084219858156029,9.515070136059562
20.0,4.0,10.022163120567376,5.605005249987441
26.0,4.0,13.109929078014185,12.143943966601272
23.0,4.0,11.259751773049645,7.305755966752061
20.0,3.0,9.365248226950355,5.501345505759281
26.0,4.0,12.52659574468085,8.853902595442788
34.0,6.0,16.73936170212766,15.382422287611366
27.0,5.0,13.169326241134751,9.07150592902768
25.0,5.0,12.115248226950355,7.42998025753242
