Compacidad,Tolerancia,Disimilitud,Balance
15.0,1.0,5.997340425531915,3.8749929266636625
462.0,91.0,166.25531914893617,701.9986419194205
11.0,1.0,5.611702127659575,3.622274407726002
12.0,1.0,4.842198581560283,2.592119988934158
464.0,93.0,166.63652482269504,701.2012191288165
465.0,95.0,166.2695035460993,692.3848146471503
41.0,6.0,19.57358156028369,25.69671341356064
48.0,7.0,22.595744680851062,29.301116644031953
159.0,26.0,65.6622340425532,126.28219075373494
160.0,26.0,67.60904255319149,200.98810972159342
64.0,11.0,29.194148936170212,43.22560406292453
308.0,54.0,118.35195035460993,320.93552811101125
412.0,85.0,151.9459219858156,573.0351961357587
58.0,9.0,26.836879432624112,35.8138172124138
451.0,94.0,163.56117021276594,665.4696624603894
361.0,70.0,136.375,422.28047429078015
110.0,17.0,47.751773049645394,145.4135606860822
312.0,65.0,119.69148936170212,352.42255168251137
432.0,83.0,158.3741134751773,644.1366348523717
444.0,84.0,160.83421985815602,678.8918431857062
19.0,1.0,8.738475177304965,7.8544771075398305
329.0,65.0,127.99379432624113,439.3146778016687
31.0,3.0,14.98581560283688,17.386323625572178
280.0,59.0,108.6232269503546,304.7312690194152
419.0,86.0,154.63209219858157,592.7626934950458
106.0,19.0,45.8936170212766,74.18371812283077
221.0,45.0,88.94148936170212,214.01076090236938
141.0,25.0,59.552304964539005,133.80932092827334
73.0,12.0,32.29698581560284,48.16268595015311
366.0,71.0,138.05851063829786,427.50366870378724
249.0,52.0,96.69237588652483,233.95235322041128
306.0,64.0,118.73936170212765,416.7157556209448
276.0,55.0,106.67021276595744,268.86641768522736
28.0,2.0,13.250886524822695,14.338651696343236
239.0,50.0,94.28457446808511,248.63798900331946
68.0,9.0,30.242021276595743,51.10011364493727
193.0,33.0,78.16843971631205,197.37942948040845
229.0,46.0,90.8918439716312,238.5734086565059
156.0,29.0,64.23049645390071,121.42559478899442
288.0,59.0,112.82890070921985,419.0886328341133
334.0,64.0,128.24468085106383,404.72736532367594
292.0,58.0,110.24024822695036,318.0087701511499
327.0,67.0,123.8209219858156,426.2090658166092
273.0,55.0,107.98226950354609,331.3613877571551
38.0,4.0,17.761524822695037,21.02734944796519
215.0,43.0,85.39539007092199,221.21600711734843
450.0,92.0,163.9281914893617,674.3521130413467
453.0,93.0,163.03102836879432,659.1204911410387
437.0,87.0,158.32978723404256,615.4905311604042
24.0,2.0,11.24468085106383,9.177719933604955
396.0,77.0,148.7171985815603,534.7684276130481
460.0,95.0,165.36790780141843,682.9399984595843
80.0,5.0,35.81382978723404,169.17456051003484
374.0,73.0,140.17375886524823,464.2605879985917
388.0,78.0,147.18971631205673,523.233511267039
164.0,30.0,68.63741134751773,157.1460117385927
429.0,88.0,156.95833333333334,593.9885121158392
247.0,49.0,98.11968085106383,289.9847899690663
191.0,38.0,76.59929078014184,174.35361651828404
358.0,71.0,136.6578014184397,470.65594977616934
243.0,46.0,97.03368794326241,349.1655317891452
321.0,63.0,121.49202127659575,374.8474540704692
253.0,48.0,100.45124113475177,310.97634597731496
371.0,75.0,141.86879432624113,502.0962602484778
84.0,10.0,37.21808510638298,65.70066583672865
126.0,23.0,53.97429078014184,112.45944541899287
409.0,85.0,151.68794326241135,567.3884361953628
169.0,34.0,70.25797872340425,161.7765320846534
269.0,56.0,105.22251773049645,282.3095284128065
119.0,22.0,50.63120567375886,91.6654091846486
401.0,83.0,149.65070921985816,536.9489179367245
416.0,84.0,153.8537234042553,597.3287804625026
181.0,35.0,75.0017730496454,163.06737274281946
347.0,66.0,129.80939716312056,381.7287414805583
378.0,76.0,143.27304964539007,497.0601956642015
155.0,31.0,64.51595744680851,139.81889429606144
180.0,33.0,74.42198581560284,179.04533222674928
91.0,13.0,40.32446808510638,107.025926135506
434.0,89.0,157.59929078014184,602.7436874402699
83.0,4.0,35.958333333333336,187.6817745271876
50.0,8.0,23.37854609929078,28.51007164503788
357.0,66.0,135.45744680851064,417.517692771993
402.0,81.0,150.6427304964539,543.1675712677935
425.0,86.0,155.82624113475177,609.4804461546219
124.0,20.0,54.605496453900706,189.7388704982144
295.0,64.0,111.12765957446808,301.23192998340124
181.0,36.0,73.10372340425532,177.01140457597714
404.0,76.0,148.39982269503545,528.8640779827506
152.0,29.0,62.61702127659574,114.60155424777443
177.0,37.0,71.36613475177305,149.70371130099082
122.0,21.0,52.22783687943262,88.9011045407676
196.0,38.0,78.8936170212766,181.3610230873699
252.0,48.0,100.9104609929078,368.8581175179823
270.0,57.0,105.13120567375887,263.03243046124396
60.0,9.0,27.58067375886525,36.184981106332735
23.0,2.0,11.425531914893616,14.414667270258072
455.0,89.0,164.3040780141844,686.1194159939143
381.0,73.0,140.66046099290782,459.4884366669181
418.0,89.0,153.89716312056737,580.7553820230372
210.0,40.0,84.31471631205673,207.54545718902455
324.0,64.0,122.71187943262412,396.3965964677331
435.0,90.0,158.00975177304966,605.5486637681713
240.0,50.0,95.13209219858156,272.3167715092294
108.0,12.0,46.88297872340426,100.83382375132037
124.0,23.0,52.97163120567376,88.65876967959335
257.0,42.0,97.64716312056737,264.2159316684273
413.0,86.0,153.00620567375887,553.2207061704635
247.0,49.0,99.15248226950355,346.67178461848016
344.0,63.0,127.63829787234043,389.2379658970882
131.0,27.0,53.712765957446805,107.37494341330907
259.0,51.0,101.82003546099291,273.84970496328185
319.0,60.0,122.01241134751773,355.326087093205
204.0,40.0,82.36436170212765,209.5649355854836
218.0,44.0,87.70921985815603,226.51119158995988
285.0,56.0,109.25354609929079,282.6768491273073
371.0,72.0,136.95567375886526,405.38810610633266
56.0,2.0,24.750886524822697,59.236701341733465
409.0,85.0,151.21453900709218,559.4114198229464
253.0,51.0,100.24379432624113,267.77301113500226
132.0,20.0,56.541666666666664,172.7943631796696
54.0,5.0,24.592198581560282,40.11383984708991
264.0,47.0,102.68173758865248,297.9669714488709
35.0,3.0,16.302304964539008,20.663044332528553
221.0,46.0,89.05053191489361,299.4876947525277
168.0,32.0,69.29166666666667,159.70659722222226
179.0,28.0,73.19414893617021,272.98446931115103
456.0,90.0,164.8572695035461,688.5230677216933
353.0,68.0,130.79166666666666,397.77308658392275
345.0,67.0,131.09574468085106,408.5333861475786
211.0,41.0,85.16755319148936,218.67848621170992
112.0,16.0,48.395390070921984,86.35785108897934
393.0,81.0,147.67109929078015,538.3022853163833
140.0,24.0,57.726950354609926,134.96445098335099
216.0,41.0,87.13031914893617,226.05127933076844
217.0,43.0,87.2313829787234,237.943802342689
286.0,57.0,109.60726950354609,287.543457792616
440.0,94.0,160.01152482269504,623.9883423557667
370.0,70.0,136.69060283687944,412.32005353729755
113.0,12.0,48.905141843971634,207.4741579586037
151.0,28.0,61.97429078014184,113.89561563175891
303.0,51.0,116.50088652482269,327.60992829208806
145.0,30.0,61.18971631205674,137.17322757909554
115.0,18.0,50.14007092198582,121.40591205170767
425.0,88.0,155.79255319148936,584.3009374528432
438.0,90.0,159.30851063829786,620.2629772144269
171.0,34.0,71.02748226950355,148.72353550500483
299.0,61.0,115.93705673758865,339.18309488330544
389.0,74.0,140.28102836879432,455.9449592261445
75.0,8.0,33.769503546099294,103.127722448569
142.0,25.0,58.361702127659576,126.40817866304519
223.0,46.0,89.04964539007092,241.04718072531543
330.0,60.0,126.25265957446808,382.9707376075149
39.0,4.0,18.092198581560282,24.030506513757192
193.0,39.0,77.32978723404256,187.54017655047522
345.0,62.0,129.73936170212767,384.97107476988015
59.0,7.0,27.329787234042552,46.25648860721307
278.0,58.0,109.83687943262412,410.7889945173788
100.0,13.0,43.97872340425532,141.88607212916833
342.0,61.0,129.4078014184397,366.8159675066655
290.0,63.0,115.02039007092199,405.50401686912153
173.0,32.0,72.03014184397163,170.91043898697234
17.0,1.0,7.875,6.426750886524823
98.0,16.0,42.52482269503546,95.12881645792459
355.0,62.0,133.48936170212767,400.2321563301644
138.0,24.0,58.038120567375884,138.58985887908023
95.0,14.0,42.236702127659576,79.53173806020794
212.0,38.0,86.0372340425532,269.7574788743018
426.0,82.0,156.51241134751774,634.1275055329193
392.0,82.0,146.55851063829786,510.7270729591058
260.0,52.0,100.54964539007092,243.02058498063465
201.0,39.0,81.06294326241135,206.73805942231257
135.0,21.0,57.058510638297875,127.37955522861033
350.0,69.0,132.70212765957447,403.4928323524968
387.0,78.0,146.1950354609929,540.6818193249834
184.0,36.0,76.08687943262412,183.120111538655
326.0,52.0,125.61524822695036,434.7455830944119
282.0,61.0,110.00531914893617,344.72337596197445
380.0,74.0,142.73758865248226,462.51624666767316
57.0,4.0,24.77482269503546,76.33936610331463
232.0,47.0,92.68794326241135,244.97708867763185
436.0,87.0,159.65514184397162,634.8589097316537
379.0,80.0,140.87943262411346,486.6166691816316
236.0,47.0,92.85549645390071,253.47291305140598
300.0,60.0,113.10726950354609,295.4184577926161
185.0,36.0,76.90780141843972,256.4844072229753
84.0,10.0,37.576241134751776,98.31333622554193
152.0,31.0,63.323581560283685,149.05220986746136
424.0,87.0,153.50443262411346,538.0336682951048
104.0,17.0,45.1072695035461,120.64540814722594
133.0,22.0,56.86879432624114,130.8870403903224
332.0,58.0,125.36524822695036,359.9765228107232
133.0,27.0,55.74556737588652,111.68260446531862
89.0,12.0,38.85283687943262,63.65564798048393
86.0,14.0,38.054964539007095,75.74520584980627
14.0,1.0,6.940602836879433,5.107287579850099
245.0,42.0,97.35726950354609,293.5009046011263
96.0,15.0,41.6968085106383,83.70240116191326
32.0,3.0,15.523936170212766,19.673185925003754
341.0,68.0,130.21099290780143,449.20016284392153
265.0,54.0,104.78812056737588,323.40280214149226
168.0,30.0,69.19414893617021,152.91709342462696
244.0,48.0,98.97251773049645,357.7377199021681
370.0,79.0,139.23847517730496,491.2064274621496
318.0,62.0,123.37588652482269,418.49700719279775
188.0,28.0,77.36968085106383,259.30039280594536
447.0,90.0,162.78191489361703,671.1971197374386
253.0,53.0,100.26329787234043,280.29148983325814
316.0,55.0,120.65425531914893,332.6286875660185
104.0,18.0,44.501773049645394,91.91489047331608
376.0,79.0,142.83953900709218,498.9467700002516
245.0,44.0,95.77216312056737,218.46848042729235
422.0,84.0,155.29787234042553,624.2446054021439
265.0,53.0,103.48758865248227,257.1062289371785
54.0,6.0,24.12145390070922,36.04464611312312
198.0,35.0,80.31648936170212,205.24646568960338
167.0,37.0,68.7854609929078,138.93269641869134
304.0,62.0,114.11081560283688,404.58612415748655
441.0,89.0,160.020390070922,647.587350202455
363.0,75.0,138.67464539007094,491.7851018246086
399.0,85.0,148.67375886524823,547.946758211358
