Compacidad,Tolerancia,Disimilitud,Balance
290.0,63.0,111.83599290780141,394.9509385531412
279.0,57.0,102.67021276595744,240.2813113022486
428.0,92.0,155.04698581560282,578.6653455246222
352.0,75.0,121.52482269503547,315.0437100749454
461.0,96.0,168.6755319148936,751.6145786177759
452.0,95.0,164.36879432624113,659.7646999647891
448.0,86.0,162.10638297872342,645.8716613852421
309.0,67.0,109.86436170212765,255.1048292025053
376.0,81.0,131.02570921985816,377.26972910693604
366.0,83.0,133.59751773049646,485.9337527035857
310.0,67.0,119.54255319148936,489.2694658216383
280.0,51.0,103.77836879432624,260.2913051405866
300.0,58.0,117.12943262411348,500.8165805291482
403.0,89.0,149.0345744680851,569.5883436132488
428.0,79.0,152.61790780141843,510.5570197361805
383.0,81.0,146.6214539007092,709.6519156166688
438.0,86.0,162.36613475177305,710.9040659109204
413.0,88.0,147.38120567375887,497.7057460640794
271.0,58.0,99.43173758865248,237.22938279638828
426.0,90.0,152.1445035460993,542.9853243989241
368.0,72.0,127.70567375886525,338.136776319099
337.0,52.0,126.53457446808511,422.2594429040291
288.0,63.0,106.7668439716312,309.57418436572596
333.0,74.0,121.7854609929078,368.67028507117334
416.0,87.0,157.96985815602838,780.9423538805887
350.0,66.0,134.65070921985816,553.8567193551645
392.0,70.0,146.770390070922,573.8027757343693
285.0,60.0,107.87943262411348,366.765605351844
366.0,68.0,140.4840425531915,595.460738267694
403.0,74.0,152.6781914893617,687.6100917647505
354.0,78.0,134.33599290780143,567.3330307517233
399.0,81.0,138.7171985815603,394.5166545634026
375.0,67.0,144.6613475177305,744.6477258437712
277.0,58.0,105.98847517730496,358.5628104408735
259.0,53.0,97.35195035460993,254.52240754363442
405.0,84.0,154.58333333333334,763.532062647757
323.0,70.0,124.55673758865248,538.1935893566721
322.0,52.0,123.02393617021276,451.5783277689753
290.0,57.0,113.0017730496454,459.12765643076307
300.0,64.0,108.31560283687944,250.38266435290083
288.0,60.0,104.21897163120568,245.78095213394698
351.0,80.0,132.1285460992908,497.81592270886887
420.0,90.0,154.45833333333334,640.3280511229333
415.0,67.0,150.9991134751773,546.8696800651379
339.0,72.0,119.65248226950355,316.8685931291183
319.0,68.0,113.19414893617021,280.67950477214424
410.0,83.0,145.06117021276594,453.6957262901764
396.0,66.0,141.27393617021278,447.1350653576275
322.0,65.0,125.55319148936171,575.9209295307071
320.0,52.0,119.37765957446808,391.5027633167348
272.0,48.0,104.70478723404256,371.1938777916109
307.0,54.0,111.42198581560284,276.79001307781283
439.0,93.0,159.28191489361703,613.6261977516214
366.0,81.0,137.65425531914894,546.848545722045
321.0,55.0,124.72783687943263,510.9339059592074
293.0,55.0,107.59219858156028,266.3514284995733
314.0,56.0,122.2127659574468,496.84480156933716
329.0,69.0,115.94237588652483,282.6801900998442
392.0,85.0,148.58510638297872,721.0973668326541
389.0,78.0,136.06560283687944,389.2616537146015
352.0,77.0,127.75443262411348,423.90334914617046
403.0,87.0,151.94326241134752,681.6492631155377
297.0,48.0,110.02659574468085,298.47801607062047
345.0,55.0,131.1285460992908,520.3212418578042
277.0,48.0,106.43528368794327,409.59332952944953
363.0,55.0,135.1409574468085,492.3675423457071
324.0,58.0,117.85726950354609,316.0532095656658
382.0,78.0,133.5913120567376,374.00584650545727
351.0,71.0,132.31826241134752,525.0148437892959
358.0,77.0,133.79255319148936,493.0633488003623
384.0,76.0,148.26329787234042,764.5503550814863
301.0,55.0,109.00797872340425,276.68876612720646
374.0,65.0,130.99202127659575,361.7809647087668
398.0,75.0,148.39007092198582,605.9861425481606
427.0,91.0,157.2154255319149,630.1105067338157
381.0,82.0,143.55762411347519,672.7076723693474
424.0,73.0,155.5549645390071,607.7026526583184
391.0,82.0,142.23847517730496,470.83940618555425
416.0,83.0,152.0345744680851,582.2284145352353
361.0,62.0,138.4804964539007,648.2833075549511
313.0,51.0,116.55496453900709,348.1636455661185
