Compacidad,Tolerancia,Disimilitud,Balance
309.0,68.0,117.76152482269504,305.98834235576646
249.0,33.0,102.822695035461,351.8409033750816
340.0,63.0,138.1214539007092,640.5871993046119
270.0,45.0,105.64095744680851,253.73545014712556
259.0,34.0,107.32003546099291,404.6218680838495
190.0,17.0,81.35460992907801,250.29623761380196
267.0,39.0,111.85106382978724,465.86079674060636
169.0,29.0,70.89982269503547,217.0050354295539
306.0,58.0,125.16134751773049,486.4065910919973
271.0,59.0,107.70478723404256,373.5218919760067
391.0,84.0,152.86613475177305,657.5928956981545
291.0,61.0,115.61258865248227,423.4979620932044
312.0,56.0,120.07180851063829,327.678354176098
298.0,65.0,116.61258865248227,397.18413230597014
290.0,33.0,115.64982269503547,369.1034396848715
365.0,77.0,143.4078014184397,597.88688949248
306.0,66.0,120.73936170212765,423.7228478195267
203.0,39.0,84.79964539007092,348.37829774659315
190.0,16.0,81.46897163120568,324.0149946871384
301.0,55.0,123.02570921985816,464.5108638587082
193.0,25.0,73.48404255319149,164.3330786932247
142.0,8.0,62.86347517730496,301.41043898697234
261.0,48.0,103.1959219858156,271.42349400809775
178.0,21.0,77.10195035460993,353.0649607351234
197.0,39.0,81.79521276595744,284.98909055756747
154.0,12.0,67.05053191489361,304.9451415610381
382.0,75.0,150.41578014184398,650.531914107691
289.0,60.0,119.84929078014184,530.314166163674
273.0,45.0,111.06294326241135,433.3160736067095
222.0,41.0,88.63918439716312,231.14729437025284
215.0,26.0,90.91312056737588,348.1981257230518
226.0,37.0,90.74290780141844,278.18567665107355
296.0,64.0,121.10904255319149,484.80105298400525
195.0,29.0,82.59574468085107,394.25856345254317
326.0,71.0,124.46808510638297,376.241889240984
201.0,27.0,86.16666666666667,311.3055555555544
298.0,54.0,120.04964539007092,432.65710980332926
270.0,43.0,109.91578014184397,373.8466304197473
269.0,44.0,108.55585106382979,284.3674480345557
310.0,54.0,127.56471631205673,574.848648678386
386.0,84.0,149.98492907801418,615.9527870517092
261.0,47.0,110.41489361702128,518.799494492228
184.0,27.0,74.60992907801419,201.81592978220388
278.0,55.0,111.55762411347517,373.57292059629754
170.0,14.0,74.20744680851064,304.7158310698661
194.0,28.0,82.49645390070921,357.03012926915255
271.0,52.0,107.23492907801419,278.55917003043146
349.0,66.0,136.68351063829786,481.86171391655404
252.0,35.0,105.70212765957447,446.3509883808655
285.0,55.0,114.26950354609929,423.59048840601554
230.0,23.0,91.24734042553192,225.62765250113188
178.0,23.0,76.09840425531915,300.25538752452076
249.0,40.0,105.12411347517731,471.7647376892501
227.0,48.0,90.45478723404256,203.94121821714234
262.0,53.0,107.54432624113475,380.7817231276095
