1P,2P,HUX,UX
1.0,0.28147259929783297,1.197672414524863e-07,1.83621634537371e-07
0.28147259929783297,1.0,0.00013935750916871639,0.00016530188626153082
1.197672414524863e-07,0.00013935750916871639,1.0,0.9152521764170092
1.83621634537371e-07,0.00016530188626153082,0.9152521764170092,1.0
