AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,4.7177963593440017e-36,0.0001730704094741452,6.714930940840393e-48,6.07869276395117e-09,1.093530441220636e-34,0.00022798377324498954
4.7177963593440017e-36,1.0,9.766296077576494e-17,0.14381142864956997,2.7073157819957147e-78,1.0,4.279730325817856e-17
0.0001730704094741452,9.766296077576494e-17,1.0,6.772391073638235e-25,7.894482177113907e-24,6.768210098533706e-16,1.0
6.714930940840393e-48,0.14381142864956997,6.772391073638235e-25,1.0,2.1567901329588703e-95,0.10299640767420547,2.3523069103781104e-25
6.07869276395117e-09,2.7073157819957147e-78,7.894482177113907e-24,2.1567901329588703e-95,1.0,2.9521938643960035e-76,2.1682555046585802e-23
1.093530441220636e-34,1.0,6.768210098533706e-16,0.10299640767420547,2.9521938643960035e-76,1.0,3.1138426312253744e-16
0.00022798377324498954,4.279730325817856e-17,1.0,2.3523069103781104e-25,2.1682555046585802e-23,3.1138426312253744e-16,1.0
