AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,0.010121709118376723,0.010121709118376723,1.367231944144338e-36,3.841363316728129e-10,0.42234389524092775,0.013243106584116007
0.010121709118376723,1.0,2.964996482013341e-09,1.1425080616632295e-56,1.1070128001178495e-21,2.1993550224938116e-05,7.437923049556371e-09
0.010121709118376723,2.964996482013341e-09,1.0,4.799086239775287e-21,0.003685795751007127,0.42234389524092775,0.8717771183958709
1.367231944144338e-36,1.1425080616632295e-56,4.799086239775287e-21,1.0,7.437923049556371e-09,2.0104077692025073e-28,1.095629923121957e-21
3.841363316728129e-10,1.1070128001178495e-21,0.003685795751007127,7.437923049556371e-09,1.0,3.3437351008299446e-06,0.002234664797018076
0.42234389524092775,2.1993550224938116e-05,0.42234389524092775,2.0104077692025073e-28,3.3437351008299446e-06,1.0,0.42234389524092775
0.013243106584116007,7.437923049556371e-09,0.8717771183958709,1.095629923121957e-21,0.002234664797018076,0.42234389524092775,1.0
