AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,0.16846805273059506,0.17208566903813843,5.049364322468181e-41,5.853408099435961e-10,1.0,0.19587413285009228
0.16846805273059506,1.0,1.0,4.06313266317918e-28,0.00027147870972094403,0.5804932080483418,1.0
0.17208566903813843,1.0,1.0,2.526503899154681e-28,0.000240344220908709,0.5804932080483418,1.0
5.049364322468181e-41,4.06313266317918e-28,2.526503899154681e-28,1.0,3.316107694441133e-11,3.1296020113256593e-37,9.137594057184248e-29
5.853408099435961e-10,0.00027147870972094403,0.000240344220908709,3.316107694441133e-11,1.0,3.7162515460592655e-08,0.00017040148084820572
1.0,0.5804932080483418,0.5804932080483418,3.1296020113256593e-37,3.7162515460592655e-08,1.0,0.5804932080483418
0.19587413285009228,1.0,1.0,9.137594057184248e-29,0.00017040148084820572,0.5804932080483418,1.0
