AGEMOEA2-greedy_multi-1P,AGEMOEA2-greedy_multi-2P,AGEMOEA2-greedy_multi-HUX,AGEMOEA2-greedy_multi-UX,AGEMOEA2-greedy_ting-1P,AGEMOEA2-greedy_ting-2P,AGEMOEA2-greedy_ting-HUX,AGEMOEA2-greedy_ting-UX,AGEMOEA2-random_dense-1P,AGEMOEA2-random_dense-2P,AGEMOEA2-random_dense-HUX,AGEMOEA2-random_dense-UX,NSGA2-greedy_multi-1P,NSGA2-greedy_multi-2P,NSGA2-greedy_multi-HUX,NSGA2-greedy_multi-UX,NSGA2-greedy_ting-1P,NSGA2-greedy_ting-2P,NSGA2-greedy_ting-HUX,NSGA2-greedy_ting-UX,NSGA2-random_dense-1P,NSGA2-random_dense-2P,NSGA2-random_dense-HUX,NSGA2-random_dense-UX,NSGA3-greedy_multi-1P,NSGA3-greedy_multi-2P,NSGA3-greedy_multi-HUX,NSGA3-greedy_multi-UX,NSGA3-greedy_ting-1P,NSGA3-greedy_ting-2P,NSGA3-greedy_ting-HUX,NSGA3-greedy_ting-UX,NSGA3-random_dense-1P,NSGA3-random_dense-2P,NSGA3-random_dense-HUX,NSGA3-random_dense-UX,RVEA-greedy_multi-1P,RVEA-greedy_multi-2P,RVEA-greedy_multi-HUX,RVEA-greedy_multi-UX,RVEA-greedy_ting-1P,RVEA-greedy_ting-2P,RVEA-greedy_ting-HUX,RVEA-greedy_ting-UX,RVEA-random_dense-1P,RVEA-random_dense-2P,RVEA-random_dense-HUX,RVEA-random_dense-UX,SMSEMOA-greedy_multi-1P,SMSEMOA-greedy_multi-2P,SMSEMOA-greedy_multi-HUX,SMSEMOA-greedy_multi-UX,SMSEMOA-greedy_ting-1P,SMSEMOA-greedy_ting-2P,SMSEMOA-greedy_ting-HUX,SMSEMOA-greedy_ting-UX,SMSEMOA-random_dense-1P,SMSEMOA-random_dense-2P,SMSEMOA-random_dense-HUX,SMSEMOA-random_dense-UX,SPEA2-greedy_multi-1P,SPEA2-greedy_multi-2P,SPEA2-greedy_multi-HUX,SPEA2-greedy_multi-UX,SPEA2-greedy_ting-1P,SPEA2-greedy_ting-2P,SPEA2-greedy_ting-HUX,SPEA2-greedy_ting-UX,SPEA2-random_dense-1P,SPEA2-random_dense-2P,SPEA2-random_dense-HUX,SPEA2-random_dense-UX,UNSGA3-greedy_multi-1P,UNSGA3-greedy_multi-2P,UNSGA3-greedy_multi-HUX,UNSGA3-greedy_multi-UX,UNSGA3-greedy_ting-1P,UNSGA3-greedy_ting-2P,UNSGA3-greedy_ting-HUX,UNSGA3-greedy_ting-UX,UNSGA3-random_dense-1P,UNSGA3-random_dense-2P,UNSGA3-random_dense-HUX,UNSGA3-random_dense-UX
1.0,1.0,1.0,1.0,2.5829587934343103e-12,1.7163404615860089e-09,1.0,1.0,1.1379179159369134e-10,6.659100553621479e-06,1.0,1.0,2.343126870803214e-15,1.3576109061678882e-12,0.0010289083729021666,0.020879674464767437,1.1568359276812453e-18,4.754519936332985e-18,2.0920413750201605e-17,8.446002460815249e-17,8.765276951851003e-22,4.2124216004566135e-20,0.044060045833090845,0.03801502616590517,1.0,1.0,1.0,1.0,2.5744006159811274e-20,2.685732013450283e-19,6.839173753372474e-08,5.5175871210246534e-08,1.4022301283438832e-13,1.1652172688626548e-06,1.0,1.0,1.071921118634349e-06,6.953536812257653e-05,5.8097394511988695e-06,7.3784209227076255e-06,1.3888438732163926e-28,1.37868769918007e-27,2.9863002936036156e-28,2.234080584889739e-28,2.3114594548085952e-25,8.250416706535802e-24,3.873791784689068e-14,3.2249356452146663e-15,0.0035698687648002235,0.0005163466115641432,0.0033796308812209814,0.004848245312440636,1.0,1.0,1.0,1.0,7.473993959862456e-08,0.002841121154854352,1.0,1.0,1.0,1.0,1.0,1.0,9.671519285906663e-18,3.9209918299938156e-14,8.802917689309217e-07,1.2647362608062899e-08,5.644678073838662e-12,1.9051670831845667e-05,1.0,1.0,1.0,1.0,1.0,1.0,2.3695470388388606e-23,2.071990141020759e-18,5.075146645318112e-06,6.979689220842351e-08,2.446709596116122e-12,1.4490221878137447e-06,1.0,1.0
1.0,1.0,1.0,1.0,1.0322173742261192e-13,9.565468475947948e-11,1.0,1.0,5.481546522378338e-12,6.039522070548907e-07,1.0,1.0,6.835783749169708e-17,5.274105210526401e-14,0.00013482157277856967,0.0034568599082223186,2.450048650317527e-20,1.0662248037393714e-19,4.974660616353937e-19,2.128268462596368e-18,1.4100163686672494e-23,7.813533949920651e-22,0.007724842415487152,0.006581377488759546,1.0,1.0,1.0,1.0,4.685051743585702e-22,5.360008091355524e-21,4.727333408072219e-09,3.754208763504801e-09,4.901289674358552e-15,9.417620424373255e-08,1.0,1.0,8.629877878486e-08,7.441019316124565e-06,5.214767107564208e-07,6.728264739673855e-07,1.2865803549342626e-30,1.3776264315962078e-29,2.8362744797205323e-30,2.101835730687935e-30,2.7538139879917705e-27,1.1148186610479196e-25,1.2820568890078233e-15,9.539289799235563e-17,0.0005196226797734029,6.38697556959407e-05,0.0004901732497786515,0.0007208607784994932,1.0,1.0,1.0,1.0,5.1907505107974076e-09,0.0004046374291948768,1.0,1.0,1.0,0.6677727738007914,1.0,1.0,2.2296096866910567e-19,1.2984034904554488e-15,7.005212148425923e-08,7.850752852998874e-10,2.3463058158781494e-13,1.8479976634928711e-06,0.350471699984662,0.9761337001258279,1.0,1.0,1.0,1.0,3.3202081417677367e-25,4.492260949470674e-20,4.5197345380308117e-07,4.830127854000213e-09,9.749010118585011e-14,1.1868135917861588e-07,1.0,1.0
1.0,1.0,1.0,1.0,4.442498614690912e-15,5.5777020621455026e-12,0.5853680529104981,0.4660503449590298,2.801386813912106e-13,5.573217314431665e-08,1.0,1.0,2.1735298748677613e-18,2.2092041164813105e-15,1.7534168579065704e-05,0.0005707277359011367,5.782096733952275e-22,2.6563326097086797e-21,1.3131321887767176e-20,5.93681836114002e-20,2.568530855739959e-25,1.6386220452964725e-23,0.001344994144427773,0.0011328140809135495,1.0,1.0,1.0,1.0,9.665568810968153e-24,1.201418790008506e-22,3.3286021759933365e-10,2.616680465850077e-10,1.8636437991142476e-16,7.896131496319345e-09,1.0,1.0,7.198606914335587e-09,7.959227867864693e-07,4.772795386877822e-08,6.252149034740615e-08,1.4066424742585562e-32,1.6145477899533783e-31,3.1723800333097944e-32,2.330148954043301e-32,3.7991880985185223e-29,1.731035382295625e-27,4.590315605835678e-17,3.0726203422109945e-18,7.376700324216122e-05,7.872402151481209e-06,6.926377166144848e-05,0.00010480654766638361,0.8700984567798696,1.0,1.0,1.0,3.669804157188202e-10,5.661376385426614e-05,1.0,1.0,0.4995064665128599,0.1761340949914095,1.0,1.0,5.708539512629472e-21,4.651268693022702e-17,5.7819934289954975e-09,5.102174248682283e-11,1.04406469231896e-14,1.809195727591538e-07,0.0847870493408994,0.2646390360471653,1.0,1.0,1.0,1.0,5.347358466456096e-27,1.0833597448561618e-21,4.101702352288507e-08,3.403504885007445e-10,4.184257926294329e-15,1.0035423539806068e-08,1.0,1.0
1.0,1.0,1.0,1.0,3.4261376247662524e-15,4.409649422392484e-12,0.527138180005279,0.42028432766340185,2.1890093212764675e-13,4.5701280597102056e-08,1.0,1.0,1.6347758929694972e-18,1.702002020707925e-15,1.4773957147205214e-05,0.000490395072898199,4.246186239826728e-22,1.9567542217523932e-21,9.722954580356781e-21,4.413743564688747e-20,1.8473443952790352e-25,1.1909169267569118e-23,0.0011609529805247836,0.000976812149456094,1.0,1.0,1.0,1.0,7.010589910480663e-24,8.779217978029293e-23,2.670693199043926e-10,2.1004312200539961e-10,1.4189444693202258e-16,6.421219307800462e-09,1.0,1.0,5.8538357859378415e-09,6.602272979422124e-07,3.914065463656654e-08,5.12752992645147e-08,9.695478438878085e-33,1.1192260871112075e-31,2.1913882186750356e-32,1.6084397160504108e-32,2.668395226831266e-29,1.2277216991693615e-27,3.483938437543245e-17,2.3127302611482492e-18,6.272926714697506e-05,6.60702211882346e-06,5.892974006662503e-05,8.902249880964455e-05,0.783644539398414,1.0,1.0,1.0,2.946643460064854e-10,4.809264919316454e-05,1.0,1.0,0.45113410765758366,0.15688714431515735,1.0,1.0,4.218046263522906e-21,3.530350249782817e-17,4.697526907391399e-09,4.065659073339353e-11,8.069820748192139e-15,1.490748189002139e-07,0.07533110377789984,0.2368786276775503,1.0,1.0,1.0,1.0,3.803394613182947e-27,7.965111824161249e-22,3.3627347025301995e-08,2.7310373573355727e-10,3.22633912721895e-15,8.187180345303677e-09,1.0,1.0
2.5829587934343103e-12,1.0322173742261192e-13,4.442498614690912e-15,3.4261376247662524e-15,1.0,1.0,0.0003778423648429013,0.0005259985485784323,1.0,1.0,4.146259089391474e-06,1.246124215689336e-06,1.0,1.0,1.0,0.4411543492329955,1.0,1.0,1.0,1.0,1.0,1.0,0.23652961004630269,0.26919478099173405,1.7466314400641535e-08,4.029003805696072e-10,2.366680823137922e-11,4.123770366398612e-11,1.0,1.0,1.0,1.0,1.0,1.0,3.391652491750986e-09,9.174145565253464e-09,1.0,1.0,1.0,1.0,0.29706151409135095,0.5995026258570464,0.37640213861187066,0.34471032531549556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00020860675249831422,1.7407215526567014e-06,3.657815730167691e-15,9.532392451496842e-14,1.0,1.0,2.391676506928541e-10,3.8088957339743676e-10,0.0004759481507313779,0.0019766248133795804,4.009469467309937e-08,2.108549905874872e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.004696037305778091,0.0011584409633005714,1.584534578119015e-06,2.7528869871387744e-10,3.138900883989174e-12,1.7651618856475503e-11,1.0,1.0,1.0,1.0,1.0,1.0,9.787442142239305e-09,1.2718287592608224e-08
1.7163404615860089e-09,9.565468475947948e-11,5.5777020621455026e-12,4.409649422392484e-12,1.0,1.0,0.0224065487622231,0.029787935219478187,1.0,1.0,0.00048641387543206125,0.0001738413423169673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.269179026510033e-06,1.5329262314281444e-07,1.2361260231991547e-08,2.027559194039368e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0028606192808399e-06,2.4244886718434842e-06,1.0,1.0,1.0,1.0,0.008384863413822267,0.020336678413895824,0.011313009466555658,0.010101977403639602,0.13500663217256098,0.4580554471875541,1.0,1.0,1.0,1.0,1.0,1.0,0.013631364410320474,0.00023112292663828637,4.678445464142198e-12,8.901152897070144e-11,1.0,1.0,9.620697794743385e-08,1.4579355034752123e-07,0.02729489466284606,0.08977445613275686,8.79936410582858e-06,5.029320143075575e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.18628572475721983,0.058209305685850164,0.0002132301483254198,1.0925915699698859e-07,2.044154045890496e-09,9.537505485950174e-09,0.6467231324958419,1.0,1.0,1.0,1.0,1.0,2.5681659523789795e-06,3.2393677160197258e-06
1.0,1.0,0.5853680529104981,0.527138180005279,0.0003778423648429013,0.0224065487622231,1.0,1.0,0.004160413185961973,1.0,1.0,1.0,3.5539346855707286e-06,0.00024871181273992667,1.0,1.0,1.7501283292342278e-08,4.76075341056351e-08,1.3429566770476067e-07,3.5704490105314143e-07,9.92383997359293e-11,1.6405972529270763e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.1488314036739836e-09,6.2180668146623285e-09,0.20292313674652382,0.17877381148169266,5.592708596973775e-05,0.9834005303333042,1.0,1.0,0.9398293711914442,1.0,1.0,1.0,8.29869238056529e-16,4.707863532410488e-15,1.4825370962455255e-15,1.1908850967597237e-15,2.2277287765722847e-13,3.190057557488507e-12,2.380584557664033e-05,4.415781341002314e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.540386131589312,1.0,0.21347611578004966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.820923801750233e-08,2.399835829076961e-05,0.8414062647257604,0.07517977245548893,0.0006244109210345642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.96098745555672e-12,2.6478101347274704e-08,1.0,0.20522595832907617,0.00036459850306707573,1.0,1.0,1.0
1.0,1.0,0.4660503449590298,0.42028432766340185,0.0005259985485784323,0.029787935219478187,1.0,1.0,0.005650698622992238,1.0,1.0,1.0,5.226189620386457e-06,0.00034970681663151103,1.0,1.0,2.72086453819805e-08,7.311137858721768e-08,2.0459526018524563e-07,5.390502095102953e-07,1.6145305661337353e-10,2.611747737014126e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.8325455157139473e-09,9.709242527296332e-09,0.2586159827791857,0.22896787519154607,7.942946500013923e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4739872387867672e-15,8.274606476518209e-15,2.6198699962095724e-15,2.1064528747406076e-15,3.8008418494945e-13,5.339460761775842e-12,3.431541027745853e-05,6.481299325035057e-06,1.0,1.0,1.0,1.0,1.0,1.0,0.43107462458406764,1.0,0.2715129999893307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1972050457267574e-07,3.458967002614989e-05,1.0,0.0970731404572316,0.0008653974987879634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1591347678495751e-11,4.1008439182403804e-08,1.0,0.26149724262825264,0.000508472893680604,1.0,1.0,1.0
1.1379179159369134e-10,5.481546522378338e-12,2.801386813912106e-13,2.1890093212764675e-13,1.0,1.0,0.004160413185961973,0.005650698622992238,1.0,1.0,6.786628499106286e-05,2.2723431096585075e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.3445738351077264e-07,1.2927491921297352e-08,9.062914599143109e-10,1.5296939144902254e-09,1.0,1.0,1.0,1.0,1.0,1.0,9.351442812173809e-08,2.3759868366329956e-07,1.0,1.0,1.0,1.0,0.04313032652225515,0.09636352349909398,0.05676855715640475,0.051167387370735694,0.5311026773114049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0024474362969773697,3.084544380588223e-05,2.329489819531853e-13,5.083402023892663e-12,1.0,1.0,7.950450779457904e-09,1.2270309715949577e-08,0.005152017837773803,0.01880414578943077,9.393032461624593e-07,5.171085053541162e-07,1.0,1.0,1.0,1.0,1.0,1.0,0.04188664199194249,0.011637672230230973,2.833772754130098e-05,9.06804090359382e-09,1.3675578225808824e-10,6.881125308175228e-10,1.0,1.0,1.0,1.0,1.0,1.0,2.527271068319796e-07,3.237673553270326e-07
6.659100553621479e-06,6.039522070548907e-07,5.573217314431665e-08,4.5701280597102056e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.14937391926477678,0.0677631993224346,1.0,1.0,1.0,1.0,0.31851214838082803,0.5387647389820439,0.9372112764864566,1.0,0.016963078244714998,0.08571337596503661,1.0,1.0,0.0036761098169497707,0.00026185720505422013,3.397617049798038e-05,5.074098648600807e-05,0.07037451718968862,0.1813640758593994,1.0,1.0,1.0,1.0,0.0011731773126966848,0.002365619116704722,1.0,1.0,1.0,1.0,1.2101180429562118e-05,3.736163969964429e-05,1.765067186724225e-05,1.5314429355367723e-05,0.0004271745275946161,0.0021823729084389358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08423607046844647,4.798760196508561e-08,5.681928725317583e-07,1.0,1.0,0.00017991750682295048,0.0002516190703473683,1.0,1.0,0.006552941979749999,0.0041897360222368455,0.7009372225511198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07934889485269682,0.00019917339580509768,7.683732858066302e-06,2.7450178986518928e-05,0.0034726552565377375,0.39639299624991015,1.0,1.0,1.0,1.0,0.002475657431448517,0.0029633918165331815
