AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,3.1964876342860458e-59,2.287332898065968e-05,7.788200095211097e-99,1.0,1.4093915984777309e-10,2.383493516587419e-05
3.1964876342860458e-59,1.0,6.74839407263834e-31,1.1119578867790502e-05,8.154104503009085e-61,6.4767845543194785e-21,4.178519466971031e-31
2.287332898065968e-05,6.74839407263834e-31,1.0,8.374307294456514e-61,1.1119578867790502e-05,0.11639455251151373,1.0
7.788200095211097e-99,1.1119578867790502e-05,8.374307294456514e-61,1.0,6.148279541216252e-101,2.2529342210954405e-46,4.299073328493771e-61
1.0,8.154104503009085e-61,1.1119578867790502e-05,6.148279541216252e-101,1.0,3.1238768508613526e-11,1.1119578867790502e-05
1.4093915984777309e-10,6.4767845543194785e-21,0.11639455251151373,2.2529342210954405e-46,3.1238768508613526e-11,1.0,0.11639455251151373
2.383493516587419e-05,4.178519466971031e-31,1.0,4.299073328493771e-61,1.1119578867790502e-05,0.11639455251151373,1.0
