algorithm,init,crossover,Average Ranking Overall
MOEAD_TCHE,greedy_multi,UX,1.4444444444444444
MOEAD_TCHE,greedy_multi,HUX,2.111111111111111
MOEAD_TCHE,greedy_multi,2P,3.0
MOEAD_TCHE,greedy_multi,1P,3.4444444444444446
