algorithm,init,crossover,GD+
MOEAD_TCHE,greedy_multi,1P,0.5441024550808816
MOEAD_TCHE,greedy_multi,2P,0.5880188709150066
MOEAD_TCHE,greedy_multi,HUX,0.695962837939743
MOEAD_TCHE,greedy_multi,UX,0.7320628063838481
