algorithm,init,crossover,Range
MOEAD_TCHE,greedy_multi,UX,0.2216507928493246
MOEAD_TCHE,greedy_multi,HUX,0.2112432896462429
MOEAD_TCHE,greedy_multi,2P,0.18801250276577122
MOEAD_TCHE,greedy_multi,1P,0.17024187192962528
