algorithm,init,crossover,AvgHammingDistance
MOEAD_TCHE,greedy_multi,UX,17.726193206755376
MOEAD_TCHE,greedy_multi,HUX,17.059482726524273
MOEAD_TCHE,greedy_multi,2P,15.340429097033516
MOEAD_TCHE,greedy_multi,1P,14.393564118743257
