config,AvgHammingDistance
SPEA2-greedy_ting-UX,34.3170051579626
SPEA2-greedy_ting-UX,33.28891038039975
SPEA2-greedy_ting-UX,27.509485815602833
SPEA2-greedy_ting-UX,31.51103320438427
SPEA2-greedy_ting-UX,31.07253384912959
SPEA2-greedy_ting-UX,35.49686895551257
SPEA2-greedy_ting-UX,30.83193907156673
SPEA2-greedy_ting-UX,26.896607027724052
SPEA2-greedy_ting-UX,30.363999032882003
SPEA2-greedy_ting-UX,31.59953255963895
SPEA2-greedy_ting-UX,29.633329303675055
SPEA2-greedy_ting-UX,30.01112991618311
SPEA2-greedy_ting-UX,30.76667069632495
SPEA2-greedy_ting-UX,29.24208172147002
SPEA2-greedy_ting-UX,32.482192940038686
SPEA2-greedy_ting-UX,33.19690925209543
SPEA2-greedy_ting-UX,32.12686573178595
SPEA2-greedy_ting-UX,32.848903932946484
SPEA2-greedy_ting-UX,29.436891521598966
SPEA2-greedy_ting-UX,33.382587846550614
SPEA2-greedy_ting-UX,29.96312056737588
SPEA2-greedy_ting-UX,31.00816005802708
SPEA2-greedy_ting-UX,30.13897888459059
SPEA2-greedy_ting-UX,36.44999999999999
SPEA2-greedy_ting-UX,29.359187620889752
SPEA2-greedy_ting-UX,30.656886686009024
SPEA2-greedy_ting-UX,31.30210751128305
SPEA2-greedy_ting-UX,30.978920857511284
SPEA2-greedy_ting-UX,33.19172308188266
SPEA2-greedy_ting-UX,31.695490812379113
SPEA2-greedy_ting-HUX,33.01596550612508
SPEA2-greedy_ting-HUX,35.439631689232755
SPEA2-greedy_ting-HUX,33.074403610573825
SPEA2-greedy_ting-HUX,30.159671179883947
SPEA2-greedy_ting-HUX,30.94880319148936
SPEA2-greedy_ting-HUX,39.226583655705994
SPEA2-greedy_ting-HUX,32.732587846550615
SPEA2-greedy_ting-HUX,31.51549000644746
SPEA2-greedy_ting-HUX,35.61011847195358
SPEA2-greedy_ting-HUX,32.011939877498385
SPEA2-greedy_ting-HUX,30.98662556415216
SPEA2-greedy_ting-HUX,27.987282398452614
SPEA2-greedy_ting-HUX,28.590195841392646
SPEA2-greedy_ting-HUX,32.263104448742745
SPEA2-greedy_ting-HUX,33.38509832366215
SPEA2-greedy_ting-HUX,33.2995164410058
SPEA2-greedy_ting-HUX,30.727397646679567
SPEA2-greedy_ting-HUX,32.39860573823339
SPEA2-greedy_ting-HUX,31.022779658284975
SPEA2-greedy_ting-HUX,33.438011766602195
SPEA2-greedy_ting-HUX,29.73984123146357
SPEA2-greedy_ting-HUX,30.358345422308197
SPEA2-greedy_ting-HUX,33.28282156673115
SPEA2-greedy_ting-HUX,32.0486057382334
SPEA2-greedy_ting-HUX,31.13713330109607
SPEA2-greedy_ting-HUX,32.78585589941974
SPEA2-greedy_ting-HUX,29.592323500967115
SPEA2-greedy_ting-HUX,35.36987024500323
SPEA2-greedy_ting-HUX,31.313273694390716
SPEA2-greedy_ting-HUX,32.41881044487427
SPEA2-greedy_ting-HUX,30.384090909090908
SPEA2-greedy_ting-1P,31.123674242424237
SPEA2-greedy_ting-1P,34.474044970986455
SPEA2-greedy_ting-1P,42.13621453900709
SPEA2-greedy_ting-1P,31.99807382333978
SPEA2-greedy_ting-1P,34.18739522888459
SPEA2-greedy_ting-1P,29.08663765312702
SPEA2-greedy_ting-1P,34.643459864603486
SPEA2-greedy_ting-1P,34.13521115409413
SPEA2-greedy_ting-1P,40.73897888459059
SPEA2-greedy_ting-1P,38.267545132172785
SPEA2-greedy_ting-1P,40.509276273372016
SPEA2-greedy_ting-1P,27.981270148291422
SPEA2-greedy_ting-1P,36.72747421018697
SPEA2-greedy_ting-1P,41.09785219213411
SPEA2-greedy_ting-1P,34.85641924564797
SPEA2-greedy_ting-1P,36.99717923920051
SPEA2-greedy_ting-1P,27.54158204384268
SPEA2-greedy_ting-1P,48.786468407479035
SPEA2-greedy_ting-1P,43.090812379110254
SPEA2-greedy_ting-1P,33.82154255319149
SPEA2-greedy_ting-1P,34.35119277885236
SPEA2-greedy_ting-1P,37.82052707930368
SPEA2-greedy_ting-1P,36.96728723404255
SPEA2-greedy_ting-1P,32.30473484848485
SPEA2-greedy_ting-1P,37.15645551257253
SPEA2-greedy_ting-1P,35.35074145712443
SPEA2-greedy_ting-1P,34.291211315280464
SPEA2-greedy_ting-1P,32.72791747259833
SPEA2-greedy_ting-1P,43.58047630560929
SPEA2-greedy_ting-1P,32.23506608639587
SPEA2-greedy_ting-1P,39.478517891682785
SPEA2-greedy_ting-2P,32.5657720825274
SPEA2-greedy_ting-2P,36.56760557704707
SPEA2-greedy_ting-2P,35.261947936814956
SPEA2-greedy_ting-2P,33.44236782720825
SPEA2-greedy_ting-2P,39.643987749838814
SPEA2-greedy_ting-2P,35.942214700193425
SPEA2-greedy_ting-2P,39.04687701482914
SPEA2-greedy_ting-2P,32.54375402965828
SPEA2-greedy_ting-2P,34.70690280464216
SPEA2-greedy_ting-2P,37.76740006447454
SPEA2-greedy_ting-2P,33.834816247582204
SPEA2-greedy_ting-2P,40.0835307865893
SPEA2-greedy_ting-2P,29.622284010315923
SPEA2-greedy_ting-2P,34.208957930367504
SPEA2-greedy_ting-2P,28.906193584784003
SPEA2-greedy_ting-2P,34.978727433913605
SPEA2-greedy_ting-2P,36.74623629916184
SPEA2-greedy_ting-2P,30.6408002901354
SPEA2-greedy_ting-2P,30.08123791102515
SPEA2-greedy_ting-2P,35.30178110896196
SPEA2-greedy_ting-2P,30.151793197936815
SPEA2-greedy_ting-2P,39.99876289490651
SPEA2-greedy_ting-2P,43.45521437782076
SPEA2-greedy_ting-2P,33.15801096067054
SPEA2-greedy_ting-2P,40.21023936170212
SPEA2-greedy_ting-2P,36.64112669245649
SPEA2-greedy_ting-2P,33.371200032237255
SPEA2-greedy_ting-2P,42.02325112830432
SPEA2-greedy_ting-2P,32.83706479690523
SPEA2-greedy_ting-2P,40.4774137653127
SPEA2-greedy_ting-2P,30.171764184397162
SPEA2-greedy_multi-UX,10.434433430045134
SPEA2-greedy_multi-UX,10.464091715022567
SPEA2-greedy_multi-UX,9.765953417150225
SPEA2-greedy_multi-UX,10.160291747259832
SPEA2-greedy_multi-UX,10.103501773049645
SPEA2-greedy_multi-UX,10.13911186331399
SPEA2-greedy_multi-UX,11.046244358478399
SPEA2-greedy_multi-UX,10.178928916827852
SPEA2-greedy_multi-UX,10.385892166344291
SPEA2-greedy_multi-UX,11.340606866537717
SPEA2-greedy_multi-UX,11.527812701482915
SPEA2-greedy_multi-UX,9.917811089619601
SPEA2-greedy_multi-UX,10.340352998065764
SPEA2-greedy_multi-UX,10.39320599613153
SPEA2-greedy_multi-UX,11.176253223726627
SPEA2-greedy_multi-UX,10.686238716956801
SPEA2-greedy_multi-UX,11.37501611863314
SPEA2-greedy_multi-UX,11.376853642811092
SPEA2-greedy_multi-UX,10.882172791747259
SPEA2-greedy_multi-UX,10.65884912959381
SPEA2-greedy_multi-UX,10.504303675048355
SPEA2-greedy_multi-UX,11.472912637008381
SPEA2-greedy_multi-UX,10.908019019987107
SPEA2-greedy_multi-UX,11.03590425531915
SPEA2-greedy_multi-UX,9.505065280464219
SPEA2-greedy_multi-UX,11.157946486137975
SPEA2-greedy_multi-UX,10.876003384912961
SPEA2-greedy_multi-UX,11.035219213410702
SPEA2-greedy_multi-UX,10.147001934235975
SPEA2-greedy_multi-UX,11.046320921985815
SPEA2-greedy_multi-UX,11.312536266924566
SPEA2-greedy_multi-HUX,10.707023694390715
SPEA2-greedy_multi-HUX,10.909614764667959
SPEA2-greedy_multi-HUX,10.957926337846551
SPEA2-greedy_multi-HUX,10.208554964539008
SPEA2-greedy_multi-HUX,11.958474371373308
SPEA2-greedy_multi-HUX,10.645639909735653
SPEA2-greedy_multi-HUX,10.876245164410058
SPEA2-greedy_multi-HUX,11.385912314635718
SPEA2-greedy_multi-HUX,10.968068987749838
SPEA2-greedy_multi-HUX,10.876273372018051
SPEA2-greedy_multi-HUX,10.198436492585428
SPEA2-greedy_multi-HUX,11.49534574468085
SPEA2-greedy_multi-HUX,11.586516763378466
SPEA2-greedy_multi-HUX,10.988261605415861
SPEA2-greedy_multi-HUX,11.246651353965184
SPEA2-greedy_multi-HUX,10.19933510638298
SPEA2-greedy_multi-HUX,9.841457124435847
SPEA2-greedy_multi-HUX,11.758075435203095
SPEA2-greedy_multi-HUX,10.730794648613797
SPEA2-greedy_multi-HUX,11.189079626047711
SPEA2-greedy_multi-HUX,10.490224049000645
SPEA2-greedy_multi-HUX,11.21423275306254
SPEA2-greedy_multi-HUX,11.654348001289492
SPEA2-greedy_multi-HUX,10.806495809155384
SPEA2-greedy_multi-HUX,10.474617182462929
SPEA2-greedy_multi-HUX,10.660162798194712
SPEA2-greedy_multi-HUX,10.981020309477758
SPEA2-greedy_multi-HUX,11.152176015473886
SPEA2-greedy_multi-HUX,11.535195035460994
SPEA2-greedy_multi-HUX,11.442807059961318
