Compacidad,Tolerancia,Disimilitud,Balance,init_cross
8.0,1.0,0.49024822695035464,0.02927103767416127,greedy_multi+HUX
7.0,1.0,0.5067122593718338,0.03270208698388028,greedy_multi+HUX
8.0,1.0,0.49822695035460995,0.02980625345807563,greedy_multi+HUX
20.0,2.0,0.41671099290780145,0.013175973212489273,greedy_multi+HUX
18.0,1.0,0.4733550039401103,0.021040000405964966,greedy_multi+HUX
18.0,1.0,0.4420311268715524,0.020414344885246155,greedy_multi+HUX
18.0,1.0,0.41543538219070136,0.014390831368711724,greedy_multi+HUX
14.0,2.0,0.5078520770010132,0.024525839459067215,greedy_multi+HUX
14.0,2.0,0.48847517730496454,0.02317011665840324,greedy_multi+HUX
14.0,2.0,0.4690982776089159,0.01796967466630507,greedy_multi+HUX
14.0,2.0,0.44959473150962515,0.01660100814129757,greedy_multi+HUX
15.0,1.0,0.4182624113475177,0.01600612184162439,greedy_multi+HUX
13.0,2.0,0.5086606655755592,0.022240239000455044,greedy_multi+HUX
13.0,2.0,0.4912711402073104,0.018881799368967004,greedy_multi+HUX
13.0,2.0,0.4768821603927987,0.0196300709264502,greedy_multi+HUX
13.0,2.0,0.459151663938898,0.018328056187272977,greedy_multi+HUX
12.0,2.0,0.5074615839243498,0.01958946857936673,greedy_multi+HUX
12.0,2.0,0.4983747044917258,0.019919541235629907,greedy_multi+HUX
13.0,1.0,0.4777686852154937,0.018180492718658202,greedy_multi+HUX
11.0,2.0,0.5067698259187621,0.021391951533109486,greedy_multi+HUX
12.0,1.0,0.4951979905437352,0.019572833140170394,greedy_multi+HUX
11.0,1.0,0.5083816892327531,0.021103769910305128,greedy_multi+HUX
21.0,4.0,0.5036727456940223,0.019112128089000327,greedy_multi+HUX
21.0,4.0,0.49168355285376564,0.01629837663063485,greedy_multi+HUX
21.0,4.0,0.4690560621411685,0.013029864356754897,greedy_multi+HUX
23.0,3.0,0.4410268270120259,0.012013725285486386,greedy_multi+HUX
19.0,3.0,0.5069055617767824,0.018738781065901624,greedy_multi+HUX
19.0,3.0,0.49174132138857785,0.017760520578745435,greedy_multi+HUX
19.0,3.0,0.4755039193729003,0.01315212764912452,greedy_multi+HUX
19.0,3.0,0.4566069428891377,0.012478253572746826,greedy_multi+HUX
17.0,3.0,0.5075615352523988,0.015685540797328833,greedy_multi+HUX
17.0,3.0,0.49259491030454733,0.015368856025531816,greedy_multi+HUX
17.0,3.0,0.48091364205256565,0.014568592728812547,greedy_multi+HUX
18.0,1.0,0.5067966903073287,0.016491323606942748,greedy_multi+HUX
18.0,1.0,0.4944345941686367,0.014035767348904911,greedy_multi+HUX
15.0,2.0,0.5057919621749408,0.015868738438151377,greedy_multi+HUX
33.0,7.0,0.46566731141199225,0.009143704282907528,greedy_multi+HUX
32.0,5.0,0.5045157358156028,0.013442838127827289,greedy_multi+HUX
32.0,5.0,0.48750554078014185,0.013812714674530211,greedy_multi+HUX
32.0,5.0,0.4644558953900709,0.009682254648311765,greedy_multi+HUX
31.0,5.0,0.4539007092198582,0.009736391466792465,greedy_multi+HUX
26.0,4.0,0.5060351882160392,0.017994389797921888,greedy_multi+HUX
28.0,4.0,0.49293946301925023,0.01665277401655931,greedy_multi+HUX
32.0,3.0,0.4728224734042553,0.012707297107978013,greedy_multi+HUX
28.0,4.0,0.4501013171225937,0.010984394134898533,greedy_multi+HUX
26.0,3.0,0.5033756137479541,0.014814290321421278,greedy_multi+HUX
26.0,3.0,0.4913393344244408,0.013222865212213867,greedy_multi+HUX
26.0,3.0,0.47326786688488814,0.011497403634465289,greedy_multi+HUX
22.0,3.0,0.5071727917472598,0.01388384207314515,greedy_multi+HUX
22.0,3.0,0.4968165699548678,0.012102652245218585,greedy_multi+HUX
19.0,3.0,0.5059723777528928,0.013750896783228687,greedy_multi+HUX
38.0,7.0,0.5024262784621127,0.012547894041569696,greedy_multi+HUX
