Compacidad,Tolerancia,Disimilitud,Balance,init_cross
7.0,1.0,0.49924012158054715,0.03271037930790247,greedy_multi+HUX
10.0,1.0,0.5097517730496455,0.02816731426990598,greedy_multi+HUX
33.0,8.0,0.44828605200945626,0.0065946957110602136,greedy_multi+HUX
34.0,7.0,0.42717459324155194,0.005657618686504775,greedy_multi+HUX
17.0,2.0,0.5042761785565291,0.012951357723785297,greedy_multi+HUX
11.0,1.0,0.47686976144422955,0.020961387351851008,greedy_multi+HUX
31.0,7.0,0.4306508808053077,0.005961837887302501,greedy_multi+HUX
20.0,4.0,0.49126773049645395,0.010347063072154288,greedy_multi+HUX
16.0,2.0,0.43240248226950356,0.012136027724334714,greedy_multi+HUX
22.0,5.0,0.44572050290135395,0.008617023809746386,greedy_multi+HUX
21.0,4.0,0.4791455589327929,0.009479696427302526,greedy_multi+HUX
22.0,4.0,0.4982672469374597,0.009787235536462664,greedy_multi+HUX
15.0,2.0,0.45904255319148934,0.013625876045805809,greedy_multi+HUX
29.0,6.0,0.45469552457813645,0.006823294051449175,greedy_multi+HUX
23.0,5.0,0.4713613937711995,0.008702011788192628,greedy_multi+HUX
20.0,3.0,0.45523049645390073,0.009547109991952156,greedy_multi+HUX
18.0,4.0,0.46158392434988177,0.010826105140400184,greedy_multi+HUX
16.0,2.0,0.42863475177304966,0.011944900281676035,greedy_multi+HUX
25.0,5.0,0.48152482269503544,0.008223206830642362,greedy_multi+HUX
19.0,4.0,0.4825961179544606,0.010541685546313706,greedy_multi+HUX
22.0,4.0,0.46445841392649906,0.008737674857551215,greedy_multi+HUX
24.0,4.0,0.4214317375886525,0.007228020556949229,greedy_multi+HUX
15.0,2.0,0.4865839243498818,0.015320402925182625,greedy_multi+HUX
26.0,5.0,0.45703764320785595,0.007402420883547021,greedy_multi+HUX
26.0,5.0,0.4447626841243863,0.007141251541345579,greedy_multi+HUX
21.0,4.0,0.4587554880108072,0.009069865287462666,greedy_multi+HUX
25.0,4.0,0.4196099290780142,0.006853748553895599,greedy_multi+HUX
26.0,6.0,0.43934124386252044,0.0070807759106774,greedy_multi+HUX
25.0,4.0,0.43673758865248224,0.0071666616367385945,greedy_multi+HUX
18.0,3.0,0.47113869188337276,0.010888853104987042,greedy_multi+HUX
20.0,3.0,0.4919326241134752,0.01030725787183745,greedy_multi+HUX
25.0,5.0,0.43787234042553197,0.007257884412252909,greedy_multi+HUX
19.0,3.0,0.43332400149309447,0.009561894571174926,greedy_multi+HUX
31.0,7.0,0.45141272020132694,0.006674264913435765,greedy_multi+HUX
24.0,5.0,0.4529403073286052,0.007832666649550908,greedy_multi+HUX
28.0,6.0,0.46073961499493415,0.007170085477981737,greedy_multi+HUX
20.0,3.0,0.4210992907801418,0.008863330566872883,greedy_multi+HUX
27.0,6.0,0.4574468085106383,0.0072636404715050815,greedy_multi+HUX
24.0,4.0,0.42265070921985815,0.00724723891005646,greedy_multi+HUX
20.0,4.0,0.4664007092198582,0.0097576124817665,greedy_multi+HUX
25.0,5.0,0.43808510638297876,0.0072587445299532,greedy_multi+HUX
23.0,5.0,0.4809204440333025,0.00874924461937946,greedy_multi+HUX
27.0,6.0,0.4505516154452324,0.007059765377659603,greedy_multi+HUX
23.0,5.0,0.4864323157570151,0.00904314984174745,greedy_multi+HUX
18.0,3.0,0.5002462568951931,0.012206072795944496,greedy_multi+HUX
26.0,5.0,0.42703218767048556,0.0067985318860236165,greedy_multi+HUX
21.0,3.0,0.41649780479567716,0.008361649490203654,greedy_multi+HUX
27.0,6.0,0.46805227213028633,0.007472469380399096,greedy_multi+HUX
23.0,4.0,0.4664276904101141,0.008535853011144129,greedy_multi+HUX
25.0,4.0,0.4554609929078014,0.007641808762134722,greedy_multi+HUX
26.0,5.0,0.4423076923076923,0.007115804272105418,greedy_multi+HUX
20.0,4.0,0.4506648936170213,0.00944326359023681,greedy_multi+HUX
21.0,3.0,0.4794410672070247,0.009668837334407177,greedy_multi+HUX
26.0,5.0,0.42416803055100927,0.006739545562368266,greedy_multi+HUX
24.0,5.0,0.4543809101654846,0.00793385874905342,greedy_multi+HUX
24.0,5.0,0.4832299054373523,0.008873364007162064,greedy_multi+HUX
22.0,5.0,0.48569471308833007,0.009409757101759553,greedy_multi+HUX
26.0,6.0,0.455639661756683,0.007418045237134385,greedy_multi+HUX
24.0,4.0,0.4725546690307329,0.008418284048334163,greedy_multi+HUX
27.0,5.0,0.47041633832413976,0.007491460981247186,greedy_multi+HUX
24.0,4.0,0.4339908392434988,0.0073692362241971855,greedy_multi+HUX
24.0,5.0,0.4673832742316785,0.008119992285260488,greedy_multi+HUX
26.0,6.0,0.44704719039825425,0.0072428441367408045,greedy_multi+HUX
26.0,5.0,0.4832924168030551,0.008302836604125894,greedy_multi+HUX
27.0,6.0,0.45504990806409246,0.0071682156550956075,greedy_multi+HUX
27.0,6.0,0.46365248226950356,0.007417633504744202,greedy_multi+HUX
22.0,4.0,0.4483800773694391,0.008356498997028203,greedy_multi+HUX
24.0,4.0,0.4484338061465721,0.00773912505099787,greedy_multi+HUX
28.0,6.0,0.4467768490374873,0.006773199733246933,greedy_multi+HUX
22.0,4.0,0.4274258542875564,0.007886164348846657,greedy_multi+HUX
25.0,6.0,0.4632624113475178,0.007878718374327276,greedy_multi+HUX
22.0,5.0,0.47993230174081236,0.009092627736270516,greedy_multi+HUX
27.0,6.0,0.47041633832413976,0.007564425987230329,greedy_multi+HUX
20.0,4.0,0.4662677304964539,0.009728712008324565,greedy_multi+HUX
28.0,6.0,0.46042299898682876,0.007149647385361245,greedy_multi+HUX
26.0,5.0,0.4583674304418985,0.007484751309864619,greedy_multi+HUX
18.0,3.0,0.4971434200157605,0.011691778660188591,greedy_multi+HUX
28.0,6.0,0.4526659067882472,0.0069221247400990124,greedy_multi+HUX
29.0,6.0,0.4314318904377598,0.006198136903577472,greedy_multi+HUX
26.0,5.0,0.4705400981996727,0.007756059798404061,greedy_multi+HUX
26.0,6.0,0.46791462084015273,0.0077479110452011715,greedy_multi+HUX
24.0,5.0,0.4334367612293144,0.007383509791244041,greedy_multi+HUX
27.0,5.0,0.4507157867086945,0.007110024769118367,greedy_multi+HUX
23.0,4.0,0.45255164970706135,0.00822942199613218,greedy_multi+HUX
27.0,6.0,0.4417848699763593,0.006884471478755391,greedy_multi+HUX
28.0,6.0,0.43737335359675783,0.006562416114401057,greedy_multi+HUX
24.0,5.0,0.46767878250591016,0.008206902630984194,greedy_multi+HUX
26.0,5.0,0.45417348608837965,0.007368435385811856,greedy_multi+HUX
24.0,4.0,0.45463947990543735,0.007971235273488272,greedy_multi+HUX
28.0,6.0,0.45918819655521786,0.007049252322684755,greedy_multi+HUX
19.0,4.0,0.45782008212019415,0.009964238744072948,greedy_multi+HUX
25.0,6.0,0.4478014184397163,0.007490910919973875,greedy_multi+HUX
20.0,3.0,0.4599290780141844,0.00959112972184495,greedy_multi+HUX
31.0,7.0,0.4480668039350263,0.0063121017504725405,greedy_multi+HUX
21.0,4.0,0.4683383991894631,0.009346363413329702,greedy_multi+HUX
24.0,5.0,0.4821217494089835,0.00850867784847621,greedy_multi+HUX
23.0,5.0,0.4658495220474869,0.008412905321635399,greedy_multi+HUX
27.0,6.0,0.439026792750197,0.006760042856850144,greedy_multi+HUX
25.0,5.0,0.46737588652482265,0.007863326794426823,greedy_multi+HUX
25.0,5.0,0.45063829787234044,0.007518032292138222,greedy_multi+HUX
24.0,4.0,0.4401965130023641,0.007589754034334175,greedy_multi+HUX
27.0,5.0,0.4142369319674284,0.006276991446155373,greedy_multi+HUX
25.0,5.0,0.4401418439716312,0.007336150093053663,greedy_multi+HUX
30.0,6.0,0.43268321513002367,0.006130389009048247,greedy_multi+HUX
26.0,6.0,0.43790916530278234,0.00704137728768722,greedy_multi+HUX
21.0,2.0,0.4083502195204323,0.008349807131913373,greedy_multi+HUX
22.0,4.0,0.45926015473887816,0.00860673532050826,greedy_multi+HUX
22.0,4.0,0.45075757575757575,0.008572487447003894,greedy_multi+HUX
31.0,7.0,0.433053077099062,0.006038327077065864,greedy_multi+HUX
28.0,6.0,0.46292426545086124,0.0072497838141406005,greedy_multi+HUX
25.0,4.0,0.40723404255319146,0.006654051607061997,greedy_multi+HUX
25.0,5.0,0.4341843971631206,0.007171852522508938,greedy_multi+HUX
27.0,4.0,0.41472944575781456,0.006358795696879263,greedy_multi+HUX
21.0,4.0,0.46263931104356637,0.009109799608692192,greedy_multi+HUX
20.0,4.0,0.47774822695035457,0.009956986255721539,greedy_multi+HUX
23.0,4.0,0.4510484119642307,0.008074454868471167,greedy_multi+HUX
23.0,4.0,0.4814986123959297,0.0088715237515771,greedy_multi+HUX
17.0,2.0,0.45280559032123485,0.011803706861187329,greedy_multi+HUX
31.0,6.0,0.43631320064058565,0.006100743198042913,greedy_multi+HUX
20.0,3.0,0.44250886524822697,0.00921028360935073,greedy_multi+HUX
13.0,1.0,0.4075968357883252,0.015340122657325895,greedy_multi+HUX
29.0,6.0,0.4509660063585229,0.006806670916686779,greedy_multi+HUX
26.0,4.0,0.4288052373158756,0.006828573801098786,greedy_multi+HUX
21.0,4.0,0.4785123269165822,0.009456904565726124,greedy_multi+HUX
22.0,4.0,0.4665135396518375,0.008918001091515195,greedy_multi+HUX
15.0,3.0,0.47423167848699765,0.014332053496079725,greedy_multi+HUX
20.0,4.0,0.4218971631205674,0.009032925594789052,greedy_multi+HUX
24.0,4.0,0.43509899527186763,0.007477366578974681,greedy_multi+HUX
27.0,5.0,0.4298332019963226,0.006575905400852541,greedy_multi+HUX
16.0,2.0,0.48110593971631205,0.014378026675712618,greedy_multi+HUX
20.0,4.0,0.48395390070921984,0.010097132626628364,greedy_multi+HUX
24.0,5.0,0.4337322695035461,0.007508952355054291,greedy_multi+HUX
25.0,5.0,0.45680851063829786,0.00781392787083143,greedy_multi+HUX
24.0,5.0,0.4481752364066194,0.007680070060523312,greedy_multi+HUX
22.0,4.0,0.48053675048355904,0.009235580253645577,greedy_multi+HUX
25.0,6.0,0.4803900709219858,0.00830481238368298,greedy_multi+HUX
26.0,6.0,0.4747340425531915,0.007955414179977369,greedy_multi+HUX
28.0,5.0,0.417394883485309,0.006124858685646453,greedy_multi+HUX
22.0,4.0,0.4698984526112186,0.009008687888702223,greedy_multi+HUX
20.0,3.0,0.47828014184397166,0.010060162655299014,greedy_multi+HUX
24.0,4.0,0.43543144208037826,0.007534260272230879,greedy_multi+HUX
25.0,5.0,0.4692553191489362,0.008019303606458422,greedy_multi+HUX
26.0,4.0,0.41107474086197493,0.006444558138676606,greedy_multi+HUX
26.0,5.0,0.42918030551009273,0.006904133170396364,greedy_multi+HUX
21.0,4.0,0.49214792299898685,0.009869031109249764,greedy_multi+HUX
23.0,4.0,0.4323157570151095,0.007810080565375345,greedy_multi+HUX
22.0,5.0,0.4933510638297873,0.009811969480287942,greedy_multi+HUX
21.0,4.0,0.48518237082066873,0.009831739710118779,greedy_multi+HUX
30.0,6.0,0.4304964539007092,0.006114883557165112,greedy_multi+HUX
24.0,4.0,0.482565011820331,0.008659772172202408,greedy_multi+HUX
24.0,5.0,0.46882387706855794,0.008274995773463193,greedy_multi+HUX
26.0,6.0,0.4635160938352427,0.007639086998112124,greedy_multi+HUX
26.0,5.0,0.4354541734860884,0.007024245025282054,greedy_multi+HUX
14.0,1.0,0.46561550151975684,0.015702385667938478,greedy_multi+HUX
25.0,6.0,0.464822695035461,0.007928514662240345,greedy_multi+HUX
29.0,6.0,0.4499266324284666,0.006650954720420029,greedy_multi+HUX
27.0,6.0,0.44030732860520094,0.006827001833750284,greedy_multi+HUX
20.0,5.0,0.47721631205673753,0.010136931932498481,greedy_multi+HUX
27.0,6.0,0.4521276595744681,0.007125589127738025,greedy_multi+HUX
25.0,5.0,0.45351063829787236,0.007631647049947202,greedy_multi+HUX
26.0,4.0,0.4230769230769231,0.0066725418607579,greedy_multi+HUX
