1P,2P,HUX,UX
1.0,0.5769730419223218,0.010313194688059801,0.00560209083025609
0.5769730419223218,1.0,0.26111894019829396,0.18481625999831786
0.010313194688059801,0.26111894019829396,1.0,0.9978412521786368
0.00560209083025609,0.18481625999831786,0.9978412521786368,1.0
