AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,0.7920866867449556,0.9309553078822991,0.0004177726751543043,0.3687821663326848,0.09141429641242349,0.7920866867449556
0.7920866867449556,1.0,0.9999020095897005,0.0683724937701713,0.9948803889793001,0.8479021530564756,1.0
0.9309553078822991,0.9999020095897005,1.0,0.026074137588941393,0.9580056285289044,0.6584190384863597,0.9999020095897005
0.0004177726751543043,0.0683724937701713,0.026074137588941393,1.0,0.30512547014178737,0.7282557147043365,0.0683724937701713
0.3687821663326848,0.9948803889793001,0.9580056285289044,0.30512547014178737,1.0,0.9948803889793001,0.9948803889793001
0.09141429641242349,0.8479021530564756,0.6584190384863597,0.7282557147043365,0.9948803889793001,1.0,0.8479021530564756
0.7920866867449556,1.0,0.9999020095897005,0.0683724937701713,0.9948803889793001,0.8479021530564756,1.0
