1P,2P,HUX,UX
1.0,0.7327307531257305,0.010119189187376023,0.010119189187376023
0.7327307531257305,1.0,0.10109076097485896,0.10109076097485896
0.010119189187376023,0.10109076097485896,1.0,0.9809438768668429
0.010119189187376023,0.10109076097485896,0.9809438768668429,1.0
