AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,4.2031267045503765e-06,1.0,9.604105425576389e-24,2.480719332597485e-05,0.19497677869503502,1.0
4.2031267045503765e-06,1.0,2.5679577319062677e-08,2.746987680887768e-52,2.423785062178539e-21,8.035661234404771e-12,4.5169248446720166e-08
1.0,2.5679577319062677e-08,1.0,9.04568382802208e-20,0.0012773461236098133,0.9535623279946404,1.0
9.604105425576389e-24,2.746987680887768e-52,9.04568382802208e-20,1.0,2.199012591916293e-07,3.892323965549884e-15,3.5309329976177664e-20
2.480719332597485e-05,2.423785062178539e-21,0.0012773461236098133,2.199012591916293e-07,1.0,0.07089073732235374,0.0009403852990374548
0.19497677869503502,8.035661234404771e-12,0.9535623279946404,3.892323965549884e-15,0.07089073732235374,1.0,0.9535623279946404
1.0,4.5169248446720166e-08,1.0,3.5309329976177664e-20,0.0009403852990374548,0.9535623279946404,1.0
