AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,9.772432595384692e-22,0.014073569159928996,1.5788316220482106e-15,3.134873964261128e-57,6.372422541970306e-16,0.04123201374778436
9.772432595384692e-22,1.0,3.211605354801175e-11,1.765522818126676e-71,1.4337350687129918e-09,2.0345763998973535e-72,1.3832635125278853e-12
0.014073569159928996,3.211605354801175e-11,1.0,1.0175838793832711e-27,1.287094464003401e-38,2.7637903107030674e-28,1.0
1.5788316220482106e-15,1.765522818126676e-71,1.0175838793832711e-27,1.0,1.35045205325488e-129,1.0,1.2802605576683218e-25
3.134873964261128e-57,1.4337350687129918e-09,1.287094464003401e-38,1.35045205325488e-129,1.0,7.184946365663959e-131,2.9672376702109616e-41
6.372422541970306e-16,2.0345763998973535e-72,2.7637903107030674e-28,1.0,7.184946365663959e-131,1.0,3.721589947075734e-26
0.04123201374778436,1.3832635125278853e-12,1.0,1.2802605576683218e-25,2.9672376702109616e-41,3.721589947075734e-26,1.0
