AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,1.5696112294070814e-08,1.0,3.7188263054253055e-36,7.463995429897406e-06,0.018707522956517335,1.0
1.5696112294070814e-08,1.0,1.9022745276146146e-09,7.092189428113465e-78,6.40341151454286e-27,2.039028896288453e-18,3.329019717591662e-09
1.0,1.9022745276146146e-09,1.0,3.0956250252437772e-34,3.509735827581874e-05,0.04068253939032959,1.0
3.7188263054253055e-36,7.092189428113465e-78,3.0956250252437772e-34,1.0,6.240809952122426e-14,2.046008332211793e-21,9.510433496590969e-35
7.463995429897406e-06,6.40341151454286e-27,3.509735827581874e-05,6.240809952122426e-14,1.0,0.20671930775337471,2.454063265760498e-05
0.018707522956517335,2.039028896288453e-18,0.04068253939032959,2.046008332211793e-21,0.20671930775337471,1.0,0.03635002559630747
1.0,3.329019717591662e-09,1.0,9.510433496590969e-35,2.454063265760498e-05,0.03635002559630747,1.0
