AGEMOEA2,NSGA2,NSGA3,RVEA,SMSEMOA,SPEA2,UNSGA3
1.0,0.5153339023998856,1.0,1.015870326653152e-22,0.766659128806126,0.0003395911889962238,1.0
0.5153339023998856,1.0,0.0514162524795336,2.599508249137366e-31,0.010193039676680516,0.13196377306866308,0.04087368373001825
1.0,0.0514162524795336,1.0,1.251843375611948e-18,1.0,3.183302051542491e-06,1.0
1.015870326653152e-22,2.599508249137366e-31,1.251843375611948e-18,1.0,1.5143579982608395e-16,5.3093363910675336e-45,3.173180289938171e-18
0.766659128806126,0.010193039676680516,1.0,1.5143579982608395e-16,1.0,1.6979674955866017e-07,1.0
0.0003395911889962238,0.13196377306866308,3.183302051542491e-06,5.3093363910675336e-45,1.6979674955866017e-07,1.0,1.9192835089327526e-06
1.0,0.04087368373001825,1.0,3.173180289938171e-18,1.0,1.9192835089327526e-06,1.0
