algorithm,init,crossover,Range
NSGA2,greedy_multi,UX,0.5284250965668309
NSGA3,greedy_multi,UX,0.4537823570561688
NSGA2,random_dense,UX,0.3550749442113803
MOEAD_TCHE,greedy_multi,UX,0.32980593809628356
NSGA3,random_dense,UX,0.2977068935616969
MOEAD_TCHE,random_dense,UX,0.11465100505360418
