generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,NSGA3+random_dense+UX,0.5309868247479406,1.6764884681242072,1.5367901522411127,0.183206106870229,0.15529176427405947,128.18947050290134,0.24532560910527249,0.7500497112165705,0.8600480843135724
11,NSGA3+random_dense+UX,0.7559809213153427,1.6038413418444275,1.3461299379375193,0.19948849104859334,0.17687130067191215,128.95492021276596,0.30651358984398996,0.6681058359186625,0.8021535342365254
21,NSGA3+random_dense+UX,0.808170260606403,1.5634736052286424,1.286843575367053,0.20911528150134048,0.18986505770923387,131.55898210831722,0.33186994721317387,0.6392056698969198,0.7845148606340151
31,NSGA3+random_dense+UX,0.776444286821377,1.525353749436051,1.244003116377064,0.2185792349726776,0.1982633434008819,134.93208413926502,0.3500718975377815,0.6161781333017825,0.7767736157558542
41,NSGA3+random_dense+UX,0.8081183754475835,1.4994771731886407,1.204538375535538,0.22282608695652173,0.2029038448100781,135.84203739522889,0.3661473361193712,0.6096202537062649,0.7692269574743092
51,NSGA3+random_dense+UX,0.8096191775600239,1.464883948769897,1.1863497406458592,0.22941176470588234,0.20796636327273985,137.4079908123791,0.37543737591832366,0.5883327226442414,0.7714849101376926
61,NSGA3+random_dense+UX,0.8662197384404918,1.4647549079670603,1.1561530440311336,0.23008849557522124,0.21215466228135046,136.68824548678273,0.387927013437994,0.583205868037519,0.7612668158938161
71,NSGA3+random_dense+UX,0.8837165796150348,1.4628901624457578,1.1234214039421868,0.23097112860892388,0.21340888019741205,137.18018617021278,0.39893341258934273,0.5725602390142766,0.7598862304037288
81,NSGA3+random_dense+UX,0.914357174712435,1.4578089020251817,1.1000410156515616,0.23493975903614459,0.2150436674440848,135.97391199226306,0.40749013352582664,0.562748632121643,0.7450084407459637
91,NSGA3+random_dense+UX,0.9263099275163047,1.4578089020251817,1.08076673687144,0.23577235772357724,0.21956759793584543,135.55771679561573,0.41391070088367854,0.5390477598939294,0.7397573843574611
101,NSGA3+random_dense+UX,0.9614521513865033,1.4506144241774461,1.0775469007399696,0.23867069486404835,0.2200164063812342,137.51955593165698,0.41648589407490116,0.5390477598939294,0.7513410054644682
111,NSGA3+random_dense+UX,1.0082623783000841,1.4371430941277545,1.0446578473165575,0.23692307692307693,0.2196798257164607,136.87705915538362,0.4284959990170527,0.5390477598939294,0.7432695983365173
121,NSGA3+random_dense+UX,1.0236317623037285,1.4248596808599405,1.0310942056428338,0.23964497041420119,0.21983824902448726,137.2871212121212,0.4331587632037306,0.5274524533235765,0.7443942694071689
131,NSGA3+random_dense+UX,1.029967246746208,1.4248596808599405,1.0294667534577007,0.2391304347826087,0.22005660824048393,137.32954545454547,0.43441378554260346,0.5274524533235765,0.7440368524449804
141,NSGA3+random_dense+UX,1.0569317449021247,1.4248596808599405,1.0077411503795464,0.24342105263157895,0.22341849182102877,137.0786105738233,0.44132089616595144,0.5104690315986401,0.7404109152547781
151,NSGA3+random_dense+UX,1.0980988886523415,1.4310479550053667,0.9871059256807508,0.24299065420560748,0.22353540189172622,136.36038039974207,0.44805547363078513,0.49892113851224856,0.7354234831818476
161,NSGA3+random_dense+UX,1.1202871908140515,1.4310479550053667,0.9728083413747242,0.24390243902439024,0.22517521673371732,136.28337765957448,0.45323175140987804,0.4931642485997958,0.7347963893114536
171,NSGA3+random_dense+UX,1.1477115564697913,1.4286162286697068,0.9616084377766798,0.24390243902439024,0.22399335871387854,137.10253868471952,0.45721675280181157,0.4873578356306493,0.739121254579573
181,NSGA3+random_dense+UX,1.1630798539977574,1.420728406307601,0.949501329941915,0.24404761904761904,0.22654834957783596,135.6380883301096,0.4619548838703187,0.4873578356306493,0.7283765646046989
191,NSGA3+random_dense+UX,1.1773603057732251,1.4170724696493229,0.9404162865206714,0.24390243902439024,0.22610651080148575,137.57273936170213,0.4642987048515492,0.49023979613717666,0.7412962164984463
201,NSGA3+random_dense+UX,1.1763243093741425,1.4161505896415707,0.940977764941875,0.24390243902439024,0.22556987836291253,137.60689877498388,0.46497678357192174,0.49023979613717666,0.7414401979575286
211,NSGA3+random_dense+UX,1.182438558198685,1.4142813482815868,0.9398862006819995,0.24503311258278146,0.226009334663446,138.67055528691168,0.4666294120769932,0.49869852724692987,0.748149568514205
221,NSGA3+random_dense+UX,1.2019436418918332,1.4161505896415707,0.9249935535116685,0.2471264367816092,0.22632693469817242,139.0038644422953,0.47111406951322954,0.48383380816445465,0.751417992842919
231,NSGA3+random_dense+UX,1.2019436418918332,1.4094697718069855,0.9328060535116076,0.24615384615384617,0.22618528960476683,139.69716715022568,0.4687160289844565,0.48383380816445465,0.75575285859173
241,NSGA3+random_dense+UX,1.180921410157045,1.4094697718069855,0.9389312328008463,0.24615384615384617,0.22528372048507822,139.4554480980013,0.4668488913996554,0.48531523120182973,0.7530712044413107
251,NSGA3+random_dense+UX,1.167397628185439,1.4094697718069855,0.940753756818251,0.2471042471042471,0.2267066467392684,138.75325193423595,0.46694885144020376,0.48818601840911646,0.7471742362682013
261,NSGA3+random_dense+UX,1.205127770993659,1.4094697718069855,0.919739600618655,0.2508710801393728,0.22504792580326213,141.71500644745322,0.47315337317018336,0.46724207271505147,0.7688999901236943
271,NSGA3+random_dense+UX,1.2102388240727666,1.4094697718069855,0.9185195981232002,0.24620060790273557,0.22424929192184434,141.65100741457124,0.4728411469056057,0.46724207271505147,0.7685486602970877
281,NSGA3+random_dense+UX,1.2076831707175273,1.4094697718069855,0.9185195981232002,0.24620060790273557,0.22301120269460983,141.3423275306254,0.4730164763073448,0.46724207271505147,0.7669284775884144
291,NSGA3+random_dense+UX,1.2134265187578452,1.4094697718069855,0.9127762500828821,0.24620060790273557,0.222807879658292,140.53476386202448,0.4749618344785145,0.46724207271505147,0.7590847631583935
301,NSGA3+random_dense+UX,1.211787140404578,1.4094697718069855,0.9144156284361495,0.24620060790273557,0.2227459263955992,140.05186976144424,0.4749985298830368,0.46724207271505147,0.7554392341535996
311,NSGA3+random_dense+UX,1.2531795397701386,1.4090050360534883,0.9006975321946427,0.24620060790273557,0.22394393976527874,140.19175128949064,0.47956328237746876,0.46724207271505147,0.7572603425180577
321,NSGA3+random_dense+UX,1.2491629771718684,1.4094697718069855,0.8983476410244199,0.24620060790273557,0.22486507476851186,141.19536589297226,0.4798802881371066,0.46724207271505147,0.7645011712425238
