algorithm,init,crossover,MaxToleranceRate
MOEAD_TCHE,greedy_multi,HUX,0.23470632123845842
MOEAD_TCHE,greedy_multi,UX,0.23221649252176943
MOEAD_TCHE,greedy_multi,2P,0.22908305089839748
MOEAD_TCHE,greedy_multi,1P,0.22331439966362637
