algorithm,init,crossover,MinSum
MOEAD_TCHE,greedy_multi,HUX,1.2979000422883016
MOEAD_TCHE,greedy_multi,2P,1.297976146005706
MOEAD_TCHE,greedy_multi,UX,1.2994944299603082
MOEAD_TCHE,greedy_multi,1P,1.3050501863492678
