algorithm,init,crossover,SumMin
MOEAD_TCHE,greedy_multi,HUX,1.2598332064875346
MOEAD_TCHE,greedy_multi,UX,1.2619609018522047
MOEAD_TCHE,greedy_multi,2P,1.262518838220614
MOEAD_TCHE,greedy_multi,1P,1.2696300097848825
