algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
NSGA3,random_dense,19,278683172,129.35411190986633,45,0,0.3201172000292453,0.391459372375698,0.4115411708479257,0.988232194797024,0.26455026455026454,0.23905399755056858,0.38356291137845583,0.0004968431494539583
NSGA3,random_dense,20,1007535043,135.03632283210754,49,0,0.31057478938451505,0.4213237884842337,0.44166253731753896,0.9552341420339341,0.2683982683982684,0.24146848934495985,0.3866134247055222,0.000500794591587464
NSGA3,greedy_ting,1,2074706782,127.11738300323486,76,0,1.4909345163052392,0.17669886164536847,0.2901122705258755,1.2243094871170939,0.2345679012345679,0.09770435933383669,0.38412069411965044,0.0004975656659580964
NSGA3,greedy_ting,2,1840707674,136.8671202659607,81,0,1.8105369346978692,0.14366199224008716,0.284474297833536,1.2542559494878829,0.23728813559322035,0.11969570107160424,0.3803553384241425,0.0004926882622074384
NSGA3,greedy_ting,3,759359857,136.982661485672,81,0,1.4351224794425619,0.16950024290371538,0.3056071025386014,1.229550971634286,0.21739130434782608,0.08587081060875756,0.3906312093944501,0.0005059989758995467
NSGA3,greedy_ting,4,1233338693,134.45653915405273,74,0,1.6285964286855719,0.1452545731168434,0.2872713268279962,1.2524766381233794,0.24691358024691357,0.1181791419655837,0.39052949152221644,0.0005058672169976897
NSGA3,greedy_ting,5,494209905,136.9241292476654,81,0,1.647895080916134,0.15392362985006813,0.28950740848111206,1.2449979760007528,0.23863636363636365,0.1112689209580649,0.392069116429548,0.0005078615497792073
NSGA3,greedy_ting,6,716751534,137.05493259429932,75,0,1.480902854911817,0.1753133667112486,0.3083295346176982,1.2242308930360442,0.21348314606741572,0.0977447050304682,0.38233859232126755,0.0004952572439394658
NSGA3,greedy_ting,7,411525427,72.20071482658386,67,0,1.455113111722129,0.1623163812240646,0.2960680663267737,1.236299945754619,0.21052631578947367,0.10953823834860163,0.39591724281164525,0.0005128461694451364
NSGA3,greedy_ting,8,181242242,71.59395170211792,74,0,1.5874334235048895,0.15493038940660864,0.285248350815954,1.2410604272939716,0.22916666666666666,0.10836299662046192,0.3935320146519154,0.0005097564956631029
NSGA3,greedy_ting,9,283081391,132.56985449790955,79,0,1.5083631177167753,0.1602744336877813,0.2941780490013258,1.2408312980614769,0.23300970873786409,0.10552474570037106,0.38917686089072107,0.0005041151047807268
NSGA3,greedy_ting,10,165425279,74.55916619300842,75,0,1.4981109432364281,0.1637716932154523,0.301864885064767,1.235875178433817,0.21428571428571427,0.10709058783455071,0.3723033494006557,0.0004822582246122483
NSGA3,greedy_ting,11,632725557,81.962167263031,72,0,1.4584948961297215,0.15220246933956655,0.2861499304578131,1.2485968014030866,0.24358974358974358,0.12339602670895895,0.42982692868913674,0.0005567706330170165
NSGA3,greedy_ting,12,962286484,130.719229221344,71,0,1.4843996967492739,0.15897523889712434,0.2948053155187207,1.2396875873864224,0.2222222222222222,0.11152234053148524,0.3922401843363036,0.0005080831403319995
NSGA3,greedy_ting,13,926714676,130.69338536262512,80,0,1.7472920993665484,0.14674297943493184,0.28735214490386773,1.2493813772524782,0.22413793103448276,0.11059839024585247,0.38575967845116077,0.000499688702656944
NSGA3,greedy_ting,14,1328125930,130.49003529548645,75,0,1.553799357283435,0.15376322492525826,0.30161482944495993,1.2429252321415225,0.21621621621621623,0.10279423745515318,0.38464913216310487,0.0004982501711957317
NSGA3,greedy_ting,15,1665057998,131.0195996761322,77,0,1.6353324089659007,0.15380154093485227,0.2828052759805116,1.2484869876224713,0.24390243902439024,0.12146510326836216,0.3891949107538796,0.0005041384854324865
NSGA3,greedy_ting,16,1618507916,130.8645761013031,84,0,1.5282172092232067,0.15563100289323067,0.29065966544278216,1.245700156676729,0.22535211267605634,0.10478631904302754,0.39964362556636135,0.000517673090111867
NSGA3,greedy_ting,17,593765193,130.57533645629883,78,0,1.7588870979165485,0.1526387604037739,0.30682535823372076,1.242960113798411,0.20588235294117646,0.11203331347979016,0.35942051635077293,0.00046557061703467997
NSGA3,greedy_ting,18,1020881828,136.8205692768097,76,0,1.6779261005280184,0.1536405817026876,0.2918894284552411,1.2441289635195627,0.23333333333333334,0.1169791667644398,0.3805478346243756,0.0004929376096170668
NSGA3,greedy_ting,19,707010838,136.04805946350098,82,0,1.7386944744030262,0.1534419578488331,0.2898438697468976,1.2440483140919483,0.24675324675324675,0.1126653673965176,0.3771061173229251,0.0004884794265840999
NSGA3,greedy_ting,20,1435862709,136.5595622062683,74,0,1.7241586059807599,0.1407681577574067,0.28735762443695245,1.253907873802739,0.2413793103448276,0.10750764131101392,0.4065490636327225,0.0005266179580734747
SPEA2,random_dense,1,739567190,148.9023938179016,200,0,0.5670466384460932,0.2857000364464235,0.3539169188471784,1.1042841666669412,0.2413793103448276,0.19004297329735947,0.36185539255604154,0.0004687246017565305
SPEA2,random_dense,2,505568082,128.33262157440186,200,0,0.4658275103880399,0.31573786405032145,0.3627720810477987,1.0722660816388676,0.24434389140271492,0.20846086008156817,0.3781373196094146,0.0004898151808412106
SPEA2,random_dense,3,1571703912,148.82149147987366,200,0,0.38907708522056333,0.2778126991873222,0.3372383589167729,1.116467100238,0.2484076433121019,0.18580809957754144,0.3833210013620865,0.0004965297945104748
SPEA2,random_dense,4,2045682748,149.3547134399414,200,0,0.4839300396811097,0.2843546134550212,0.34616905689055244,1.107449752981785,0.23648648648648649,0.16679153764729407,0.3679681152300758,0.0004766426363083883
SPEA2,random_dense,5,1306553960,147.44619512557983,200,0,0.46289598123747017,0.2700960262081951,0.33546788779255377,1.123571529781756,0.24858757062146894,0.19623372524512736,0.38339880743339066,0.0004966305795769309
SPEA2,random_dense,6,1529095589,149.5028691291809,200,0,0.4578672166151535,0.27889092825643613,0.34624915964275843,1.1136471950783444,0.2389937106918239,0.1828485226190451,0.3763462454478902,0.0004874951365905313
