algorithm,init,crossover,IGD+
NSGA2,greedy_multi,UX,2.9486476232740284e-05
NSGA3,greedy_multi,UX,0.0009103022467268351
MOEAD_TCHE,greedy_multi,UX,0.001058109745129118
NSGA3,random_dense,UX,0.37529446457563087
NSGA2,random_dense,UX,0.3980458454217287
MOEAD_TCHE,random_dense,UX,0.4059238866157903
