algorithm,init,crossover,MinSum
NSGA2,greedy_multi,UX,1.9495490019655108
MOEAD_TCHE,greedy_multi,UX,1.953902013791598
NSGA3,greedy_multi,UX,1.9539464031077913
NSGA3,random_dense,UX,1.9689719274217024
NSGA2,random_dense,UX,1.9771427084099398
MOEAD_TCHE,random_dense,UX,2.0150851105057526
