algorithm,init,crossover,MaxToleranceRate
MOEAD_TCHE,greedy_multi,UX,0.14285714285714285
NSGA3,greedy_multi,UX,0.13067226890756303
NSGA2,greedy_multi,UX,0.13023809523809524
NSGA3,random_dense,UX,0.010424852992044275
NSGA2,random_dense,UX,0.009792385937868225
MOEAD_TCHE,random_dense,UX,0.00967853012126586
