algorithm,init,crossover,Range
NSGA2,random_dense,UX,1.296877968398185
NSGA3,random_dense,UX,0.956978349382523
MOEAD_TCHE,random_dense,UX,0.929812328587025
NSGA2,greedy_multi,UX,0.22503811547158348
MOEAD_TCHE,greedy_multi,UX,0.17429883302304247
NSGA3,greedy_multi,UX,0.14681884854622534
