algorithm,init,crossover,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
NSGA2,random_dense,UX,1,1347483950,233.28538370132446,220,0,0.5643458758897985,1.3747294150344143,1.4444542333142294,0.23101998005970695,0.4209187312300457,0.7597492459991827,0.0029745808545159546,0.0015601678570133645,0.37714080226846264,0.0004885243552700293
NSGA2,random_dense,UX,2,2072686882,231.65836358070374,220,0,0.599548645292156,1.3769021147584721,1.4396513735460774,0.2294543364280253,0.40835289580113393,0.776533817806874,0.0029065743944636678,0.0015591893550689917,0.372160990569712,0.0004820738219814923
NSGA2,random_dense,UX,3,1654529134,229.5315752029419,220,0,0.5774332780435305,1.398301810278666,1.4987179973080436,0.21934601147335228,0.5619421237734554,0.8200544503820095,0.001798003596007192,0.0012734458685657022,0.37425487327590673,0.00048478610527967193
NSGA2,random_dense,UX,4,1727289282,263.7512047290802,220,0,0.5880398571589791,1.3500051662915833,1.3906395009007444,0.24243849826489114,0.33635373403756774,0.7126038228858926,0.0031097890751757705,0.0017279075587909756,0.3855893001472797,0.000499468005372124
NSGA2,random_dense,UX,5,1986331002,217.79433727264404,220,0,0.5657788836484978,1.353813931829151,1.4069170483214777,0.23808647597022028,0.34566914974292035,0.7088495442191746,0.003200731595793324,0.0017451570996941117,0.3834655629104749,0.0004967170504021696
NSGA2,greedy_multi,UX,1,1196351451,236.0709307193756,219,1,0.5939319553308557,1.243312844717858,1.3013063890476737,0.26663065335278785,0.0,0.3414371857814464,0.02040816326530612,0.007212264611725595,0.44141271156510875,0.000571778123789001
NSGA2,greedy_multi,UX,2,1921554383,210.48551297187805,220,0,0.6216260315139017,1.224857717885314,1.304896096492228,0.27736107866640913,0.0016563510639175526,0.34088801214544173,0.02040816326530612,0.007354397054135766,0.44049454788575454,0.0005705887925981277
NSGA2,greedy_multi,UX,3,1503396635,248.1824278831482,220,0,0.6228474223976039,1.23135854118636,1.2923833485079725,0.27362651858699105,0.0016563510639175526,0.360810797188756,0.02040816326530612,0.0071091281008281585,0.43679880607699845,0.0005658015622759048
NSGA2,greedy_multi,UX,4,1576156783,238.9053897857666,219,1,0.6510337525352186,1.2261617346027134,1.2859370949861944,0.27771410440404076,0.007642028335677176,0.4057147160690989,0.02040816326530612,0.007040135860693934,0.4251698332455878,0.0005507381259657873
NSGA2,greedy_multi,UX,5,1835198503,264.92049074172974,217,3,0.6049095395392304,1.2371946660219362,1.292994167197512,0.271014236804383,0.0,0.347275325075745,0.02040816326530612,0.007088429044778141,0.4398380419689621,0.0005697383963328525
NSGA3,random_dense,UX,1,1818685280,227.91349148750305,56,0,0.3447605642398129,1.325850433235448,1.3639741123727636,0.2525701317742352,0.30331008772158385,0.4728093603384466,0.003967466772465781,0.0028097052087006293,0.42699913197174927,0.0005531076839012296
NSGA3,random_dense,UX,2,396404565,213.5440742969513,64,0,0.2871956767289335,1.3530621389940427,1.4004542429193945,0.2400895713572872,0.39635187753556106,0.5107849498801473,0.003652300949598247,0.0025806882170300634,0.4185475779981672,0.0005421600751271596
NSGA3,random_dense,UX,3,2125730464,232.62003350257874,62,0,0.2550915737715257,1.3439596779067557,1.3817994292301923,0.2433552496357111,0.34392425989370967,0.4561914032595379,0.003892733564013841,0.0029310686363841496,0.42707467942303934,0.0005532055432940924
NSGA3,random_dense,UX,4,51006965,264.02779626846313,65,0,0.3703003714180528,1.3468745356231688,1.380530021932695,0.24224130670190638,0.34346533004282886,0.5059211365747063,0.003858024691358025,0.0026229126603523854,0.41932849509129116,0.0005431716257659212
NSGA3,random_dense,UX,5,310048685,246.74969005584717,61,0,0.33707614378339135,1.3617552848231658,1.401535350012993,0.23604471039151753,0.399833557273239,0.5300560629477529,0.0035419126328217233,0.0025195371501306606,0.4137919542302916,0.0005359999407128129
NSGA3,greedy_multi,UX,1,681622003,224.1349196434021,76,0,0.4714024459294519,1.2434670639390064,1.2931116172481731,0.27057199092717754,0.010325143782451765,0.16542288019744372,0.02040816326530612,0.010118190018595034,0.47945628435604665,0.0006210573631555008
NSGA3,greedy_multi,UX,2,1406824935,258.2474343776703,71,0,0.44222674258630096,1.2458795256241137,1.2890506255247534,0.26955450964997313,0.01686490878582843,0.15231687640880706,0.02040816326530612,0.010339054643367243,0.48186454677842705,0.0006241768740653201
NSGA3,greedy_multi,UX,3,988667187,204.33966183662415,78,0,0.47001647957942394,1.2458457925606,1.286119102957678,0.2702948529434545,0.013677721495202624,0.16347967102404914,0.02040816326530612,0.010126108262952838,0.4796480225956246,0.0006213057287508091
NSGA3,greedy_multi,UX,4,1061427335,233.71127724647522,72,0,0.46853842928615536,1.239378134770039,1.2836682020612935,0.27358085780670455,0.005521170213058348,0.17082623193141064,0.02040816326530612,0.010031403790268175,0.47763053668769584,0.0006186924050358754
NSGA3,greedy_multi,UX,5,1320469055,244.9496946334839,73,0,0.4976600903568522,1.249476456577144,1.2901001197644597,0.2679357235045947,0.015463534129713751,0.18069595570509586,0.02,0.010346022852622193,0.474603548698261,0.0006147714361376438
MOEAD_TCHE,random_dense,UX,1,1901186039,512.0871229171753,91,92,0.09162835850009297,1.7649986608438601,1.7915321418401289,0.12491079620282591,1.0796138459439597,1.115134819874703,0.0007908163265306122,0.0007569175561614845,0.3645003352261056,0.0004721506932980642
MOEAD_TCHE,random_dense,UX,2,478905324,536.0714890956879,105,97,0.10090276328431237,1.7132457692815952,1.7401377594653633,0.13644442634242065,0.9878251677630581,1.0197625320282864,0.0009015063351308823,0.000865104935573202,0.37309146566557166,0.00048327910060307213
MOEAD_TCHE,random_dense,UX,3,60747576,523.3419442176819,91,113,0.08334848416621951,1.7583990949136368,1.7856634162077418,0.12344713876521327,1.053315797473623,1.0838323628232418,0.0007951538984227039,0.0007607494597824418,0.3607612859723613,0.0004673073652491727
MOEAD_TCHE,random_dense,UX,4,133507724,527.2874672412872,102,111,0.10624962370841896,1.7022790439319777,1.7270946328090178,0.13522802033366105,0.9432492581817727,0.9786139699796685,0.0009289536266349583,0.0008689199069939663,0.3732540474927618,0.000483489698824821
MOEAD_TCHE,random_dense,UX,5,392549444,474.0752832889557,77,125,0.09531848216442275,1.7008903476855133,1.7261745966608528,0.13585017391781892,0.9692935156528373,0.9922251265068385,0.0009810710987996306,0.0009256199100217173,0.36236729456531175,0.0004693876872607665
MOEAD_TCHE,greedy_multi,UX,1,1695184185,490.29298758506775,83,127,0.41748353492352763,1.2698656646332744,1.3053686999567855,0.2558428944284009,0.029769307457003992,0.11044246815601501,0.01775147928994083,0.010208936235436976,0.4914085418159249,0.0006365395619377266
MOEAD_TCHE,greedy_multi,UX,2,272903470,497.717791557312,63,140,0.33397690584869755,1.257841612439642,1.2901087815388896,0.2665443410679342,0.023961259475919927,0.08024832515729403,0.015306122448979591,0.010533762334351916,0.49936467278057317,0.0006468454310629186
MOEAD_TCHE,greedy_multi,UX,3,2002229369,478.21801114082336,74,122,0.3288826983261127,1.2542109754581081,1.2911924242081456,0.26751986170826353,0.030665009484540543,0.06953091313746816,0.01775147928994083,0.010405638342446281,0.5018297504780187,0.0006500385368886253
MOEAD_TCHE,greedy_multi,UX,4,2074989517,375.5109803676605,71,140,0.3798569689608667,1.2583021209438399,1.297524824507449,0.2630421962913882,0.00828175531958728,0.10041306580811467,0.02040816326530612,0.010375991168614715,0.493023446935161,0.0006386314079470997
MOEAD_TCHE,greedy_multi,UX,5,186547590,353.9300901889801,64,126,0.33217711942414885,1.263315437106232,1.2936059493477676,0.26208070921924864,0.026223582909494562,0.07342517756304859,0.015625,0.01088208588089494,0.50127468836795,0.0006493195445180699
