config,AvgToleranceRate
SPEA2-random_dense-UX,0.2213525336462743
SPEA2-random_dense-UX,0.22990966407493515
SPEA2-random_dense-UX,0.22108796246312723
SPEA2-random_dense-UX,0.23349820837110954
SPEA2-random_dense-UX,0.2277612627637251
SPEA2-random_dense-HUX,0.2247528358506415
SPEA2-random_dense-HUX,0.2273340733871277
SPEA2-random_dense-HUX,0.22087995367248048
SPEA2-random_dense-HUX,0.23000461184128265
SPEA2-random_dense-HUX,0.22330368756262253
SPEA2-random_dense-1P,0.1980348545671028
SPEA2-random_dense-1P,0.2156633599023271
SPEA2-random_dense-1P,0.20072919005383685
SPEA2-random_dense-1P,0.21367825784624214
SPEA2-random_dense-1P,0.20967995356598385
SPEA2-random_dense-2P,0.21023557574101506
SPEA2-random_dense-2P,0.21177538755950462
SPEA2-random_dense-2P,0.21877649723175002
SPEA2-random_dense-2P,0.2292486690024525
SPEA2-random_dense-2P,0.20779693026719437
SPEA2-greedy_ting-UX,0.11666611663240962
SPEA2-greedy_ting-UX,0.12236018300270553
SPEA2-greedy_ting-UX,0.11741774284769632
SPEA2-greedy_ting-UX,0.11091425084870984
SPEA2-greedy_ting-UX,0.12428408606104727
SPEA2-greedy_ting-HUX,0.11855468608669498
SPEA2-greedy_ting-HUX,0.12560735888486282
SPEA2-greedy_ting-HUX,0.11843452548810357
SPEA2-greedy_ting-HUX,0.11771861460564982
SPEA2-greedy_ting-HUX,0.12913502029398521
SPEA2-greedy_ting-1P,0.11828833442910279
SPEA2-greedy_ting-1P,0.12491457030579514
SPEA2-greedy_ting-1P,0.14002540090552235
SPEA2-greedy_ting-1P,0.11679819666833989
SPEA2-greedy_ting-1P,0.12157142247175376
SPEA2-greedy_ting-2P,0.12350977385097628
SPEA2-greedy_ting-2P,0.12985420987385388
SPEA2-greedy_ting-2P,0.1287186191930453
SPEA2-greedy_ting-2P,0.13513610437937879
SPEA2-greedy_ting-2P,0.13931530820277757
SPEA2-greedy_multi-UX,0.10114396015627661
SPEA2-greedy_multi-UX,0.09826255771363866
SPEA2-greedy_multi-UX,0.07865111632265925
SPEA2-greedy_multi-UX,0.08887167867672176
SPEA2-greedy_multi-UX,0.08891841224155336
SPEA2-greedy_multi-HUX,0.09876960405611161
SPEA2-greedy_multi-HUX,0.09645513831830825
SPEA2-greedy_multi-HUX,0.09292801414903196
SPEA2-greedy_multi-HUX,0.09992015471350194
SPEA2-greedy_multi-HUX,0.10308548987606314
SPEA2-greedy_multi-1P,0.08813260019438322
SPEA2-greedy_multi-1P,0.07963210996297511
SPEA2-greedy_multi-1P,0.07344989003311969
SPEA2-greedy_multi-1P,0.07949109160313089
SPEA2-greedy_multi-1P,0.07392352261032116
SPEA2-greedy_multi-2P,0.07729687516466416
SPEA2-greedy_multi-2P,0.0720648451541558
SPEA2-greedy_multi-2P,0.07167275585858172
SPEA2-greedy_multi-2P,0.07538636245097928
SPEA2-greedy_multi-2P,0.06697743258031318
NSGA2-random_dense-UX,0.21558239529142917
NSGA2-random_dense-UX,0.2262055068012177
NSGA2-random_dense-UX,0.2288572785950002
NSGA2-random_dense-UX,0.20918603196152985
NSGA2-random_dense-UX,0.21565593105608688
NSGA2-random_dense-HUX,0.2185737708787051
NSGA2-random_dense-HUX,0.22329904605479964
NSGA2-random_dense-HUX,0.21466629163287676
NSGA2-random_dense-HUX,0.21350646690748779
NSGA2-random_dense-HUX,0.22250866630608926
NSGA2-random_dense-1P,0.18693581979021606
NSGA2-random_dense-1P,0.19331271827718793
NSGA2-random_dense-1P,0.19177816427203437
NSGA2-random_dense-1P,0.1860698141554062
NSGA2-random_dense-1P,0.1967261359845141
NSGA2-random_dense-2P,0.20121424589843542
NSGA2-random_dense-2P,0.1973797307458264
NSGA2-random_dense-2P,0.2065206299843441
NSGA2-random_dense-2P,0.19863884394105177
NSGA2-random_dense-2P,0.20011405749879493
