config,SumMin
AGEMOEA2-random_dense-2P,1.2011877002276212
AGEMOEA2-random_dense-2P,1.169468216813362
AGEMOEA2-random_dense-2P,1.2104028621901843
AGEMOEA2-random_dense-2P,1.1855615977746856
AGEMOEA2-random_dense-2P,1.202417531247211
AGEMOEA2-greedy_ting-UX,0.8372845669705247
AGEMOEA2-greedy_ting-UX,0.8872031903901023
AGEMOEA2-greedy_ting-UX,0.8682723521511283
AGEMOEA2-greedy_ting-UX,0.8322818363466106
AGEMOEA2-greedy_ting-UX,0.8827058650932103
AGEMOEA2-greedy_ting-HUX,0.8541968615405574
AGEMOEA2-greedy_ting-HUX,0.86703453618388
AGEMOEA2-greedy_ting-HUX,0.8670309125115949
AGEMOEA2-greedy_ting-HUX,0.828617864758905
AGEMOEA2-greedy_ting-HUX,0.8998567029812673
AGEMOEA2-greedy_ting-1P,0.8305730143572727
AGEMOEA2-greedy_ting-1P,0.8529052082372137
AGEMOEA2-greedy_ting-1P,0.8412435522748497
AGEMOEA2-greedy_ting-1P,0.8358030525572684
AGEMOEA2-greedy_ting-1P,0.842483477441713
AGEMOEA2-greedy_ting-2P,0.8463496829224991
AGEMOEA2-greedy_ting-2P,0.8397045656344263
AGEMOEA2-greedy_ting-2P,0.8242471565726013
AGEMOEA2-greedy_ting-2P,0.8623944710279899
AGEMOEA2-greedy_ting-2P,0.8208974036507726
AGEMOEA2-greedy_multi-UX,1.4365298079304998
AGEMOEA2-greedy_multi-UX,1.4195506625846765
AGEMOEA2-greedy_multi-UX,1.4297577978910327
AGEMOEA2-greedy_multi-UX,1.4111396565592407
AGEMOEA2-greedy_multi-UX,1.4333779897098888
AGEMOEA2-greedy_multi-HUX,1.4280836894389708
AGEMOEA2-greedy_multi-HUX,1.4357112644410905
AGEMOEA2-greedy_multi-HUX,1.4275339396423468
AGEMOEA2-greedy_multi-HUX,1.4269633130237886
AGEMOEA2-greedy_multi-HUX,1.434861702649247
AGEMOEA2-greedy_multi-1P,1.4513734725874248
AGEMOEA2-greedy_multi-1P,1.4350204780063438
AGEMOEA2-greedy_multi-1P,1.451097836539438
AGEMOEA2-greedy_multi-1P,1.4416651684860324
AGEMOEA2-greedy_multi-1P,1.4538230508392493
AGEMOEA2-greedy_multi-2P,1.4424053857317838
AGEMOEA2-greedy_multi-2P,1.4446724837701326
AGEMOEA2-greedy_multi-2P,1.4421104670868465
AGEMOEA2-greedy_multi-2P,1.4464243397501775
AGEMOEA2-greedy_multi-2P,1.4525314082076772
SMSEMOA-random_dense-UX,1.16607272241414
SMSEMOA-random_dense-UX,1.1818535421253553
SMSEMOA-random_dense-UX,1.1707884551948307
