config,MinSum
AGEMOEA2-random_dense-2P,1.4312494137972962
AGEMOEA2-greedy_ting-UX,1.4358008588145221
AGEMOEA2-greedy_ting-UX,1.4220922831682103
AGEMOEA2-greedy_ting-UX,1.4342135331383303
AGEMOEA2-greedy_ting-UX,1.4385632257939778
AGEMOEA2-greedy_ting-UX,1.4315453614428837
AGEMOEA2-greedy_ting-HUX,1.4136935642525164
AGEMOEA2-greedy_ting-HUX,1.4326036231460253
AGEMOEA2-greedy_ting-HUX,1.4223270821767224
AGEMOEA2-greedy_ting-HUX,1.4302170283718427
AGEMOEA2-greedy_ting-HUX,1.4250619111343865
AGEMOEA2-greedy_ting-1P,1.514820904065216
AGEMOEA2-greedy_ting-1P,1.5046239603966198
AGEMOEA2-greedy_ting-1P,1.500754190549571
AGEMOEA2-greedy_ting-1P,1.5066784541378777
AGEMOEA2-greedy_ting-1P,1.5027211240214233
AGEMOEA2-greedy_ting-2P,1.4806686129036297
AGEMOEA2-greedy_ting-2P,1.4924268843154562
AGEMOEA2-greedy_ting-2P,1.4766926412393704
AGEMOEA2-greedy_ting-2P,1.4822133997838258
AGEMOEA2-greedy_ting-2P,1.4811546463032628
AGEMOEA2-greedy_multi-UX,1.4975141431656998
AGEMOEA2-greedy_multi-UX,1.4974351891841104
AGEMOEA2-greedy_multi-UX,1.4948210078639124
AGEMOEA2-greedy_multi-UX,1.486718236704676
AGEMOEA2-greedy_multi-UX,1.4965410251989535
AGEMOEA2-greedy_multi-HUX,1.4989665535000631
AGEMOEA2-greedy_multi-HUX,1.496997331988426
AGEMOEA2-greedy_multi-HUX,1.4987438106850064
AGEMOEA2-greedy_multi-HUX,1.495760081550862
AGEMOEA2-greedy_multi-HUX,1.5021751251225268
AGEMOEA2-greedy_multi-1P,1.5078882865740542
AGEMOEA2-greedy_multi-1P,1.5045119743484023
AGEMOEA2-greedy_multi-1P,1.5082179869368173
AGEMOEA2-greedy_multi-1P,1.4978262120744381
AGEMOEA2-greedy_multi-1P,1.5111393526228147
AGEMOEA2-greedy_multi-2P,1.5003821301957159
AGEMOEA2-greedy_multi-2P,1.5097986008480322
AGEMOEA2-greedy_multi-2P,1.5035561938610171
AGEMOEA2-greedy_multi-2P,1.5017419330531958
AGEMOEA2-greedy_multi-2P,1.5101358557416948
SMSEMOA-random_dense-UX,1.4132436861451665
SMSEMOA-random_dense-UX,1.4368451873992718
SMSEMOA-random_dense-UX,1.3916721719311471
SMSEMOA-random_dense-UX,1.4353554953639154
SMSEMOA-random_dense-UX,1.4217560976921195
SMSEMOA-random_dense-HUX,1.4312836816065384
SMSEMOA-random_dense-HUX,1.4268946918771062
SMSEMOA-random_dense-HUX,1.421695391447456
SMSEMOA-random_dense-HUX,1.4052158217334516
SMSEMOA-random_dense-HUX,1.412978223629247
SMSEMOA-random_dense-1P,1.4560966668822253
SMSEMOA-random_dense-1P,1.4579672408330242
SMSEMOA-random_dense-1P,1.4454335618735155
SMSEMOA-random_dense-1P,1.450167129578849
SMSEMOA-random_dense-1P,1.4623891821134314
SMSEMOA-random_dense-2P,1.4588126037724538
SMSEMOA-random_dense-2P,1.4351539189536102
SMSEMOA-random_dense-2P,1.440782513721179
SMSEMOA-random_dense-2P,1.4230360182947448
SMSEMOA-random_dense-2P,1.436766779229791
SMSEMOA-greedy_ting-UX,1.5057055059783293
SMSEMOA-greedy_ting-UX,1.49800999155746
SMSEMOA-greedy_ting-UX,1.502373069495432
SMSEMOA-greedy_ting-UX,1.4912376198167927
SMSEMOA-greedy_ting-UX,1.514612067286354
SMSEMOA-greedy_ting-HUX,1.4821089601323272
SMSEMOA-greedy_ting-HUX,1.4984385390399273
SMSEMOA-greedy_ting-HUX,1.5097657138627365
SMSEMOA-greedy_ting-HUX,1.5064138922868375
SMSEMOA-greedy_ting-HUX,1.504328181493226
SMSEMOA-greedy_ting-1P,1.5072058494826217
SMSEMOA-greedy_ting-1P,1.4899580952594018
SMSEMOA-greedy_ting-1P,1.490594648390742
SMSEMOA-greedy_ting-1P,1.492551827777075
SMSEMOA-greedy_ting-1P,1.5122099714642363
SMSEMOA-greedy_ting-2P,1.518140614860297
SMSEMOA-greedy_ting-2P,1.513768802232769
SMSEMOA-greedy_ting-2P,1.486757353142977
SMSEMOA-greedy_ting-2P,1.5082355852808886
SMSEMOA-greedy_ting-2P,1.5086072952604073
SMSEMOA-greedy_multi-UX,1.5272897146407791
SMSEMOA-greedy_multi-UX,1.5163220788180298
SMSEMOA-greedy_multi-UX,1.5201216199011118
SMSEMOA-greedy_multi-UX,1.5163637821458007
SMSEMOA-greedy_multi-UX,1.5104655099265318
SMSEMOA-greedy_multi-HUX,1.5157343556844112
SMSEMOA-greedy_multi-HUX,1.525098909061971
SMSEMOA-greedy_multi-HUX,1.5237982499788179
SMSEMOA-greedy_multi-HUX,1.5212709418687271
SMSEMOA-greedy_multi-HUX,1.5199334251418795
SMSEMOA-greedy_multi-1P,1.5213674062043774
SMSEMOA-greedy_multi-1P,1.5240051927012077
SMSEMOA-greedy_multi-1P,1.5143204006560396
SMSEMOA-greedy_multi-1P,1.5229766875560542
SMSEMOA-greedy_multi-1P,1.537959219284942
SMSEMOA-greedy_multi-2P,1.5256162681298555
SMSEMOA-greedy_multi-2P,1.5159305681502357
SMSEMOA-greedy_multi-2P,1.513170421272409
SMSEMOA-greedy_multi-2P,1.5234935413246693
SMSEMOA-greedy_multi-2P,1.5182290852278577
RVEA-random_dense-UX,1.481373307795109
RVEA-random_dense-UX,1.4812767191139922
RVEA-random_dense-UX,1.4973767873194217
RVEA-random_dense-UX,1.4683438013483312
RVEA-random_dense-UX,1.4870224020964278
RVEA-random_dense-HUX,1.4840930275857962
RVEA-random_dense-HUX,1.459174214249552
RVEA-random_dense-HUX,1.452482065488452
RVEA-random_dense-HUX,1.4702081942192842
RVEA-random_dense-HUX,1.4702169512271297
RVEA-random_dense-1P,1.5390186939087842
RVEA-random_dense-1P,1.5088593272081607
RVEA-random_dense-1P,1.531451699006476
RVEA-random_dense-1P,1.526888008597835
RVEA-random_dense-1P,1.5461344919308646
RVEA-random_dense-2P,1.5351357033681672
RVEA-random_dense-2P,1.501082991665911
RVEA-random_dense-2P,1.5198962422434408
RVEA-random_dense-2P,1.5037513255875292
RVEA-random_dense-2P,1.5107802740779426
RVEA-greedy_ting-UX,1.601967462781725
RVEA-greedy_ting-UX,1.614225553207458
RVEA-greedy_ting-UX,1.613816169275408
RVEA-greedy_ting-UX,1.6084301762562312
RVEA-greedy_ting-UX,1.6145141688520432
RVEA-greedy_ting-HUX,1.616599204238896
RVEA-greedy_ting-HUX,1.620899149006726
RVEA-greedy_ting-HUX,1.6181953244171412
RVEA-greedy_ting-HUX,1.6122250125493764
RVEA-greedy_ting-HUX,1.6272392983581778
RVEA-greedy_ting-1P,1.6048105131240216
RVEA-greedy_ting-1P,1.6175521511361746
RVEA-greedy_ting-1P,1.6365317882316357
RVEA-greedy_ting-1P,1.5734103275103297
RVEA-greedy_ting-1P,1.6060648596025011
RVEA-greedy_ting-2P,1.546200345159076
RVEA-greedy_ting-2P,1.5800934040526171
RVEA-greedy_ting-2P,1.5756480242083846
RVEA-greedy_ting-2P,1.5943893914622171
RVEA-greedy_ting-2P,1.609604828677422
RVEA-greedy_multi-UX,1.5207221841632172
RVEA-greedy_multi-UX,1.515555842589711
RVEA-greedy_multi-UX,1.5151885917003889
RVEA-greedy_multi-UX,1.5123237687387039
RVEA-greedy_multi-UX,1.5073079019232096
RVEA-greedy_multi-HUX,1.5159813856180258
RVEA-greedy_multi-HUX,1.5158434667186933
RVEA-greedy_multi-HUX,1.5218636825098348
RVEA-greedy_multi-HUX,1.518764196854367
RVEA-greedy_multi-HUX,1.5241923370477106
RVEA-greedy_multi-1P,1.5214727723044073
RVEA-greedy_multi-1P,1.5174558961381766
RVEA-greedy_multi-1P,1.5299444625959933
RVEA-greedy_multi-1P,1.5345396425545559
RVEA-greedy_multi-1P,1.5326437758543978
RVEA-greedy_multi-2P,1.5295937727136129
RVEA-greedy_multi-2P,1.527341238871771
RVEA-greedy_multi-2P,1.5258898860455559
RVEA-greedy_multi-2P,1.520406189880403
RVEA-greedy_multi-2P,1.51823711757369
