algorithm,init,crossover,Range
NSGA2,greedy_multi,UX,1.2921391687046666
MOEAD_TCHE,greedy_multi,UX,1.2217940142868247
NSGA3,greedy_multi,UX,1.0989411176218953
NSGA2,random_dense,UX,0.9408147424978408
NSGA3,random_dense,UX,0.5612987135163123
MOEAD_TCHE,random_dense,UX,0.4127657591434971
