algorithm,init,crossover,GD+
NSGA3,greedy_multi,UX,0.02419166853664661
NSGA2,greedy_multi,UX,0.04952956198004819
MOEAD_TCHE,greedy_multi,UX,0.05066771180408428
MOEAD_TCHE,random_dense,UX,0.5409545407616624
NSGA3,random_dense,UX,0.660177691036487
NSGA2,random_dense,UX,0.7312432553136828
