algorithm,init,crossover,MinSum
NSGA2,greedy_multi,UX,0.17426085647075984
MOEAD_TCHE,greedy_multi,UX,0.19015796102668805
NSGA3,greedy_multi,UX,0.2347504089630553
NSGA2,random_dense,UX,0.28396914641867815
NSGA3,random_dense,UX,0.38202594160903974
MOEAD_TCHE,random_dense,UX,0.4438459195360446
