algorithm,init,crossover,SumMin
NSGA2,greedy_multi,UX,0.09473167318114212
MOEAD_TCHE,greedy_multi,UX,0.13282303238665127
NSGA3,greedy_multi,UX,0.19482051543549325
NSGA2,random_dense,UX,0.25081615885225916
NSGA3,random_dense,UX,0.3616768766703911
MOEAD_TCHE,random_dense,UX,0.4285029829123916
