algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,2,1068195377,8.0,1.0,1.9911738746690204,0.029582853918314153
NSGA2,random_sparse,2,1068195377,29.0,1.0,7.108213820078228,0.0016453090597736489
NSGA2,random_sparse,2,1068195377,34.0,1.0,6.384551356750458,0.001378557493861832
NSGA2,random_sparse,2,1068195377,32.0,0.5,2.689516429476194,0.006617142229419439
NSGA2,random_sparse,2,1068195377,25.0,0.5,2.935970848516398,0.007398218147980472
NSGA2,random_sparse,2,1068195377,32.0,0.3333333333333333,3.5805971629798634,0.004630474142190966
NSGA2,random_sparse,2,1068195377,44.0,0.3333333333333333,3.5137699115044247,0.0036594086668726416
NSGA2,random_sparse,2,1068195377,28.0,0.25,2.583346965483396,0.008234995512842232
NSGA2,random_sparse,2,1068195377,10.0,1.0,1.9852164730728616,0.027539327750113238
NSGA2,random_sparse,2,1068195377,30.0,1.0,6.858532630725578,0.00161753754282427
NSGA2,random_sparse,2,1068195377,36.0,0.2,2.7684755931278975,0.006079799420751011
NSGA2,random_sparse,2,1068195377,9.0,1.0,1.987859800274134,0.026892873321572038
NSGA2,random_sparse,2,1068195377,31.0,0.25,2.627394995867458,0.006617403434671457
NSGA2,random_sparse,2,1068195377,8.0,1.0,2.0269541778975744,0.02893407178964844
NSGA2,random_sparse,2,1068195377,35.0,0.5,4.8531038721573445,0.0023262127772491195
NSGA2,random_sparse,2,1068195377,14.0,0.5,2.0482490272373544,0.015909184520345017
NSGA2,random_sparse,2,1068195377,9.0,1.0,1.9890282131661443,0.025975231640607242
NSGA2,random_sparse,2,1068195377,49.0,0.16666666666666666,3.1501196853983817,0.0037324106233002736
NSGA2,random_sparse,2,1068195377,12.0,1.0,2.241801921165949,0.016816704356197178
NSGA2,random_sparse,2,1068195377,41.0,0.2,2.9106929322172572,0.004815321579070658
NSGA2,random_sparse,2,1068195377,27.0,1.0,6.585081081081081,0.0019404799693291898
NSGA2,random_sparse,2,1068195377,29.0,1.0,6.755885997521684,0.0016523067004921917
NSGA2,random_sparse,2,1068195377,35.0,1.0,6.307716887681738,0.0014136041846948653
NSGA2,random_sparse,2,1068195377,32.0,1.0,6.4,0.0014752327127659575
NSGA2,random_sparse,2,1068195377,9.0,1.0,2.256501444765503,0.023234066383251338
NSGA2,random_sparse,2,1068195377,27.0,1.0,4.664012251148545,0.0032758657151339826
NSGA2,random_sparse,2,1068195377,28.0,1.0,5.1921749136939015,0.0031876677952567692
NSGA2,random_sparse,2,1068195377,26.0,1.0,5.217576943604341,0.003158808548065125
NSGA2,random_sparse,2,1068195377,54.0,0.14285714285714285,2.98895922272928,0.003983285327792969
NSGA2,random_sparse,2,1068195377,17.0,0.5,2.112825033054209,0.012925479265992725
