algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_PBI,random_sparse,3,21175878,272.1897315979004,66,64,0.08824245770942957,0.2930484753612694,0.32337415358977434,1.1056342954138185,0.2222222222222222,0.2039626414948949,0.4076243605455723,0.0005280108297222439
MOEAD_PBI,random_sparse,4,1146670696,311.09961915016174,80,43,0.09605864044763907,0.2752392040794187,0.3061848860036907,1.1257143714107032,0.23809523809523808,0.220497201464737,0.42518189863199646,0.0005507537547046586
MOEAD_PBI,random_sparse,5,73257943,305.54613399505615,101,82,0.09452718296424832,0.2829639293243439,0.31461245693312095,1.1172161849567694,0.22413793103448276,0.20361109734126917,0.4193015276083962,0.0005431366937932593
MOEAD_PBI,random_dense,1,791523506,307.66258788108826,37,147,0.027058726460928464,0.5494648272875622,0.5561605303198267,0.8271940649541113,0.19140625,0.18307957234654154,0.3452055142155888,0.00044715740183366427
MOEAD_PBI,random_dense,2,1633291919,307.65706276893616,47,95,0.034676055526724155,0.5572340065047259,0.5660324109598349,0.8189835862579757,0.18750000000000003,0.1798233397549195,0.3420951094449634,0.0004431283801100562
MOEAD_PBI,random_dense,3,1937449521,305.57071256637573,54,122,0.030884548447276543,0.5362090666951296,0.545402337892257,0.8402429341994323,0.199203187250996,0.18914419933912127,0.3529190233157472,0.00045714899393231503
MOEAD_PBI,random_dense,4,915460692,280.4952998161316,49,117,0.033712967906243146,0.5420087700784462,0.551847108831577,0.8346141424627852,0.18897637795275593,0.17757627459519582,0.34787478540426947,0.00045061500700034905
MOEAD_PBI,random_dense,5,1989531586,299.0970959663391,25,134,0.025879373523922843,0.5623665087431277,0.5672931935746962,0.8127447522254624,0.1895910780669145,0.18561428995205817,0.35324039211635894,0.000457565274762123
MOEAD_PBI,greedy_ting,1,792848809,303.385066986084,14,183,0.030799463113725938,0.46720427099790796,0.47953692289227084,0.9165252141406474,0.1676300578034682,0.1569790036579362,0.34386969107418797,0.0004454270609769274
MOEAD_PBI,greedy_ting,2,1634617222,236.14223837852478,12,185,0.02603418946761118,0.4429891282482885,0.452785168690717,0.942549805331485,0.16560509554140126,0.15453433917100298,0.35447332163557316,0.0004591623337248357
MOEAD_PBI,greedy_ting,3,1938774824,285.7384879589081,53,102,0.102279453568981,0.3581585881665162,0.39794807883892663,1.031943322908288,0.19130434782608696,0.1573263941659741,0.36004543924437327,0.0004663801026481519
MOEAD_PBI,greedy_ting,4,916785995,202.60612869262695,55,98,0.12973406339234397,0.3452613325132997,0.3851873547439797,1.0462897125878308,0.19642857142857142,0.1470675205654557,0.3703699348633258,0.0004797538016364324
MOEAD_PBI,greedy_ting,5,1990856889,300.6927115917206,56,104,0.1275056935958509,0.325926955204223,0.37054818355746777,1.066942310753559,0.21008403361344538,0.16633012454397308,0.3778617476624642,0.000489458222360705
