algorithm,init,crossover,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
SPEA2,random_dense,UX,1,1599062632,305.7048189640045,220,0,1.2189329827373865,1.0610503735539427,1.4855624460513221,0.41382095609142777,0.5885490754922276,0.8634984664376884,0.2289855072463768,0.18540939965151446,149.62576563507415,0.19381575859465563
SPEA2,random_dense,UX,2,820989175,276.1198422908783,220,0,1.2352552693418266,1.047836707093116,1.4999021772531727,0.4140471218100948,0.522784766954256,0.813632893097555,0.22969187675070027,0.17917301344413944,143.17989200515797,0.18546618135383156
SPEA2,random_dense,UX,3,582220115,374.946977853775,220,0,1.1780930919818973,1.045462978886879,1.4701483601387142,0.4203160713730488,0.5800019242938795,0.8765857623539405,0.2342857142857143,0.18889012672202463,153.3788926499033,0.19867732208536695
SPEA2,random_dense,UX,4,150833957,303.0363037586212,220,0,1.3375425765997424,1.025956532776235,1.4687933971094114,0.4291393432469617,0.5912687205115577,0.8851081798997343,0.23501199040767387,0.18846022472581714,150.20398130238556,0.1945647426196704
SPEA2,random_dense,UX,5,139107549,297.44762444496155,220,0,1.281541171763247,0.9811030548121222,1.466932230192385,0.4419225706391447,0.5680851376892648,0.9025569044552891,0.2349869451697128,0.19515436099262157,154.37428675048352,0.19996669268197348
SPEA2,random_dense,HUX,1,890697159,365.65898728370667,220,0,1.3572628394666193,0.9714850062720812,1.4732102601829289,0.4378494632762393,0.5479150826094928,0.9006010077899173,0.22506393861892582,0.18493260733998995,153.510775306254,0.1988481545417798
SPEA2,random_dense,HUX,2,112623702,290.9329493045807,220,0,1.2847653592469948,0.9858883353069443,1.4519643499330865,0.43934053896042125,0.613502250148925,0.9261138984186612,0.23425692695214106,0.19070635617699955,156.66211315280466,0.202930198384462
SPEA2,random_dense,HUX,3,2021338289,371.27904081344604,220,0,1.324377090676804,0.9465670375372144,1.4582462513426908,0.4530353169149952,0.5591371655620874,0.8826848391607698,0.23415977961432508,0.1970466828600685,151.52875967117987,0.19628077677613973
SPEA2,random_dense,HUX,4,1589952131,340.97743678092957,220,0,1.2239673356219023,1.0390624484328361,1.4537121750467956,0.42608401290748366,0.5959589721609614,0.8713191583782439,0.23255813953488372,0.19130980041639653,151.6098484848485,0.1963858140995447
SPEA2,random_dense,HUX,5,1578225723,318.1007549762726,220,0,1.2111417106453493,1.020591237723545,1.4629413078625964,0.4338087756070791,0.610378114431428,0.9026206769568844,0.22916666666666666,0.1931037894249693,156.42842117988394,0.2026274885749792
SPEA2,random_dense,1P,1,531916921,322.4055404663086,220,0,1.1579699254625542,1.0463007669630255,1.4945578031340285,0.41545298942189096,0.5524444222585099,0.796784079587534,0.22384428223844283,0.18964407621009613,137.26980174081237,0.17781062401659634
SPEA2,random_dense,1P,2,1901327111,310.11030316352844,220,0,1.0427966638219908,1.1061950944979067,1.488650769748011,0.3981480783849237,0.5592241323596723,0.8068401989251799,0.22432432432432434,0.18958222172383854,139.65467843326886,0.180899842530141
SPEA2,random_dense,1P,3,1662558051,197.15437293052673,220,0,1.2127136198769488,1.051027463016953,1.4931741026940621,0.41057051291002505,0.521075243447181,0.8147436184297564,0.22546419098143236,0.1879217408545138,138.56704948420375,0.17949099674119656
SPEA2,random_dense,1P,4,1231171893,318.2858862876892,220,0,1.133976307167964,1.0699037287674478,1.5014700900239673,0.4052544385073862,0.5041416443764035,0.7908663087045619,0.2237960339943343,0.18737547989033554,136.59907720825274,0.17694180985524965
SPEA2,random_dense,1P,5,1219445485,375.83900475502014,220,0,1.1372354446999573,1.112013849838976,1.511846612776974,0.3936909471462661,0.5761239983451669,0.8092637567329517,0.2204968944099379,0.1828111274850425,139.17790135396518,0.18028225563985129
SPEA2,random_dense,2P,1,1788150964,382.98040795326233,220,0,1.0726003788775595,1.1041942551020876,1.4900203437911517,0.40152425594279273,0.5591140370429488,0.7950549846079158,0.23275862068965517,0.18628020103897194,138.85491618310766,0.17986388106620163
SPEA2,random_dense,2P,2,1010077507,313.50133776664734,220,0,1.2063083361214528,1.0467724513908043,1.501857063175382,0.41263828398084806,0.5245498053235039,0.7973610406090819,0.22839506172839505,0.1808214381809151,138.45446889103803,0.17934516695730315
