config,GD+
AGEMOEA2-greedy_ting-UX,0.4022369382895227
AGEMOEA2-greedy_ting-UX,0.391308139220605
AGEMOEA2-greedy_ting-HUX,0.3820185074984168
AGEMOEA2-greedy_ting-HUX,0.3863984295573445
AGEMOEA2-greedy_ting-HUX,0.3892223457401957
AGEMOEA2-greedy_ting-HUX,0.40807084742606603
AGEMOEA2-greedy_ting-HUX,0.37451754801054654
AGEMOEA2-greedy_ting-1P,0.37780039729302684
AGEMOEA2-greedy_ting-1P,0.3628996331210104
AGEMOEA2-greedy_ting-1P,0.39985277949247705
AGEMOEA2-greedy_ting-1P,0.40843135130829505
AGEMOEA2-greedy_ting-1P,0.5213903597972301
AGEMOEA2-greedy_ting-2P,0.5110464737834032
AGEMOEA2-greedy_ting-2P,0.37504172281333736
AGEMOEA2-greedy_ting-2P,0.4072707293389077
AGEMOEA2-greedy_ting-2P,0.3709624427041291
AGEMOEA2-greedy_ting-2P,0.39303663328381316
AGEMOEA2-greedy_multi-UX,0.09157931522574449
AGEMOEA2-greedy_multi-UX,0.0996381022015552
AGEMOEA2-greedy_multi-UX,0.07653821347767527
AGEMOEA2-greedy_multi-UX,0.09581066845373057
AGEMOEA2-greedy_multi-UX,0.09676163200702231
AGEMOEA2-greedy_multi-HUX,0.08689016214031835
AGEMOEA2-greedy_multi-HUX,0.09815609670416424
AGEMOEA2-greedy_multi-HUX,0.10014940613369364
AGEMOEA2-greedy_multi-HUX,0.10812744089174722
AGEMOEA2-greedy_multi-HUX,0.09772210335579115
AGEMOEA2-greedy_multi-1P,0.10480782564300815
AGEMOEA2-greedy_multi-1P,0.12473671520652148
AGEMOEA2-greedy_multi-1P,0.09000920646359929
AGEMOEA2-greedy_multi-1P,0.1925077760614311
AGEMOEA2-greedy_multi-1P,0.10294111364051328
AGEMOEA2-greedy_multi-2P,0.1070768781275523
AGEMOEA2-greedy_multi-2P,0.10962142366287932
AGEMOEA2-greedy_multi-2P,0.13698032110318006
AGEMOEA2-greedy_multi-2P,0.08933352462906631
AGEMOEA2-greedy_multi-2P,0.09547963867361146
SMSEMOA-random_dense-UX,0.5286909659375527
SMSEMOA-random_dense-UX,0.5373286801059753
SMSEMOA-random_dense-UX,0.5802367648703441
SMSEMOA-random_dense-UX,0.5371970349417283
SMSEMOA-random_dense-UX,0.5055688606707753
SMSEMOA-random_dense-HUX,0.5402555484469821
SMSEMOA-random_dense-HUX,0.5413337126589586
SMSEMOA-random_dense-HUX,0.5385419159262516
SMSEMOA-random_dense-HUX,0.5753290753506364
SMSEMOA-random_dense-HUX,0.5537196833848591
SMSEMOA-random_dense-1P,0.7280584352922148
SMSEMOA-random_dense-1P,0.7351184010802864
SMSEMOA-random_dense-1P,0.6989388104606732
SMSEMOA-random_dense-1P,0.6873487052413063
SMSEMOA-random_dense-1P,0.6994117640153148
SMSEMOA-random_dense-2P,0.6984332298745897
SMSEMOA-random_dense-2P,0.673007687114773
SMSEMOA-random_dense-2P,0.7074995912784316
SMSEMOA-random_dense-2P,0.6711533082628623
SMSEMOA-random_dense-2P,0.6879926134597034
SMSEMOA-greedy_ting-UX,0.3235948831160476
SMSEMOA-greedy_ting-UX,0.3063774705923944
SMSEMOA-greedy_ting-UX,0.28576385680768146
SMSEMOA-greedy_ting-UX,0.4446720231680094
SMSEMOA-greedy_ting-UX,0.28343461438921214
SMSEMOA-greedy_ting-HUX,0.35050095566579376
SMSEMOA-greedy_ting-HUX,0.29646340624002254
SMSEMOA-greedy_ting-HUX,0.34599989459187996
SMSEMOA-greedy_ting-HUX,0.3636720630138243
SMSEMOA-greedy_ting-HUX,0.2974068748879137
SMSEMOA-greedy_ting-1P,0.2451464838230768
SMSEMOA-greedy_ting-1P,0.3668593920952502
SMSEMOA-greedy_ting-1P,0.4641632425891219
SMSEMOA-greedy_ting-1P,0.4002712725238974
SMSEMOA-greedy_ting-1P,0.2710387685561105
SMSEMOA-greedy_ting-2P,0.31719749384753726
SMSEMOA-greedy_ting-2P,0.33365090723324714
SMSEMOA-greedy_ting-2P,0.48234096218516437
