algorithm,init,crossover,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
MOEAD_TCHE,greedy_multi,UX,1,1294659747,7.0,-1.0,-3.355496453900709,1.5837286542427558
MOEAD_TCHE,greedy_multi,UX,1,1294659747,36.0,-8.0,-17.31382978723404,10.135553417836118
MOEAD_TCHE,greedy_multi,UX,1,1294659747,43.0,-9.0,-20.486702127659573,14.049468556662045
MOEAD_TCHE,greedy_multi,UX,1,1294659747,49.0,-10.0,-23.041666666666668,17.676455378250576
MOEAD_TCHE,greedy_multi,UX,1,1294659747,52.0,-10.0,-24.28900709219858,19.781723127609105
MOEAD_TCHE,greedy_multi,UX,1,1294659747,53.0,-10.0,-24.79964539007092,21.08042540616667
MOEAD_TCHE,greedy_multi,UX,1,1294659747,54.0,-10.0,-25.27836879432624,22.479248402997854
MOEAD_TCHE,greedy_multi,UX,1,1294659747,55.0,-10.0,-25.32003546099291,22.621868083848888
MOEAD_TCHE,greedy_multi,UX,1,1294659747,37.0,-8.0,-17.56826241134752,10.536120385040995
MOEAD_TCHE,greedy_multi,UX,1,1294659747,44.0,-9.0,-20.796985815602838,14.449033467883861
MOEAD_TCHE,greedy_multi,UX,1,1294659747,47.0,-10.0,-22.284574468085108,16.698272691262886
MOEAD_TCHE,greedy_multi,UX,1,1294659747,50.0,-10.0,-23.463652482269502,18.18307602107547
MOEAD_TCHE,greedy_multi,UX,1,1294659747,53.0,-10.0,-24.586879432624112,20.960537070569828
MOEAD_TCHE,greedy_multi,UX,1,1294659747,39.0,-8.0,-18.32535460992908,11.081201115386554
MOEAD_TCHE,greedy_multi,UX,1,1294659747,46.0,-9.0,-21.305851063829788,15.183937396257734
MOEAD_TCHE,greedy_multi,UX,1,1294659747,53.0,-10.0,-24.43794326241135,20.403950379759625
MOEAD_TCHE,greedy_multi,UX,1,1294659747,54.0,-10.0,-24.916666666666668,21.510786052009372
MOEAD_TCHE,greedy_multi,UX,1,1294659747,40.0,-8.0,-18.83599290780142,11.881789616971039
MOEAD_TCHE,greedy_multi,UX,1,1294659747,46.0,-9.0,-21.80939716312057,16.150727296162266
MOEAD_TCHE,greedy_multi,UX,1,1294659747,50.0,-10.0,-23.47517730496454,18.267114330265077
MOEAD_TCHE,greedy_multi,UX,1,1294659747,52.0,-10.0,-24.33244680851064,20.19710323298626
MOEAD_TCHE,greedy_multi,UX,1,1294659747,54.0,-10.0,-24.852836879432623,21.265577058498117
MOEAD_TCHE,greedy_multi,UX,1,1294659747,42.0,-8.0,-19.6968085106383,12.741408254111919
MOEAD_TCHE,greedy_multi,UX,1,1294659747,48.0,-10.0,-22.6427304964539,17.110833679140864
MOEAD_TCHE,greedy_multi,UX,1,1294659747,51.0,-10.0,-23.9104609929078,19.377621064081286
MOEAD_TCHE,greedy_multi,UX,1,1294659747,44.0,-9.0,-20.461879432624112,13.576561006740107
MOEAD_TCHE,greedy_multi,UX,1,1294659747,48.0,-9.0,-22.444148936170212,16.362128885619335
MOEAD_TCHE,greedy_multi,UX,1,1294659747,53.0,-10.0,-24.338652482269502,20.403044992706622
MOEAD_TCHE,greedy_multi,UX,1,1294659747,33.0,-6.0,-16.66932624113475,12.122037843921365
MOEAD_TCHE,greedy_multi,UX,1,1294659747,41.0,-8.0,-20.05851063829787,14.890193526482598
MOEAD_TCHE,greedy_multi,UX,1,1294659747,44.0,-9.0,-21.252659574468087,15.795205692621142
MOEAD_TCHE,greedy_multi,UX,1,1294659747,46.0,-10.0,-22.18439716312057,17.18230974297071
MOEAD_TCHE,greedy_multi,UX,1,1294659747,47.0,-10.0,-22.68705673758865,17.98096722373119
MOEAD_TCHE,greedy_multi,UX,1,1294659747,48.0,-10.0,-23.07358156028369,18.59121695965998
MOEAD_TCHE,greedy_multi,UX,1,1294659747,49.0,-10.0,-23.552304964539008,19.717122346712905
MOEAD_TCHE,greedy_multi,UX,1,1294659747,41.0,-9.0,-20.20744680851064,15.481788516674213
MOEAD_TCHE,greedy_multi,UX,1,1294659747,46.0,-10.0,-22.3572695035461,17.814734388360733
MOEAD_TCHE,greedy_multi,UX,1,1294659747,40.0,-8.0,-19.81117021276596,15.32870501358082
MOEAD_TCHE,greedy_multi,UX,1,1294659747,44.0,-9.0,-21.42996453900709,16.454314892359516
MOEAD_TCHE,greedy_multi,UX,1,1294659747,40.0,-8.0,-19.93173758865248,15.434170030431003
MOEAD_TCHE,greedy_multi,UX,1,1294659747,7.0,-1.0,-3.469858156028369,1.651573738745537
