1P,2P,HUX,UX
1.0,0.5769730419223218,0.0007274514658602849,0.051749763755222666
0.5769730419223218,1.0,0.051749763755222555,0.5769730419223218
0.0007274514658602849,0.051749763755222555,1.0,0.5769730419223216
0.051749763755222666,0.5769730419223218,0.5769730419223216,1.0
