algorithm,init,crossover,GD+
MOEAD_TCHE,greedy_multi,UX,0.08963228381440805
NSGA3,greedy_multi,UX,0.17391248506364348
NSGA2,greedy_multi,UX,0.38285925867581094
NSGA3,random_dense,UX,0.5188712750505177
NSGA2,random_dense,UX,0.7944044525952855
MOEAD_TCHE,random_dense,UX,1.0347699632773062
