algorithm,init,crossover,MinSum
NSGA2,greedy_multi,UX,2.0046916794096488
NSGA3,greedy_multi,UX,2.004750964703379
MOEAD_TCHE,greedy_multi,UX,2.005844546601291
NSGA3,random_dense,UX,2.0916294104594675
NSGA2,random_dense,UX,2.114137965639108
MOEAD_TCHE,random_dense,UX,2.297650445795283
