algorithm,init_cross,Compacidad ($f_1$ min),Tolerancia Real ($f_2$ max),Disimilitud ($f_3$ max) / $f_1$,Varianza ($f_4$ min) / $f_1^2$
AGEMOEA2,greedy_multi+2P,0.0,0.0,0.9218294460641399,0.473472247532732
AGEMOEA2,greedy_multi+2P,0.006666666666666667,0.009900990099009901,0.9737244897959182,0.32385894205988686
AGEMOEA2,greedy_multi+2P,0.006666666666666667,0.009900990099009901,0.9795918367346935,0.33477425006925415
AGEMOEA2,greedy_multi+2P,0.0,0.0,0.9903425655976676,0.4838623674494345
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.0594059405940594,0.988047996976568,0.14403636482452675
AGEMOEA2,greedy_multi+2P,0.04666666666666667,0.06930693069306931,0.9601858600583089,0.11010744447561042
AGEMOEA2,greedy_multi+2P,0.04,0.0594059405940594,0.9408673469387754,0.11865344366589053
AGEMOEA2,greedy_multi+2P,0.05333333333333334,0.0594059405940594,0.7516046741277155,0.07892103318251809
AGEMOEA2,greedy_multi+2P,0.04666666666666667,0.06930693069306931,0.9411443148688046,0.10864042786176475
AGEMOEA2,greedy_multi+2P,0.03333333333333333,0.04950495049504951,0.9732142857142855,0.138779302186624
AGEMOEA2,greedy_multi+2P,0.0022222222222222222,0.0,0.9904336734693876,0.41260915385887414
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.0594059405940594,0.8912872841444268,0.10865626904965994
AGEMOEA2,greedy_multi+2P,0.017777777777777778,0.019801980198019802,0.9961734693877549,0.28557466616256827
AGEMOEA2,greedy_multi+2P,0.0022222222222222222,0.0,0.7774234693877551,0.3695340240645916
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.0594059405940594,0.9825680272108841,0.1078568823359696
AGEMOEA2,greedy_multi+2P,0.03777777777777778,0.0594059405940594,0.97672193877551,0.12667633196712658
AGEMOEA2,greedy_multi+2P,0.051111111111111114,0.06930693069306931,0.8834183673469387,0.09511932373409862
AGEMOEA2,greedy_multi+2P,0.05333333333333334,0.06930693069306931,0.9363479262672809,0.09884407467995215
AGEMOEA2,greedy_multi+2P,0.06666666666666667,0.06930693069306931,0.8787575841147268,0.07949937380979995
AGEMOEA2,greedy_multi+2P,0.006666666666666667,0.0,0.8420918367346937,0.2920759521008733
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.04950495049504951,0.9776508429458738,0.1291612184172629
AGEMOEA2,greedy_multi+2P,0.06888888888888889,0.07920792079207921,0.8084049409237379,0.06891541286395683
AGEMOEA2,greedy_multi+2P,0.06222222222222222,0.0891089108910891,0.9666545189504372,0.10282638203603686
AGEMOEA2,greedy_multi+2P,0.057777777777777775,0.06930693069306931,0.7689780457637598,0.07512098949954402
AGEMOEA2,greedy_multi+2P,0.017777777777777778,0.0,0.4373299319727891,0.13983551831670088
AGEMOEA2,greedy_multi+2P,0.011111111111111112,0.0,0.6456207482993195,0.2207544305337021
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.039603960396039604,0.6753117913832198,0.08456849430098469
AGEMOEA2,greedy_multi+2P,0.02,0.019801980198019802,0.8075573979591836,0.16995825948428173
AGEMOEA2,greedy_multi+2P,0.057777777777777775,0.07920792079207921,0.9834956709956708,0.10978384504400375
AGEMOEA2,greedy_multi+2P,0.03333333333333333,0.009900990099009901,0.9830705009276435,0.1335746683468711
AGEMOEA2,greedy_multi+2P,0.06888888888888889,0.0891089108910891,0.8822502685284638,0.08600242610672451
AGEMOEA2,greedy_multi+2P,0.006666666666666667,0.0,0.7137755102040816,0.28924106936568866
AGEMOEA2,greedy_multi+2P,0.03111111111111111,0.019801980198019802,0.9924076773566566,0.15189991671031447
AGEMOEA2,greedy_multi+2P,0.011111111111111112,0.009900990099009901,0.8231292517006801,0.23880188834903243
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.04950495049504951,0.9199755989352261,0.12262288766668016
AGEMOEA2,greedy_multi+2P,0.006666666666666667,0.0,0.7627551020408162,0.29116766287790313
AGEMOEA2,greedy_multi+2P,0.03777777777777778,0.0297029702970297,0.9910714285714284,0.12893021778283947
AGEMOEA2,greedy_multi+2P,0.008888888888888889,0.009900990099009901,0.9071196660482375,0.28817248846092663
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.019801980198019802,0.935930141287284,0.10623787263786515
AGEMOEA2,greedy_multi+2P,0.022222222222222223,0.0297029702970297,0.9245948379351739,0.17024909035701674
AGEMOEA2,greedy_multi+2P,0.017777777777777778,0.019801980198019802,0.8560374149659863,0.1840678615333533
AGEMOEA2,greedy_multi+2P,0.008888888888888889,0.0,0.9971011131725416,0.4021189622598864
AGEMOEA2,greedy_multi+2P,0.06888888888888889,0.07920792079207921,0.8681525241675617,0.07930226041646112
AGEMOEA2,greedy_multi+2P,0.03111111111111111,0.039603960396039604,0.9943513119533524,0.18401945830352762
AGEMOEA2,greedy_multi+2P,0.06666666666666667,0.07920792079207921,0.9125413678985109,0.0849506826459255
AGEMOEA2,greedy_multi+2P,0.051111111111111114,0.0594059405940594,0.9886904761904761,0.1251416965128742
AGEMOEA2,greedy_multi+2P,0.024444444444444446,0.0,0.9909297052154191,0.17068329364512705
AGEMOEA2,greedy_multi+2P,0.06888888888888889,0.06930693069306931,0.7928974221267455,0.06719428205751923
AGEMOEA2,greedy_multi+2P,0.03777777777777778,0.04950495049504951,0.9929846938775508,0.1703523510571026
AGEMOEA2,greedy_multi+2P,0.024444444444444446,0.019801980198019802,0.7416383219954646,0.14635583711519776
AGEMOEA2,greedy_multi+2P,0.011111111111111112,0.0,0.7349064625850339,0.22816332061947112
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.019801980198019802,0.8028846153846152,0.09402926917191586
AGEMOEA2,greedy_multi+2P,0.04,0.0594059405940594,0.9237244897959183,0.11586057943228198
AGEMOEA2,greedy_multi+2P,0.02666666666666667,0.0297029702970297,0.9205827067669172,0.14817466071223842
AGEMOEA2,greedy_multi+2P,0.013333333333333334,0.009900990099009901,0.9953885400313969,0.296970690437165
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.04950495049504951,0.960557299843014,0.11073023796920192
AGEMOEA2,greedy_multi+2P,0.04,0.009900990099009901,0.831377551020408,0.10250269032449259
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.039603960396039604,0.7750110913930788,0.10923214879461723
AGEMOEA2,greedy_multi+2P,0.06444444444444444,0.0594059405940594,0.7991071428571429,0.06890408680136771
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.0,0.8170474711623779,0.11016126292646462
AGEMOEA2,greedy_multi+2P,0.057777777777777775,0.0594059405940594,0.7676638837353122,0.07450868453377765
AGEMOEA2,greedy_multi+2P,0.04666666666666667,0.0594059405940594,0.9864249271137022,0.12752234341653648
AGEMOEA2,greedy_multi+2P,0.024444444444444446,0.019801980198019802,0.8133503401360541,0.14799031682045993
AGEMOEA2,greedy_multi+2P,0.03333333333333333,0.039603960396039604,0.843807977736549,0.11825061671159272
AGEMOEA2,greedy_multi+2P,0.02,0.0,0.9917091836734692,0.19133681823095036
AGEMOEA2,greedy_multi+2P,0.06666666666666667,0.0891089108910891,0.9044746276889135,0.09235180296933795
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.0594059405940594,0.9291855631141344,0.10496153866099832
AGEMOEA2,greedy_multi+2P,0.04666666666666667,0.0297029702970297,0.9159074344023325,0.09583570977952394
AGEMOEA2,greedy_multi+2P,0.06666666666666667,0.0891089108910891,0.9400510204081631,0.09333055459080586
AGEMOEA2,greedy_multi+2P,0.03111111111111111,0.039603960396039604,0.9005709426627794,0.12893204081289222
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.0297029702970297,0.9635989010989009,0.11016154541890777
AGEMOEA2,greedy_multi+2P,0.04888888888888889,0.06930693069306931,0.9150686136523574,0.10226015460918131
AGEMOEA2,greedy_multi+2P,0.022222222222222223,0.0297029702970297,0.958208283313325,0.17163859582920132
AGEMOEA2,greedy_multi+2P,0.008888888888888889,0.0,0.9915352504638216,0.29125782607466294
AGEMOEA2,greedy_multi+2P,0.03777777777777778,0.04950495049504951,0.8671343537414964,0.11225459008265527
AGEMOEA2,greedy_multi+2P,0.06,0.06930693069306931,0.9653361344537812,0.09874606367307422
AGEMOEA2,greedy_multi+2P,0.03111111111111111,0.0297029702970297,0.9385932944606413,0.13676676604653848
AGEMOEA2,greedy_multi+2P,0.017777777777777778,0.0,0.8107993197278912,0.1773641156342636
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.019801980198019802,0.8045141969831411,0.11271824078015204
AGEMOEA2,greedy_multi+2P,0.0022222222222222222,0.0,0.9266581632653059,0.40377167985392737
AGEMOEA2,greedy_multi+2P,0.04666666666666667,0.06930693069306931,0.9134475218658892,0.10703029482186119
AGEMOEA2,greedy_multi+2P,0.035555555555555556,0.019801980198019802,0.7425133096716946,0.10854871113349611
AGEMOEA2,greedy_multi+2P,0.02,0.009900990099009901,0.9639668367346937,0.18014395641462538
AGEMOEA2,greedy_multi+2P,0.04888888888888889,0.039603960396039604,0.9132213230119631,0.09201336188800624
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.019801980198019802,0.740693499622071,0.08941201625876685
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.0297029702970297,0.8184523809523809,0.09212954876073887
AGEMOEA2,greedy_multi+2P,0.02666666666666667,0.0297029702970297,0.9561627282491943,0.15478544397521268
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.0594059405940594,0.9781200941915226,0.1157994330598776
AGEMOEA2,greedy_multi+2P,0.042222222222222223,0.039603960396039604,0.959379905808477,0.10971514349595977
AGEMOEA2,greedy_multi+2P,0.03111111111111111,0.0297029702970297,0.8547740524781339,0.12615854045909583
AGEMOEA2,greedy_multi+2P,0.013333333333333334,0.0,0.992052590266876,0.2323797068925048
AGEMOEA2,greedy_multi+2P,0.02,0.009900990099009901,0.9955357142857141,0.22787300308347858
AGEMOEA2,greedy_multi+2P,0.05555555555555555,0.06930693069306931,0.9868463010204078,0.11521786565368405
AGEMOEA2,greedy_multi+2P,0.044444444444444446,0.04950495049504951,0.8743858654572938,0.09774680305274305
AGEMOEA2,greedy_multi+2P,0.05555555555555555,0.06930693069306931,0.8474968112244896,0.0872030315001191
