algorithm,init_cross,Compacidad ($f_1$ min),Tolerancia Real ($f_2$ max),Disimilitud ($f_3$ max) / $f_1$,Varianza ($f_4$ min) / $f_1^2$
NSGA2,greedy_ting+2P,0.6755555555555556,0.5544554455445545,0.4978632128092394,0.00785304453097078
NSGA2,greedy_ting+2P,0.8977777777777778,0.8415841584158416,0.5445621679328665,0.018985986532379404
NSGA2,greedy_ting+2P,0.03111111111111111,0.0,0.780430029154519,0.21994068920062806
NSGA2,greedy_ting+2P,0.0044444444444444444,0.0,0.9953231292517005,0.5256791587451353
NSGA2,greedy_ting+2P,0.02666666666666667,0.0,0.21703813104189035,0.0880619810866168
NSGA2,greedy_ting+2P,0.011111111111111112,0.0,0.9997874149659862,0.41999856630775473
NSGA2,greedy_ting+2P,0.044444444444444446,0.019801980198019802,0.9782218442932729,0.48277988323909304
NSGA2,greedy_ting+2P,0.057777777777777775,0.0297029702970297,0.9804808286951143,0.38828648740847443
NSGA2,greedy_ting+2P,0.008888888888888889,0.0,0.9959415584415582,0.4529466022913781
NSGA2,greedy_ting+2P,0.05333333333333334,0.019801980198019802,0.9783163265306123,0.42455046476527264
NSGA2,greedy_ting+2P,0.8777777777777778,0.8217821782178217,0.5477967306325515,0.019230802086267276
NSGA2,greedy_ting+2P,0.07555555555555556,0.06930693069306931,0.9641923842707814,0.2747454847083192
NSGA2,greedy_ting+2P,0.006666666666666667,0.0,0.995663265306122,0.45635818638191233
NSGA2,greedy_ting+2P,0.07777777777777778,0.06930693069306931,0.95317055393586,0.2632233154531658
NSGA2,greedy_ting+2P,0.29333333333333333,0.25742574257425743,0.6616961532814565,0.04830069882980904
NSGA2,greedy_ting+2P,0.09111111111111111,0.0891089108910891,0.8745748299319729,0.1304501451025845
NSGA2,greedy_ting+2P,0.34444444444444444,0.2871287128712871,0.6451404635928445,0.03796040070426052
NSGA2,greedy_ting+2P,0.02,0.009900990099009901,0.9051339285714284,0.2902422801395688
NSGA2,greedy_ting+2P,0.051111111111111114,0.009900990099009901,0.36751700680272104,0.07130882607520866
NSGA2,greedy_ting+2P,0.4955555555555556,0.4752475247524752,0.5666814551907718,0.024503585575851174
NSGA2,greedy_ting+2P,0.8133333333333334,0.7524752475247525,0.5500800186026151,0.01679811706945409
NSGA2,greedy_ting+2P,0.3288888888888889,0.3465346534653465,0.6886356155365372,0.040403536566236395
NSGA2,greedy_ting+2P,0.22444444444444445,0.13861386138613863,0.41843820861677994,0.031405257681134585
NSGA2,greedy_ting+2P,0.6111111111111112,0.5445544554455446,0.532557171804892,0.015146961073488261
NSGA2,greedy_ting+2P,0.8577777777777778,0.8118811881188119,0.5430590175001299,0.016686377992550898
NSGA2,greedy_ting+2P,0.042222222222222223,0.019801980198019802,0.8672488226059655,0.1778573302551603
NSGA2,greedy_ting+2P,0.07111111111111111,0.0594059405940594,0.9305664573521716,0.14904826394948845
NSGA2,greedy_ting+2P,0.024444444444444446,0.0,0.23015873015873015,0.09944439643750821
NSGA2,greedy_ting+2P,0.011111111111111112,0.0,0.8913690476190477,0.3223894114464751
NSGA2,greedy_ting+2P,0.25333333333333335,0.15841584158415842,0.41013450834879417,0.027019576119462214
NSGA2,greedy_ting+2P,0.8177777777777778,0.7821782178217822,0.5606156462585034,0.018744542026432637
NSGA2,greedy_ting+2P,0.13111111111111112,0.1188118811881188,0.8582251082251082,0.11423151541275234
NSGA2,greedy_ting+2P,0.028888888888888888,0.0,0.24438775510204078,0.08391281833686445
NSGA2,greedy_ting+2P,0.06222222222222222,0.039603960396039604,0.9778061224489791,0.3492522056508304
NSGA2,greedy_ting+2P,0.04,0.0297029702970297,0.8328061224489793,0.18296574645020405
NSGA2,greedy_ting+2P,0.02666666666666667,0.0,0.2573174006444683,0.09372271186562635
NSGA2,greedy_ting+2P,0.32,0.3069306930693069,0.6952375320989322,0.04202385561804068
NSGA2,greedy_ting+2P,0.5044444444444445,0.45544554455445546,0.6288919413919414,0.027826234635703072
NSGA2,greedy_ting+2P,0.44222222222222224,0.32673267326732675,0.46110313057261737,0.013820458884212022
NSGA2,greedy_ting+2P,0.06,0.0297029702970297,0.9795918367346935,0.3704475943161214
NSGA2,greedy_ting+2P,0.8088888888888889,0.7722772277227723,0.5606847186313877,0.01855610105784947
NSGA2,greedy_ting+2P,0.8333333333333334,0.7326732673267327,0.5215100438080991,0.014831797142349364
NSGA2,greedy_ting+2P,0.4866666666666667,0.42574257425742573,0.5346306664258623,0.02278712750071684
NSGA2,greedy_ting+2P,0.10666666666666667,0.07920792079207921,0.9427875695732837,0.21382340944838232
NSGA2,greedy_ting+2P,0.27111111111111114,0.12871287128712872,0.5081968834045245,0.0396269570136831
NSGA2,greedy_ting+2P,0.10444444444444445,0.0297029702970297,0.3933767951625094,0.08887430412731853
NSGA2,greedy_ting+2P,0.7577777777777778,0.7128712871287128,0.5632183908045976,0.02549859637181666
NSGA2,greedy_ting+2P,0.011111111111111112,0.0,0.8973214285714285,0.33506263663262015
NSGA2,greedy_ting+2P,0.41555555555555557,0.4158415841584158,0.6462891857774038,0.03576550444281667
NSGA2,greedy_ting+2P,0.006666666666666667,0.0,0.9357142857142855,0.41665737583457857
NSGA2,greedy_ting+2P,0.8444444444444444,0.801980198019802,0.5396199177345358,0.017249283883034178
NSGA2,greedy_ting+2P,0.7333333333333333,0.6831683168316832,0.5120170471749529,0.010559038664624315
NSGA2,greedy_ting+2P,0.39555555555555555,0.37623762376237624,0.6588872035300606,0.0300710339992275
NSGA2,greedy_ting+2P,0.12444444444444444,0.10891089108910891,0.8524659863945578,0.12058510353122652
NSGA2,greedy_ting+2P,0.1511111111111111,0.10891089108910891,0.7523639455782312,0.08635537149495635
